rank,Name,Location,Overall,Teaching,Rechearch,Citations,Industry_Income,Internationals_Outlook,n_students,student_staff_ratio,n_international_students,m_v_ratio,href,Times_Higher_Education_World_University_ID,item,GRID_ID,fuzz
126,University of Florida,United States,52.5,49.8,52.1,62.2,-,32.2,52.5,49.8,52.1,62.2,/world-university-rankings/university-florida,university-florida,http://www.wikidata.org/entity/Q501758,grid.15276.37,
129,Chinese University of Hong Kong,Hong Kong,52.4,43.9,53.5,57.8,42.8,64.0,52.4,43.9,53.5,57.8,/world-university-rankings/chinese-university-hong-kong,chinese-university-hong-kong,http://www.wikidata.org/entity/Q15570,grid.10784.3a,
130,University of Virginia,United States,52.1,48.7,35.9,76.9,49.8,31.8,52.1,48.7,35.9,76.9,/world-university-rankings/university-virginia,university-virginia,http://www.wikidata.org/entity/Q213439,grid.27755.32,
131,Lancaster University,United Kingdom,52.0,35.4,36.1,78.0,34.1,84.7,52.0,35.4,36.1,78.0,/world-university-rankings/lancaster-university,lancaster-university,http://www.wikidata.org/entity/Q262854,grid.9835.7,
132,University of Bern,Switzerland,51.9,42.0,36.9,70.1,47.4,80.7,51.9,42.0,36.9,70.1,/world-university-rankings/university-bern,university-bern,http://www.wikidata.org/entity/Q659080,grid.5734.5,
132,"University of Maryland, College Park",United States,51.9,36.5,39.1,83.6,33.2,44.8,51.9,36.5,39.1,83.6,/world-university-rankings/university-maryland-college-park,university-maryland-college-park,http://www.wikidata.org/entity/Q503415,grid.164295.d,
132,University of Southampton,United Kingdom,51.9,35.2,34.1,79.7,38.9,82.4,51.9,35.2,34.1,79.7,/world-university-rankings/university-southampton,university-southampton,http://www.wikidata.org/entity/Q76473,grid.5491.9,
135,TU Dresden,Germany,51.6,39.8,42.0,70.8,99.5,44.7,51.6,39.8,42.0,70.8,/world-university-rankings/tu-dresden,tu-dresden,http://www.wikidata.org/entity/Q158158,grid.4488.0,
136,University of Lausanne,Switzerland,51.4,29.4,39.9,76.5,50.9,85.1,51.4,29.4,39.9,76.5,/world-university-rankings/university-lausanne,university-lausanne,http://www.wikidata.org/entity/Q658975,grid.9851.5,
136,Vrije Universiteit Amsterdam,Netherlands,51.4,35.5,43.2,74.9,60.0,50.6,51.4,35.5,43.2,74.9,/world-university-rankings/vrije-universiteit-amsterdam,vrije-universiteit-amsterdam,http://www.wikidata.org/entity/Q1065414,grid.12380.38,
138,Trinity College Dublin,Ireland,51.2,39.4,30.3,77.6,30.6,83.9,51.2,39.4,30.3,77.6,/world-university-rankings/trinity-college-dublin,trinity-college-dublin,http://www.wikidata.org/entity/Q258464,grid.8217.c,
139,Boğaziçi University,Turkey,51.1,28.5,27.6,96.8,47.7,54.1,51.1,28.5,27.6,96.8,/world-university-rankings/bogazici-university,bogazici-university,http://www.wikidata.org/entity/Q896267,grid.11220.30,
140,Radboud University Nijmegen,Netherlands,51.0,30.5,46.7,73.9,42.8,61.6,51.0,30.5,46.7,73.9,/world-university-rankings/radboud-university-nijmegen,radboud-university-nijmegen,http://www.wikidata.org/entity/Q632004,grid.5590.9,
141,Colorado School of Mines,United States,50.9,26.1,26.7,97.1,79.4,52.6,50.9,26.1,26.7,97.1,/world-university-rankings/colorado-school-mines,colorado-school-mines,http://www.wikidata.org/entity/Q1111367,grid.254549.b,
141,Texas A&M University,United States,50.9,46.2,51.9,55.1,49.6,49.1,50.9,46.2,51.9,55.1,/world-university-rankings/texas-am-university,texas-am-university,http://www.wikidata.org/entity/Q49212,grid.264756.4,
141,Tokyo Institute of Technology,Japan,50.9,53.5,52.9,48.1,69.4,37.0,50.9,53.5,52.9,48.1,/world-university-rankings/tokyo-institute-technology,tokyo-institute-technology,http://www.wikidata.org/entity/Q587326,grid.32197.3e,
144,Eindhoven University of Technology,Netherlands,50.5,38.3,47.1,57.3,99.9,69.0,50.5,38.3,47.1,57.3,/world-university-rankings/eindhoven-university-technology,eindhoven-university-technology,http://www.wikidata.org/entity/Q280824,grid.6852.9,
144,"Rutgers, the State University of New Jersey",United States,50.5,40.5,45.3,71.0,35.2,34.3,50.5,40.5,45.3,71.0,/world-university-rankings/rutgers-state-university-new-jersey-0,rutgers-state-university-new-jersey-0,http://www.wikidata.org/entity/Q7382826,grid.430387.b,103.0
146,University of Leeds,United Kingdom,50.4,39.4,39.1,69.3,39.4,67.6,50.4,39.4,39.1,69.3,/world-university-rankings/university-leeds,university-leeds,http://www.wikidata.org/entity/Q503424,grid.9909.9,
147,Brandeis University,United States,50.3,25.8,29.1,95.3,43.9,54.7,50.3,25.8,29.1,95.3,/world-university-rankings/brandeis-university,brandeis-university,http://www.wikidata.org/entity/Q49119,grid.253264.4,
148,Sungkyunkwan University (SKKU),South Korea,50.2,48.1,50.2,51.7,98.5,35.8,50.2,48.1,50.2,51.7,/world-university-rankings/sungkyunkwan-university-skku,sungkyunkwan-university-skku,http://www.wikidata.org/entity/Q41085,grid.264381.a,
148,University of Birmingham,United Kingdom,50.2,42.8,39.8,62.7,36.0,75.8,50.2,42.8,39.8,62.7,/world-university-rankings/university-birmingham,university-birmingham,http://www.wikidata.org/entity/Q223429,grid.6572.6,
150,Indiana University,United States,50.1,46.5,35.1,73.1,-,37.1,50.1,46.5,35.1,73.1,/world-university-rankings/indiana-university,indiana-university,http://www.wikidata.org/entity/Q1079140,grid.411377.7,
150,"University of California, Riverside",United States,50.1,29.4,27.5,91.5,39.5,61.6,50.1,29.4,27.5,91.5,/world-university-rankings/university-california-riverside,university-california-riverside,http://www.wikidata.org/entity/Q1075148,grid.266097.c,
152,Dartmouth College,United States,50.0,38.3,35.4,80.4,49.1,33.1,50.0,38.3,35.4,80.4,/world-university-rankings/dartmouth-college,dartmouth-college,http://www.wikidata.org/entity/Q49116,grid.254880.3,
153,Aarhus University,Denmark,49.9,30.9,47.5,66.5,59.8,66.3,49.9,30.9,47.5,66.5,/world-university-rankings/aarhus-university,aarhus-university,http://www.wikidata.org/entity/Q924265,grid.7048.b,
154,University of Exeter,United Kingdom,49.7,32.0,32.7,78.0,35.8,79.8,49.7,32.0,32.7,78.0,/world-university-rankings/university-exeter,university-exeter,http://www.wikidata.org/entity/Q1414861,grid.8391.3,
155,National Taiwan University,Taiwan,49.3,48.8,57.3,47.7,43.8,27.5,49.3,48.8,57.3,47.7,/world-university-rankings/national-taiwan-university,national-taiwan-university,http://www.wikidata.org/entity/Q32746,grid.19188.39,
156,RWTH Aachen University,Germany,49.2,39.0,29.9,75.0,69.8,56.8,49.2,39.0,29.9,75.0,/world-university-rankings/rwth-aachen-university,rwth-aachen-university,http://www.wikidata.org/entity/Q273263,grid.1957.a,
157,Osaka University,Japan,49.1,51.3,48.0,51.1,73.6,29.1,49.1,51.3,48.0,51.1,/world-university-rankings/osaka-university,osaka-university,http://www.wikidata.org/entity/Q651233,grid.136593.b,
157,University of Liverpool,United Kingdom,49.1,31.3,33.2,76.2,40.0,79.5,49.1,31.3,33.2,76.2,/world-university-rankings/university-liverpool,university-liverpool,http://www.wikidata.org/entity/Q499510,grid.10025.36,
157,University of Western Australia,Australia,49.1,36.3,38.1,62.2,63.3,87.3,49.1,36.3,38.1,62.2,/world-university-rankings/university-western-australia,university-western-australia,http://www.wikidata.org/entity/Q1517021,grid.1012.2,
160,University of Copenhagen,Denmark,49.0,34.0,34.4,73.5,44.4,71.8,49.0,34.0,34.4,73.5,/world-university-rankings/university-copenhagen,university-copenhagen,http://www.wikidata.org/entity/Q186285,grid.5254.6,
160,École Normale Supérieure de Lyon,France,49.0,38.1,33.8,73.0,29.3,64.4,49.0,38.1,33.8,73.0,/world-university-rankings/ecole-normale-superieure-de-lyon,ecole-normale-superieure-de-lyon,http://www.wikidata.org/entity/Q10159,grid.15140.31,
162,University of Utah,United States,48.6,38.8,36.5,75.0,58.1,27.5,48.6,38.8,36.5,75.0,/world-university-rankings/university-utah,university-utah,http://www.wikidata.org/entity/Q168515,grid.223827.e,
163,University of Freiburg,Germany,48.3,38.0,28.1,74.0,81.4,56.7,48.3,38.0,28.1,74.0,/world-university-rankings/university-freiburg,university-freiburg,http://www.wikidata.org/entity/Q153987,grid.5963.9,
164,University of Adelaide,Australia,48.2,33.8,40.4,61.1,65.3,79.3,48.2,33.8,40.4,61.1,/world-university-rankings/university-adelaide,university-adelaide,http://www.wikidata.org/entity/Q15574,grid.1010.0,
165,Istanbul Technical University,Turkey,48.1,30.2,36.9,79.7,51.1,37.3,48.1,30.2,36.9,79.7,/world-university-rankings/istanbul-technical-university,istanbul-technical-university,http://www.wikidata.org/entity/Q344334,grid.10516.33,
165,Karlsruhe Institute of Technology,Germany,48.1,40.5,34.9,62.9,82.7,60.1,48.1,40.5,34.9,62.9,/world-university-rankings/karlsruhe-institute-technology,karlsruhe-institute-technology,http://www.wikidata.org/entity/Q309988,grid.7892.4,
165,Pompeu Fabra University,Spain,48.1,25.1,28.3,88.3,35.9,63.2,48.1,25.1,28.3,88.3,/world-university-rankings/pompeu-fabra-university,pompeu-fabra-university,http://www.wikidata.org/entity/Q24543,grid.5612.0,
165,Tohoku University,Japan,48.1,49.7,47.3,49.6,76.8,29.7,48.1,49.7,47.3,49.6,/world-university-rankings/tohoku-university,tohoku-university,http://www.wikidata.org/entity/Q1062129,grid.69566.3a,
169,University of Miami,United States,48.0,42.7,27.2,73.1,-,56.7,48.0,42.7,27.2,73.1,/world-university-rankings/university-miami,university-miami,http://www.wikidata.org/entity/Q738258,grid.26790.3a,
170,University of Antwerp,Belgium,47.9,34.6,33.6,67.7,100.0,61.0,47.9,34.6,33.6,67.7,/world-university-rankings/university-antwerp,university-antwerp,http://www.wikidata.org/entity/Q175241,grid.5284.b,
171,University of Nottingham,United Kingdom,47.8,39.9,35.8,62.7,39.6,70.6,47.8,39.9,35.8,62.7,/world-university-rankings/university-nottingham,university-nottingham,http://www.wikidata.org/entity/Q472316,grid.4563.4,
171,Université Catholique de Louvain,Belgium,47.8,37.9,34.9,67.7,46.1,59.7,47.8,37.9,34.9,67.7,/world-university-rankings/universite-catholique-de-louvain,universite-catholique-de-louvain,http://www.wikidata.org/entity/Q378134,grid.7942.8,
173,Georgetown University,United States,47.7,51.1,28.2,62.2,80.0,43.3,47.7,51.1,28.2,62.2,/world-university-rankings/georgetown-university,georgetown-university,http://www.wikidata.org/entity/Q333886,grid.213910.8,
173,University of Victoria,Canada,47.7,21.6,30.6,86.7,31.6,70.1,47.7,21.6,30.6,86.7,/world-university-rankings/university-victoria,university-victoria,http://www.wikidata.org/entity/Q1458113,grid.143640.4,
175,University of Auckland,New Zealand,47.5,28.6,33.4,68.4,74.2,87.3,47.5,28.6,33.4,68.4,/world-university-rankings/university-auckland,university-auckland,http://www.wikidata.org/entity/Q492467,grid.9654.e,
175,University of Iowa,United States,47.5,41.9,33.5,71.0,49.3,31.7,47.5,41.9,33.5,71.0,/world-university-rankings/university-iowa,university-iowa,http://www.wikidata.org/entity/Q182973,grid.214572.7,
177,Syracuse University,United States,47.3,32.4,24.4,87.1,40.6,41.2,47.3,32.4,24.4,87.1,/world-university-rankings/syracuse-university,syracuse-university,http://www.wikidata.org/entity/Q617433,grid.264484.8,
178,Joseph Fourier University,France,47.1,38.0,29.3,73.0,31.3,57.3,47.1,38.0,29.3,73.0,/world-university-rankings/universite-joseph-fourier-grenoble,universite-joseph-fourier-grenoble,,grid.9621.c,101.0
178,University of Aberdeen,United Kingdom,47.1,28.0,30.2,74.3,42.1,84.1,47.1,28.0,30.2,74.3,/world-university-rankings/university-aberdeen,university-aberdeen,http://www.wikidata.org/entity/Q270532,grid.7107.1,
180,Paris Diderot University – Paris 7,France,47.0,25.6,19.7,92.2,29.1,67.4,47.0,25.6,19.7,92.2,/world-university-rankings/paris-diderot-university-paris-7,paris-diderot-university-paris-7,http://www.wikidata.org/entity/Q1235608,grid.7452.4,
180,University of Delaware,United States,47.0,29.0,36.3,73.1,99.3,40.6,47.0,29.0,36.3,73.1,/world-university-rankings/university-delaware,university-delaware,http://www.wikidata.org/entity/Q1068072,grid.33489.35,
182,Arizona State University,United States,46.9,35.7,37.5,73.1,32.6,29.5,46.9,35.7,37.5,73.1,/world-university-rankings/arizona-state-university,arizona-state-university,http://www.wikidata.org/entity/Q670897,grid.215654.1,
182,Sabancı University,Turkey,46.9,26.0,27.1,88.5,42.9,44.6,46.9,26.0,27.1,88.5,/world-university-rankings/sabanci-university,sabanci-university,http://www.wikidata.org/entity/Q7395882,grid.5334.1,
182,University of Vienna,Austria,46.9,35.2,39.7,56.3,29.4,91.0,46.9,35.2,39.7,56.3,/world-university-rankings/university-vienna,university-vienna,http://www.wikidata.org/entity/Q165980,grid.10420.37,
185,Northeastern University,United States,46.8,36.4,21.9,81.3,34.0,54.7,46.8,36.4,21.9,81.3,/world-university-rankings/northeastern-university,northeastern-university,http://www.wikidata.org/entity/Q37548,grid.261112.7,
186,University of Oslo,Norway,46.7,36.1,35.2,66.3,36.6,60.3,46.7,36.1,35.2,66.3,/world-university-rankings/university-oslo,university-oslo,http://www.wikidata.org/entity/Q486156,grid.5510.1,
186,Yeshiva University,United States,46.7,45.2,23.9,77.8,-,27.6,46.7,45.2,23.9,77.8,/world-university-rankings/yeshiva-university,yeshiva-university,,grid.268433.8,101.0
188,Stony Brook University,United States,46.6,32.8,24.4,80.4,31.3,60.5,46.6,32.8,24.4,80.4,/world-university-rankings/stony-brook-university,stony-brook-university,http://www.wikidata.org/entity/Q969850,grid.36425.36,
188,Tel Aviv University,Israel,46.6,43.5,51.1,45.5,42.6,46.1,46.6,43.5,51.1,45.5,/world-university-rankings/tel-aviv-university,tel-aviv-university,http://www.wikidata.org/entity/Q319239,grid.12136.37,
188,University of Ottawa,Canada,46.6,37.9,34.7,62.9,45.9,63.2,46.6,37.9,34.7,62.9,/world-university-rankings/university-ottawa,university-ottawa,http://www.wikidata.org/entity/Q627969,grid.28046.38,
191,University at Buffalo,United States,46.5,40.1,39.8,57.5,39.6,57.0,46.5,40.1,39.8,57.5,/world-university-rankings/university-buffalo,university-buffalo,http://www.wikidata.org/entity/Q681025,grid.273335.3,
192,City University of Hong Kong,Hong Kong,46.3,31.0,32.9,68.6,49.8,71.3,46.3,31.0,32.9,68.6,/world-university-rankings/city-university-hong-kong,city-university-hong-kong,http://www.wikidata.org/entity/Q787360,grid.35030.35,
193,Fudan University,China,46.2,45.6,34.0,61.0,49.4,37.4,46.2,45.6,34.0,61.0,/world-university-rankings/fudan-university,fudan-university,http://www.wikidata.org/entity/Q495015,grid.8547.e,
193,Iowa State University,United States,46.2,36.4,30.9,72.0,54.4,40.6,46.2,36.4,30.9,72.0,/world-university-rankings/iowa-state-university,iowa-state-university,http://www.wikidata.org/entity/Q1136919,grid.34421.30,
195,University of Bonn,Germany,46.1,32.2,22.2,83.8,-,54.8,46.1,32.2,22.2,83.8,/world-university-rankings/university-bonn,university-bonn,http://www.wikidata.org/entity/Q152171,grid.10388.32,
196,Lomonosov Moscow State University,Russian Federation,46.0,55.9,42.1,33.8,78.5,60.4,46.0,55.9,42.1,33.8,/world-university-rankings/lomonosov-moscow-state-university,lomonosov-moscow-state-university,http://www.wikidata.org/entity/Q13164,grid.14476.30,
196,"St George’s, University of London",United Kingdom,46.0,23.1,27.3,86.4,32.4,55.8,46.0,23.1,27.3,86.4,/world-university-rankings/st-georges-university-london,st-georges-university-london,http://www.wikidata.org/entity/Q772421,grid.264200.2,
198,University of East Anglia,United Kingdom,45.9,25.2,22.6,83.7,29.2,76.5,45.9,25.2,22.6,83.7,/world-university-rankings/university-east-anglia,university-east-anglia,http://www.wikidata.org/entity/Q1045828,grid.8273.e,
199,University of Leicester,United Kingdom,45.7,29.8,31.6,67.1,34.8,83.9,45.7,29.8,31.6,67.1,/world-university-rankings/university-leicester,university-leicester,http://www.wikidata.org/entity/Q1333399,grid.9918.9,
200,Florida Institute of Technology,United States,45.6,19.7,13.1,99.2,53.7,63.0,45.6,19.7,13.1,99.2,/world-university-rankings/florida-institute-technology,florida-institute-technology,http://www.wikidata.org/entity/Q3152650,grid.255966.b,
200,George Washington University,United States,45.6,44.6,25.1,70.0,29.3,39.9,45.6,44.6,25.1,70.0,/world-university-rankings/george-washington-university,george-washington-university,http://www.wikidata.org/entity/Q432637,grid.253615.6,
201-225,Bilkent University,Turkey,-,28.0,27.7,76.0,46.4,44.6,-,28.0,27.7,76.0,/world-university-rankings/bilkent-university,bilkent-university,http://www.wikidata.org/entity/Q861904,grid.18376.3b,
201-225,Cardiff University,United Kingdom,-,30.5,30.4,69.3,34.8,69.3,-,30.5,30.4,69.3,/world-university-rankings/cardiff-university,cardiff-university,http://www.wikidata.org/entity/Q1035745,grid.5600.3,
201-225,Goethe University Frankfurt,Germany,-,28.1,22.4,78.8,38.8,55.6,-,28.1,22.4,78.8,/world-university-rankings/goethe-university-frankfurt,goethe-university-frankfurt,http://www.wikidata.org/entity/Q50662,grid.7839.5,
201-225,Hebrew University of Jerusalem,Israel,-,41.5,36.3,57.2,31.5,53.3,-,41.5,36.3,57.2,/world-university-rankings/hebrew-university-jerusalem,hebrew-university-jerusalem,http://www.wikidata.org/entity/Q174158,grid.9619.7,
201-225,Hong Kong Polytechnic University,Hong Kong,-,33.7,36.5,56.5,42.6,69.9,-,33.7,36.5,56.5,/world-university-rankings/hong-kong-polytechnic-university,hong-kong-polytechnic-university,http://www.wikidata.org/entity/Q1187271,grid.16890.36,
201-225,Korea University,South Korea,-,48.9,44.3,39.9,98.5,35.9,-,48.9,44.3,39.9,/world-university-rankings/korea-university,korea-university,http://www.wikidata.org/entity/Q39997,grid.222754.4,
201-225,Newcastle University,United Kingdom,-,30.3,29.6,70.3,35.0,73.8,-,30.3,29.6,70.3,/world-university-rankings/newcastle-university,newcastle-university,http://www.wikidata.org/entity/Q837164,grid.1006.7,
201-225,Technion Israel Institute of Technology,Israel,-,36.9,37.5,52.0,36.5,60.6,-,36.9,37.5,52.0,/world-university-rankings/technion-israel-institute-technology,technion-israel-institute-technology,http://www.wikidata.org/entity/Q333705,grid.6451.6,
201-225,Ulm University,Germany,-,35.0,22.0,73.0,56.7,54.1,-,35.0,22.0,73.0,/world-university-rankings/ulm-university,ulm-university,http://www.wikidata.org/entity/Q835662,grid.6582.9,
201-225,University of Barcelona,Spain,-,28.4,28.8,79.7,31.0,47.8,-,28.4,28.8,79.7,/world-university-rankings/university-barcelona,university-barcelona,http://www.wikidata.org/entity/Q219615,grid.5841.8,
201-225,University of Bergen,Norway,-,29.5,27.9,68.5,34.2,65.3,-,29.5,27.9,68.5,/world-university-rankings/university-bergen,university-bergen,http://www.wikidata.org/entity/Q204457,grid.7914.b,
201-225,University of Dundee,United Kingdom,-,24.4,22.5,84.4,47.7,64.5,-,24.4,22.5,84.4,/world-university-rankings/university-dundee,university-dundee,http://www.wikidata.org/entity/Q1249005,grid.8241.f,
201-225,University of Illinois at Chicago,United States,-,43.0,34.1,55.1,40.7,53.4,-,43.0,34.1,55.1,/world-university-rankings/university-illinois-chicago,university-illinois-chicago,http://www.wikidata.org/entity/Q955764,grid.185648.6,
201-225,University of Innsbruck,Austria,-,23.9,17.1,77.0,42.0,93.4,-,23.9,17.1,77.0,/world-university-rankings/university-innsbruck,university-innsbruck,http://www.wikidata.org/entity/Q875788,grid.5771.4,
201-225,University of Reading,United Kingdom,-,32.8,34.0,58.1,34.9,75.0,-,32.8,34.0,58.1,/world-university-rankings/university-reading,university-reading,http://www.wikidata.org/entity/Q1432632,grid.9435.b,
201-225,University of Science and Technology of China,China,-,36.9,27.3,73.6,71.6,26.3,-,36.9,27.3,73.6,/world-university-rankings/university-science-and-technology-china,university-science-and-technology-china,http://www.wikidata.org/entity/Q1074103,grid.59053.3a,
201-225,University of Strasbourg,France,-,28.6,23.4,74.0,32.0,69.5,-,28.6,23.4,74.0,/world-university-rankings/university-strasbourg,university-strasbourg,http://www.wikidata.org/entity/Q157575,grid.11843.3f,
201-225,University of São Paulo,Brazil,-,51.6,51.6,32.3,40.1,25.3,-,51.6,51.6,32.3,/world-university-rankings/university-sao-paulo,university-sao-paulo,http://www.wikidata.org/entity/Q835960,grid.11899.38,
201-225,University of Texas at Dallas,United States,-,26.0,28.2,77.8,41.6,55.4,-,26.0,28.2,77.8,/world-university-rankings/university-texas-dallas,university-texas-dallas,http://www.wikidata.org/entity/Q1781394,grid.267323.1,
201-225,University of Trieste,Italy,-,28.7,16.0,88.1,33.3,50.7,-,28.7,16.0,88.1,/world-university-rankings/university-trieste,university-trieste,http://www.wikidata.org/entity/Q1751060,grid.5133.4,
201-225,University of Twente,Netherlands,-,32.3,45.3,49.4,89.2,67.2,-,32.3,45.3,49.4,/world-university-rankings/university-twente,university-twente,http://www.wikidata.org/entity/Q1547084,grid.6214.1,
201-225,Université Libre de Bruxelles,Belgium,-,26.7,36.2,64.4,50.7,79.4,-,26.7,36.2,64.4,/world-university-rankings/universite-libre-de-bruxelles,universite-libre-de-bruxelles,http://www.wikidata.org/entity/Q574606,grid.4989.c,
201-225,Wake Forest University,United States,-,33.3,23.5,81.3,38.2,26.0,-,33.3,23.5,81.3,/world-university-rankings/wake-forest-university,wake-forest-university,http://www.wikidata.org/entity/Q392667,grid.241167.7,
201-225,William & Mary,United States,-,36.8,19.9,78.7,30.0,26.5,-,36.8,19.9,78.7,/world-university-rankings/william-mary,william-mary,http://www.wikidata.org/entity/Q875637,grid.264889.9,
201-225,Yonsei University,South Korea,-,44.5,45.8,44.3,69.7,35.7,-,44.5,45.8,44.3,/world-university-rankings/yonsei-university,yonsei-university,,grid.15444.30,101.0
226-250,Autonomous University of Barcelona,Spain,-,30.4,29.2,67.0,34.6,46.4,-,30.4,29.2,67.0,/world-university-rankings/autonomous-university-barcelona,autonomous-university-barcelona,http://www.wikidata.org/entity/Q43452,grid.7080.f,
226-250,"Birkbeck, University of London",United Kingdom,-,28.3,29.3,60.4,28.7,84.4,-,28.3,29.3,60.4,/world-university-rankings/birkbeck-university-london,birkbeck-university-london,http://www.wikidata.org/entity/Q375606,grid.88379.3d,
226-250,Brunel University London,United Kingdom,-,22.1,21.4,75.3,31.9,88.8,-,22.1,21.4,75.3,/world-university-rankings/brunel-university-london,brunel-university-london,http://www.wikidata.org/entity/Q932411,grid.7728.a,
226-250,Carleton University,Canada,-,24.3,24.5,76.9,30.7,61.1,-,24.3,24.5,76.9,/world-university-rankings/carleton-university,carleton-university,http://www.wikidata.org/entity/Q1041737,grid.34428.39,
226-250,Dalhousie University,Canada,-,33.6,30.0,54.4,68.9,71.6,-,33.6,30.0,54.4,/world-university-rankings/dalhousie-university,dalhousie-university,http://www.wikidata.org/entity/Q579321,grid.55602.34,
226-250,Laval University,Canada,-,35.8,29.9,58.1,62.7,55.7,-,35.8,29.9,58.1,/world-university-rankings/laval-university,laval-university,http://www.wikidata.org/entity/Q1067935,grid.23856.3a,
226-250,Mines ParisTech,France,-,39.6,23.2,55.1,99.0,58.7,-,39.6,23.2,55.1,/world-university-rankings/mines-paristech,mines-paristech,,grid.58140.38,101.0
226-250,Nagoya University,Japan,-,37.5,31.8,59.9,86.3,31.8,-,37.5,31.8,59.9,/world-university-rankings/nagoya-university,nagoya-university,http://www.wikidata.org/entity/Q1191132,grid.27476.30,
226-250,Rensselaer Polytechnic Institute,United States,-,30.9,26.2,67.8,49.9,42.8,-,30.9,26.2,67.8,/world-university-rankings/rensselaer-polytechnic-institute,rensselaer-polytechnic-institute,http://www.wikidata.org/entity/Q49211,grid.33647.35,
226-250,Simon Fraser University,Canada,-,24.6,29.3,67.6,41.8,61.4,-,24.6,29.3,67.6,/world-university-rankings/simon-fraser-university,simon-fraser-university,http://www.wikidata.org/entity/Q201603,grid.61971.38,
226-250,State University of New York Albany,United States,-,25.7,35.0,68.9,-,39.6,-,25.7,35.0,68.9,/world-university-rankings/state-university-new-york-albany,state-university-new-york-albany,,grid.265850.c,103.0
226-250,Technical University of Berlin,Germany,-,42.2,32.3,47.0,63.4,70.4,-,42.2,32.3,47.0,/world-university-rankings/technical-university-berlin,technical-university-berlin,http://www.wikidata.org/entity/Q51985,grid.6734.6,
226-250,Tokyo Metropolitan University,Japan,-,19.6,9.8,100.0,31.0,39.5,-,19.6,9.8,100.0,/world-university-rankings/tokyo-metropolitan-university,tokyo-metropolitan-university,http://www.wikidata.org/entity/Q1148334,grid.265074.2,
226-250,University College Dublin,Ireland,-,31.7,28.1,61.7,33.8,79.4,-,31.7,28.1,61.7,/world-university-rankings/university-college-dublin,university-college-dublin,http://www.wikidata.org/entity/Q1068258,grid.7886.1,
226-250,University of Calgary,Canada,-,34.4,30.5,59.4,41.5,63.1,-,34.4,30.5,59.4,/world-university-rankings/university-calgary,university-calgary,http://www.wikidata.org/entity/Q1067471,grid.22072.35,
226-250,University of Gothenburg,Sweden,-,24.1,38.2,64.4,37.0,46.8,-,24.1,38.2,64.4,/world-university-rankings/university-gothenburg,university-gothenburg,http://www.wikidata.org/entity/Q371522,grid.8761.8,
226-250,University of Kiel,Germany,-,31.1,24.3,70.8,42.0,44.2,-,31.1,24.3,70.8,/world-university-rankings/university-kiel,university-kiel,http://www.wikidata.org/entity/Q156737,grid.9764.c,
226-250,University of Konstanz,Germany,-,30.5,33.4,59.4,52.5,57.0,-,30.5,33.4,59.4,/world-university-rankings/university-konstanz,university-konstanz,http://www.wikidata.org/entity/Q835440,grid.9811.1,
226-250,University of Milan-Bicocca,Italy,-,27.1,23.0,76.6,45.0,40.6,-,27.1,23.0,76.6,/world-university-rankings/university-milan-bicocca,university-milan-bicocca,http://www.wikidata.org/entity/Q1073674,grid.7563.7,
226-250,University of Technology Sydney,Australia,-,27.8,32.5,58.7,40.1,86.9,-,27.8,32.5,58.7,/world-university-rankings/university-technology-sydney,university-technology-sydney,http://www.wikidata.org/entity/Q1145731,grid.117476.2,
226-250,University of Würzburg,Germany,-,28.6,17.3,81.4,30.0,50.2,-,28.6,17.3,81.4,/world-university-rankings/university-wurzburg,university-wurzburg,http://www.wikidata.org/entity/Q161976,grid.8379.5,
226-250,Vienna University of Technology,Austria,-,43.3,32.4,41.7,64.1,75.9,-,43.3,32.4,41.7,/world-university-rankings/vienna-university-technology,vienna-university-technology,http://www.wikidata.org/entity/Q689400,grid.5329.d,
226-250,Western University,Canada,-,38.3,35.7,47.0,50.7,63.7,-,38.3,35.7,47.0,/world-university-rankings/western-university,western-university,http://www.wikidata.org/entity/Q1144262,grid.39381.30,
226-250,York University,Canada,-,27.5,35.3,62.9,34.1,59.7,-,27.5,35.3,62.9,/world-university-rankings/york-university,york-university,http://www.wikidata.org/entity/Q849751,grid.21100.32,
251-275,Aalto University,Finland,-,31.8,31.3,50.2,64.5,59.4,-,31.8,31.3,50.2,/world-university-rankings/aalto-university,aalto-university,http://www.wikidata.org/entity/Q300980,grid.5373.2,
251-275,Federico Santa María Technical University,Chile,-,13.0,10.1,99.7,28.1,48.7,-,13.0,10.1,99.7,/world-university-rankings/federico-santa-maria-technical-university,federico-santa-maria-technical-university,http://www.wikidata.org/entity/Q457793,grid.12148.3e,
251-275,Medical University of Vienna,Austria,-,28.6,17.0,71.1,33.7,73.1,-,28.6,17.0,71.1,/world-university-rankings/medical-university-vienna,medical-university-vienna,http://www.wikidata.org/entity/Q700731,grid.22937.3d,
251-275,Nanjing University,China,-,34.6,23.3,59.6,51.7,50.2,-,34.6,23.3,59.6,/world-university-rankings/nanjing-university,nanjing-university,http://www.wikidata.org/entity/Q683580,grid.41156.37,
251-275,National Tsing Hua University,Taiwan,-,39.4,40.3,49.1,49.4,24.8,-,39.4,40.3,49.1,/world-university-rankings/national-tsing-hua-university,national-tsing-hua-university,http://www.wikidata.org/entity/Q43406,grid.38348.34,
