,WorldRank,NationalRank,Name,ARWU_university_ID,Country,TotalScore,Alumni,Award,HiCi,NS,PUB,PCP,item,GRID_ID,fuzz
112,101-150,5-Apr,Swiss Federal Institute of Technology of Lausanne,Swiss-Federal-Institute-of-Technology-of-Lausanne,switzerland,,0,0,23.9,20.1,40.4,34,,grid.5333.6,103
113,101-150,4-Feb,Technion-Israel Institute of Technology,Technion-Israel-Institute-of-Technology,israel,,16,23,16.1,14,36.9,21.7,http://www.wikidata.org/entity/Q333705,grid.6451.6,
114,101-150,4-Feb,Tel Aviv University,Tel-Aviv-University,israel,,0,0,23.9,15.9,50.9,25.5,http://www.wikidata.org/entity/Q319239,grid.12136.37,
115,101-150,55-69,The University of Georgia,The-University-of-Georgia,unitedstates,,0,0,26.9,19.8,44.2,18.5,http://www.wikidata.org/entity/Q761534,grid.213876.9,
116,101-150,5-Apr,The University of Queensland,The-University-of-Queensland,australia,,14.1,0,12.5,24,57.3,25.9,http://www.wikidata.org/entity/Q866012,grid.1003.2,
117,101-150,5-Apr,The University of Western Australia,The-University-of-Western-Australia,australia,,15.1,14.1,21.6,13.1,42.6,26.4,http://www.wikidata.org/entity/Q1517021,grid.1012.2,
118,101-150,6,Tokyo Institute of Technology,Tokyo-Institute-of-Technology,japan,,14.1,0,21.6,22.8,44.4,29.5,http://www.wikidata.org/entity/Q587326,grid.32197.3e,
119,101-150,55-69,Tufts University,Tufts-University,unitedstates,,16,16.6,22.8,13,37.4,25.9,http://www.wikidata.org/entity/Q49120,grid.429997.8,
120,101-150,4-Feb,University Libre Bruxelles,University-Libre-Bruxelles,belgium,,18.5,18.9,12.5,13.1,32,25.6,,grid.4989.c,103
121,101-150,6-May,University of Alberta,University-of-Alberta,canada,,13.1,0,20.4,21.3,56.9,21.8,http://www.wikidata.org/entity/Q640694,grid.17089.37,
122,101-150,6-Mar,University of Amsterdam,University-of-Amsterdam,netherlands,,7.5,0,19,20.9,51.9,26.3,http://www.wikidata.org/entity/Q214341,grid.7177.6,
123,101-150,55-69,"University of California, Riverside",University-of-California-Riverside,unitedstates,,14.1,0,27.9,26.6,34.4,27.9,http://www.wikidata.org/entity/Q1075148,grid.266097.c,
124,101-150,55-69,"University of California, Santa Cruz",University-of-California-Santa-Cruz,unitedstates,,0,0,27.9,32,30.8,31.7,http://www.wikidata.org/entity/Q1047293,grid.205975.c,
125,101-150,10-Jun,University of Frankfurt,University-of-Frankfurt,germany,,34.1,8.9,19,16.6,39.6,23.4,http://www.wikidata.org/entity/Q50662,grid.7839.5,
126,101-150,10-Jun,University of Freiburg,University-of-Freiburg,germany,,21.3,20.9,16.1,18,37.4,22.5,http://www.wikidata.org/entity/Q153987,grid.5963.9,
127,101-150,5-Apr,University of Geneva,University-of-Geneva,switzerland,,25,0,20.4,24.9,37.2,24.5,http://www.wikidata.org/entity/Q503473,grid.8591.5,
128,101-150,6-Mar,University of Groningen,University-of-Groningen,netherlands,,0,19.9,17.6,16.3,46.2,26.7,http://www.wikidata.org/entity/Q850730,grid.4830.f,
129,101-150,55-69,University of Hawaii at Manoa,University-of-Hawaii-at-Manoa,unitedstates,,0,0,26,27.9,37.6,18.8,http://www.wikidata.org/entity/Q2000129,grid.410445.0,
130,101-150,55-69,University of Iowa,University-of-Iowa,unitedstates,,0,0,33,23.6,46.7,19.2,http://www.wikidata.org/entity/Q182973,grid.214572.7,
131,101-150,14-Dec,University of Leeds,University-of-Leeds,unitedkingdom,,19.2,0,14.4,22.8,44,19.3,http://www.wikidata.org/entity/Q503424,grid.9909.9,
132,101-150,14-Dec,University of Liverpool,University-of-Liverpool,unitedkingdom,,19.9,15.4,12.5,17.6,40.3,20.1,http://www.wikidata.org/entity/Q499510,grid.10025.36,
133,101-150,55-69,University of Massachusetts Amherst,University-of-Massachusetts-Amherst,unitedstates,,15.1,0,33,17.5,36,22.3,http://www.wikidata.org/entity/Q15142,grid.266683.f,
134,101-150,55-69,University of Massachusetts Medical School - Worcester,University-of-Massachusetts-Medical-School---Worcester,unitedstates,,0,19.9,14.4,26.7,28.2,21.2,http://www.wikidata.org/entity/Q7895715,grid.168645.8,
135,101-150,55-69,University of Miami,University-of-Miami,unitedstates,,0,0,23.9,20.7,43.2,16.2,http://www.wikidata.org/entity/Q738258,grid.26790.3a,
136,101-150,3-Jan,University of Milan,University-of-Milan,italy,,19.2,0,19,13.2,48.6,19.4,http://www.wikidata.org/entity/Q46210,grid.4708.b,
137,101-150,6-May,University of Montreal,University-of-Montreal,canada,,13.1,0,14.4,18,53.4,20.8,http://www.wikidata.org/entity/Q392189,grid.14848.31,
138,101-150,10-Jun,University of Muenster,University-of-Muenster,germany,,21.3,15.4,12.5,15,35.8,20.2,http://www.wikidata.org/entity/Q168426,grid.5949.1,
139,101-150,5-Apr,University of Paris Diderot (Paris 7),University-of-Paris-Diderot-(Paris-7),france,,15.5,13.8,14.4,21.9,42,16.5,,grid.7452.4,103
140,101-150,3-Jan,University of Pisa,University-of-Pisa,italy,,16,23.5,16.1,4.1,38.9,18.5,http://www.wikidata.org/entity/Q645663,grid.5395.a,
141,101-150,3-Jan,University of Roma - La Sapienza,University-of-Roma---La-Sapienza,italy,,14.1,15.4,10.2,13.7,50.6,14,,grid.7841.a,103
142,101-150,1,University of Sao Paulo,University-of-Sao-Paulo,brazil,,0,0,10.2,13.3,76.3,15.4,http://www.wikidata.org/entity/Q835960,grid.11899.38,
143,101-150,5-Apr,University of Strasbourg,University-of-Strasbourg,france,,25,22.4,17.6,15.9,36.6,19.3,http://www.wikidata.org/entity/Q157575,grid.11843.3f,
144,101-150,14-Dec,University of Sussex,University-of-Sussex,unitedkingdom,,0,22.7,19,15.7,27.1,25.2,http://www.wikidata.org/entity/Q1161297,grid.12082.39,
145,101-150,10-Jun,University of Tuebingen,University-of-Tuebingen,germany,,25,0,14.4,17.4,42,22.2,http://www.wikidata.org/entity/Q153978,grid.10392.39,
146,101-150,6-Mar,University of Wageningen,University-of-Wageningen,netherlands,,0,0,28.8,14.3,39.3,30.3,http://www.wikidata.org/entity/Q422208,grid.4818.5,
147,101-150,10-Jun,University of Wuerzburg,University-of-Wuerzburg,germany,,21.3,8.9,23.3,13.7,35,20.8,http://www.wikidata.org/entity/Q161976,grid.8379.5,
148,101-150,6-Mar,VU University Amsterdam,VU-University-Amsterdam,netherlands,,0,0,23.9,13.4,51.8,28.2,http://www.wikidata.org/entity/Q1065414,grid.12380.38,
149,101-150,4-Feb,Weizmann Institute of Science,Weizmann-Institute-of-Science,israel,,14.1,16.2,23.9,28,29.4,22.2,http://www.wikidata.org/entity/Q4182,grid.13992.30,
150,151-200,15-19,Cardiff University,Cardiff-University,unitedkingdom,,0,16.2,7.2,20.3,42.2,17.5,http://www.wikidata.org/entity/Q1035745,grid.5600.3,
151,151-200,70-89,Colorado State University,Colorado-State-University,unitedstates,,0,0,27.9,13.8,37.1,20.4,http://www.wikidata.org/entity/Q1111640,grid.47894.36,
152,151-200,70-89,Dartmouth College,Dartmouth-College,unitedstates,,20.6,0,22.8,18.1,30.7,22.6,http://www.wikidata.org/entity/Q49116,grid.254880.3,
153,151-200,9-Jul,Delft University of Technology,Delft-University-of-Technology,netherlands,,13.1,0,7.2,21.5,40.3,21.5,http://www.wikidata.org/entity/Q752663,grid.5292.c,
154,151-200,9-Jul,Erasmus University Rotterdam,Erasmus-University,netherlands,,0,15.4,21.6,5.2,33.5,25.6,,grid.6906.9,101
155,151-200,70-89,Florida State University,Florida-State-University,unitedstates,,0,0,20.4,18.4,39.5,19,http://www.wikidata.org/entity/Q861548,grid.255986.5,
156,151-200,70-89,George Mason University,George-Mason-University,unitedstates,,0,32.1,10.2,7.1,28.5,17.8,http://www.wikidata.org/entity/Q1411222,grid.22448.38,
157,151-200,9-Jul,Hokkaido University,Hokkaido-University,japan,,0,0,16.1,16.1,47.7,20.3,http://www.wikidata.org/entity/Q1057199,grid.39158.36,
158,151-200,70-89,Iowa State University,Iowa-State-University,unitedstates,,0,0,22.8,13.7,42.9,20.2,http://www.wikidata.org/entity/Q1136919,grid.34421.30,
159,151-200,7-Jun,Joseph Fourier University (Grenoble 1),Joseph-Fourier-University-(Grenoble-1),france,,0,15.4,10.2,19.8,37.9,17.3,,grid.9621.c,103
160,151-200,9-Jul,Kyushu University,Kyushu-University,japan,,0,0,14.4,17.6,49.7,20.7,http://www.wikidata.org/entity/Q1188786,grid.177174.3,
161,151-200,70-89,Louisiana State University - Baton Rouge,Louisiana-State-University---Baton-Rouge,unitedstates,,0,0,19,16,38,15.3,http://www.wikidata.org/entity/Q1521725,grid.64337.35,
162,151-200,7-Jun,Monash University,Monash-University,australia,,0,0,10.2,16.2,52.4,20.7,http://www.wikidata.org/entity/Q598841,grid.1002.3,
