,WorldRank,NationalRank,Name,ARWU_university_ID,Country,TotalScore,Alumni,Award,HiCi,NS,PUB,PCP,item,GRID_ID,fuzz
163,153-202,72-90,Oregon Health and Science University,Oregon-Health-and-Science-University,unitedstates,,0,0,17.6,23.9,35.2,19.6,http://www.wikidata.org/entity/Q282097,grid.5288.7,
164,153-202,8-Jun,Queen's University,Queens-University,canada,,0,0,19.2,17,35.2,18.5,http://www.wikidata.org/entity/Q1420038,grid.410356.5,
165,153-202,72-90,Rensselaer Polytechnic Institute,Rensselaer-Polytechnic-Institute,unitedstates,,16.6,0,19.2,12.2,26.8,24.7,http://www.wikidata.org/entity/Q49211,grid.33647.35,
166,153-202,6-May,Swiss Federal Institute of Technology of Lausanne,Swiss-Federal-Institute-of-Technology-of-Lausanne,switzerland,,0,0,17.6,18.1,38.7,38.7,,grid.5333.6,103
167,153-202,3,Technical University of Denmark,Technical-University-of-Denmark,denmark,,8.9,12.9,17.6,11.8,30.6,16.9,http://www.wikidata.org/entity/Q1269766,grid.5170.3,
168,153-202,72-90,The University of Alabama at Birmingham,The-University-of-Alabama-at-Birmingham,unitedstates,,0,0,17.6,14.2,43.5,23.2,,grid.265892.2,103
169,153-202,8-Jun,The University of Calgary,The-University-of-Calgary,canada,,0,0,11.1,16,44.2,20.5,http://www.wikidata.org/entity/Q1067471,grid.22072.35,
170,153-202,72-90,The University of Connecticut - Storrs,The-University-of-Connecticut---Storrs,unitedstates,,15.4,0,17.6,12,37.8,19.6,,grid.63054.34,103
171,153-202,72-90,The University of Texas Health Science Center at Houston,The-University-of-Texas-Health-Science-Center-at-Houston,unitedstates,,0,15.8,17.6,16.8,29.7,17.6,http://www.wikidata.org/entity/Q7896431,grid.267308.8,
172,153-202,72-90,The University of Texas M. D. Anderson Cancer Center,The-University-of-Texas-M-D-Anderson-Cancer-Center,unitedstates,,0,0,23.6,12.4,39.5,20.2,http://www.wikidata.org/entity/Q1525831,grid.240145.6,
173,153-202,6-May,The University of Western Australia,The-University-of-Western-Australia,australia,,0,0,20.8,13.8,40.1,21,http://www.wikidata.org/entity/Q1517021,grid.1012.2,
174,153-202,1,Tsinghua University,Tsinghua-University,china,,14,0,0,9.9,55.7,19.1,http://www.wikidata.org/entity/Q16955,grid.12527.33,
175,153-202,2-Jan,University of Barcelona,University-of-Barcelona,spain,,0,0,11.1,14.1,46.3,21.1,http://www.wikidata.org/entity/Q219615,grid.5841.8,
176,153-202,6-May,University of Bern,University-of-Bern,switzerland,,16.6,0,11.1,23.5,35.5,26.8,http://www.wikidata.org/entity/Q659080,grid.5734.5,
177,153-202,72-90,University of Cincinnati,University-of-Cincinnati,unitedstates,,0,0,24.8,12.1,44.8,20.6,http://www.wikidata.org/entity/Q153265,grid.24827.3b,
178,153-202,72-90,University of Delaware,University-of-Delaware,unitedstates,,14,0,20.8,15.9,36.2,17.9,http://www.wikidata.org/entity/Q1068072,grid.33489.35,
179,153-202,16-19,University of East Anglia,University-of-East-Anglia,unitedkingdom,,17.7,0,17.6,20.2,25.1,16.5,http://www.wikidata.org/entity/Q1045828,grid.8273.e,
180,153-202,5,University of Gothenburg,University-of-Gothenburg,sweden,,0,15.8,0,18.6,40.4,13.9,http://www.wikidata.org/entity/Q371522,grid.8761.8,
181,153-202,16-Dec,University of Kiel,University-of-Kiel,germany,,15.4,15.8,11.1,14.6,33.5,18.2,http://www.wikidata.org/entity/Q156737,grid.9764.c,
182,153-202,16-Dec,University of Cologne,University-of-Cologne,germany,,0,12.9,7.9,19.1,36.6,18.7,http://www.wikidata.org/entity/Q54096,grid.6190.e,
183,153-202,16-19,University of Leicester,University-of-Leicester,unitedkingdom,,0,0,19.2,19.9,35.4,19.1,http://www.wikidata.org/entity/Q1333399,grid.9918.9,
184,153-202,16-Dec,University of Leipzig,University-of-Leipzig,germany,,17.7,15.8,0,10,37.3,18.5,http://www.wikidata.org/entity/Q154804,grid.9647.c,
185,153-202,16-Dec,University of Mainz,University-of-Mainz,germany,,0,8.3,15.7,13.5,37.9,18.7,http://www.wikidata.org/entity/Q161982,grid.5802.f,
186,153-202,16-Dec,University of Marburg,University-of-Marburg,germany,,17.7,0,15.7,12.6,34.7,17.9,http://www.wikidata.org/entity/Q155354,grid.10253.35,
187,153-202,72-90,"University of Maryland, Baltimore",University-of-Maryland-Baltimore,unitedstates,,0,0,19.2,18.6,38.4,19.9,http://www.wikidata.org/entity/Q4119470,grid.411024.2,
188,153-202,8-Jun,University of Montreal,University-of-Montreal,canada,,15.4,0,7.9,12.1,50.4,22.7,http://www.wikidata.org/entity/Q392189,grid.14848.31,
189,153-202,72-90,University of Nebraska - Lincoln,University-of-Nebraska---Lincoln,unitedstates,,17.7,0,15.7,17.2,36.8,18.2,http://www.wikidata.org/entity/Q1353679,grid.24434.35,
190,153-202,6-May,University of New South Wales,University-of-New-South-Wales,australia,,0,0,19.2,14.3,47,17.6,,grid.1005.4,103
191,153-202,72-90,University of Notre Dame,University-of-Notre-Dame,unitedstates,,16.6,0,11.1,18.9,34.1,20,http://www.wikidata.org/entity/Q178848,grid.131063.6,
192,153-202,5-Apr,University of Padua,University-of-Padua,italy,,0,0,13.6,13.7,46.3,16.9,http://www.wikidata.org/entity/Q193510,grid.5608.b,
193,153-202,8-Jun,University of Paris Descartes (Paris 5),University-of-Paris-Descartes-(Paris-5),france,,16,12.2,11.1,12.4,27.8,15.5,http://www.wikidata.org/entity/Q1155944,grid.10992.33,
194,153-202,8-Jun,University of Paris Diderot (Paris 7),University-of-Paris-Diderot-(Paris-7),france,,18.2,14.1,11.1,15.6,34.5,18.6,,grid.7452.4,103
195,153-202,16-19,University of Southampton,University-of-Southampton,unitedkingdom,,0,0,20.8,11.9,43.4,21,http://www.wikidata.org/entity/Q76473,grid.5491.9,
196,153-202,72-90,University of Tennessee - Knoxville,University-of-Tennessee---Knoxville,unitedstates,,14,0,20.8,18,39.3,17.1,http://www.wikidata.org/entity/Q1150105,grid.411461.7,
197,153-202,5-Apr,University of Turin,University-of-Turin,italy,,21.7,0,11.1,10.8,38.2,16.8,http://www.wikidata.org/entity/Q499911,grid.7605.4,
198,153-202,7-May,University of Wageningen,University-of-Wageningen,netherlands,,0,0,23.6,17,35.2,23.8,http://www.wikidata.org/entity/Q422208,grid.4818.5,
199,153-202,72-90,Virginia Commonwealth University,Virginia-Commonwealth-University,unitedstates,,14,14.4,20.8,7.7,33.4,17.4,http://www.wikidata.org/entity/Q2303536,grid.224260.0,
200,153-202,72-90,Virginia Polytechnic Institute and State University,Virginia-Polytechnic-Institute-and-State-University,unitedstates,,15.4,0,17.6,12.4,40.3,17,http://www.wikidata.org/entity/Q65379,grid.438526.e,
201,153-202,7-May,VU University Amsterdam,VU-University-Amsterdam,netherlands,,0,0,17.6,15.8,42.7,21.6,http://www.wikidata.org/entity/Q1065414,grid.12380.38,
202,203-300,9-Jun,Chalmers University of Technology,Chalmers-University-of-Technology,sweden,,0,0,17.6,9.8,31,18.1,http://www.wikidata.org/entity/Q836805,grid.5371.0,
203,203-300,1,Charles University in Prague,Charles-University-in-Prague,czech,,15.4,0,0,11.3,37.1,17.1,http://www.wikidata.org/entity/Q31519,grid.4491.8,
204,203-300,13-Sep,Claude Bernard University Lyon 1,Claude-Bernard-University-Lyon-1,france,,15.4,0,0,11.5,36.5,16.9,http://www.wikidata.org/entity/Q4032,grid.7849.2,
205,203-300,3,Complutense University of Madrid,Complutense-University-of-Madrid,spain,,0,0,0,12.6,41.3,18.3,http://www.wikidata.org/entity/Q219694,grid.4795.f,
206,203-300,17-Sep,Dalhousie University,Dalhousie-University,canada,,0,0,15.7,18.1,34.8,18,http://www.wikidata.org/entity/Q579321,grid.55602.34,
207,203-300,9-Aug,Delft University of Technology,Delft-University-of-Technology,netherlands,,15.4,0,0,21.9,36.2,15.8,http://www.wikidata.org/entity/Q752663,grid.5292.c,
208,203-300,13-Sep,Ecole Polytechnique,Ecole-Polytechnique,france,,22.6,0,7.9,14.1,28.4,15.4,http://www.wikidata.org/entity/Q273626,grid.10877.39,
209,203-300,91-119,George Mason University,George-Mason-University,unitedstates,,0,32.9,11.1,0,24.3,18.3,http://www.wikidata.org/entity/Q1411222,grid.22448.38,
210,203-300,91-119,Georgetown University,Georgetown-University,unitedstates,,0,0,7.9,13.5,34.8,19.7,http://www.wikidata.org/entity/Q333886,grid.213910.8,
211,203-300,13-Oct,Hiroshima University,Hiroshima-University,japan,,0,0,7.9,10.4,40.6,19.2,http://www.wikidata.org/entity/Q115220,grid.257022.0,
212,203-300,91-119,Kansas State University,Kansas-State-University,unitedstates,,0,0,11.1,12.7,31.8,15.8,http://www.wikidata.org/entity/Q31249,grid.36567.31,
213,203-300,13-Oct,Keio University,Keio-University,japan,,0,0,7.9,14.2,36.5,17,http://www.wikidata.org/entity/Q815432,grid.26091.3c,
214,203-300,13-Oct,Kobe University,Kobe-University,japan,,0,0,13.6,15,33.1,16.9,http://www.wikidata.org/entity/Q1192597,grid.31432.37,
215,203-300,20-30,Lancaster University,Lancaster-University,unitedkingdom,,0,0,17.6,10.2,28.4,14.8,http://www.wikidata.org/entity/Q262854,grid.9835.7,
216,203-300,17-Sep,Laval University,Laval-University,canada,,0,0,15.7,11.4,37.2,17.8,http://www.wikidata.org/entity/Q1067935,grid.23856.3a,
217,203-300,20-30,London School of Economics and Political Science,London-School-of-Economics-and-Political-Science,unitedkingdom,,19.8,0,15.7,,26.1,16.2,http://www.wikidata.org/entity/Q174570,grid.13063.37,
218,203-300,91-119,Louisiana State University - Baton Rouge,Louisiana-State-University---Baton-Rouge,unitedstates,,0,0,13.6,11.8,39,15.6,http://www.wikidata.org/entity/Q1521725,grid.64337.35,
219,203-300,9-Jul,Macquarie University,Macquarie-University,australia,,0,0,13.6,15.9,25.6,17.9,http://www.wikidata.org/entity/Q741082,grid.1004.5,
220,203-300,9-Jul,Monash University,Monash-University,australia,,0,0,7.9,15.4,44.6,14.7,http://www.wikidata.org/entity/Q598841,grid.1002.3,
221,203-300,1,National and Kapodistrian University of Athens,National-and-Kapodistrian-University-of-Athens,greece,,0,0,7.9,5.9,40.1,17.5,http://www.wikidata.org/entity/Q547867,grid.5216.0,
222,203-300,20-30,Newcastle University,Newcastle-University,unitedkingdom,,0,0,11.1,20.1,37.8,18.8,http://www.wikidata.org/entity/Q837164,grid.1006.7,
223,203-300,2,Norwegian University of Science and Technology,Norwegian-University-of-Science-and-Technology,norway,,18.8,0,0,15.7,30.5,15.6,,grid.5947.f,101
224,203-300,13-Oct,Okayama University,Okayama-University,japan,,0,0,7.9,10.4,36,18.3,http://www.wikidata.org/entity/Q1067916,grid.261356.5,
225,203-300,13-Sep,Paul Sabatier University (Toulouse 3),Paul-Sabatier-University-(Toulouse-3),france,,0,6.4,7.9,16.9,33.8,16.6,http://www.wikidata.org/entity/Q1273188,grid.15781.3a,
226,203-300,2,Peking University,Peking-University,china,,0,0,0,11.3,52.2,17.2,http://www.wikidata.org/entity/Q16952,grid.11135.37,
227,203-300,20-30,"Queen Mary, U. of London",Queen-Mary-U-of-London,unitedkingdom,,24.3,0,15.7,7.4,30.2,16.5,,grid.4868.2,103
228,203-300,20-30,Queen's University Belfast,Queens-University,unitedkingdom,,23.5,0,0,10.8,33.5,16.5,http://www.wikidata.org/entity/Q1420038,grid.4777.3,
229,203-300,9-Aug,Radboud University Nijmegen,Radboud-University-Nijmegen,netherlands,,0,0,7.9,18.8,40.1,19.9,http://www.wikidata.org/entity/Q632004,grid.5590.9,
230,203-300,9-Jun,Royal Institute of Technology,Royal-Institute-of-Technology,sweden,,0,15.8,7.9,10.9,35.1,17.1,,grid.5037.1,101
231,203-300,17-23,RWTH Aachen University,RWTH-Aachen-University,germany,,6.3,0,7.9,7.4,39,17.3,http://www.wikidata.org/entity/Q273263,grid.1957.a,
232,203-300,2,State University of Campinas,State-University-of-Campinas,brazil,,0,0,7.9,6.2,40.6,17.8,,grid.411087.b,101
233,203-300,91-119,State University of New York at Albany,State-University-of-New-York-at-Albany,unitedstates,,0,0,22.2,9.8,29.1,20,,grid.265850.c,103
234,203-300,91-119,State University of New York at Buffalo,State-University-of-New-York-at-Buffalo,unitedstates,,0,0,15.7,11.5,39.1,16.1,,grid.273335.3,103
235,203-300,9-Jun,Swedish University of Agricultural Sciences,Swedish-University-of-Agricultural-Sciences,sweden,,0,0,13.6,17,29.9,14.8,http://www.wikidata.org/entity/Q1312762,grid.6341.0,
236,203-300,91-119,Syracuse University,Syracuse-University,unitedstates,,0,0,15.7,14.1,26.8,15.2,http://www.wikidata.org/entity/Q617433,grid.264484.8,
237,203-300,17-23,Technical University of Berlin,Technical-University-of-Berlin,germany,,23.5,0,11.1,8.9,29.7,15.7,http://www.wikidata.org/entity/Q51985,grid.6734.6,
238,203-300,3-Jan,The Chinese University of Hong Kong,The-Chinese-University-of-Hong-Kong,"hongkong,china",,0,0,13.6,5.1,43.3,21.6,http://www.wikidata.org/entity/Q15570,grid.10784.3a,
239,203-300,91-119,The George Washington University,The-George-Washington-University,unitedstates,,15.4,0,11.1,12.6,32.9,17.6,http://www.wikidata.org/entity/Q432637,grid.253615.6,
240,203-300,3-Jan,The Hong Kong University of Science and Technology,The-Hong-Kong-University-of-Science-and-Technology,"hongkong,china",,0,0,17.6,10.1,34.5,24.6,http://www.wikidata.org/entity/Q1333303,grid.24515.37,
241,203-300,9-Jul,The University of Adelaide,The-University-of-Adelaide,australia,,10.9,0,11.1,12,35.2,19,http://www.wikidata.org/entity/Q15574,grid.1010.0,
242,203-300,1,The University of Auckland,The-University-of-Auckland,newzealand,,17.7,0,11.1,16.3,33.9,17.5,http://www.wikidata.org/entity/Q492467,grid.9654.e,
243,203-300,20-30,The University of Dundee,The-University-of-Dundee,unitedkingdom,,0,0,13.6,15.1,28,14.7,http://www.wikidata.org/entity/Q1249005,grid.8241.f,
244,203-300,3-Jan,The University of Hong Kong,The-University-of-Hong-Kong,"hongkong,china",,0,0,7.9,10.9,46.3,21.3,http://www.wikidata.org/entity/Q15568,grid.194645.b,
245,203-300,91-119,The University of New Mexico - Albuquerque,The-University-of-New-Mexico---Albuquerque,unitedstates,,0,0,11.1,19.6,36.3,18.9,http://www.wikidata.org/entity/Q1190812,grid.266832.b,
246,203-300,20-30,The University of Reading,The-University-of-Reading,unitedkingdom,,0,0,13.6,17.9,31,16.3,http://www.wikidata.org/entity/Q1432632,grid.9435.b,
247,203-300,91-119,The University of Texas Health Science Center at San Antonio,The-University-of-Texas-Health-Science-Center-at-San-Antonio,unitedstates,,0,0,22.2,9.8,27.7,15.7,http://www.wikidata.org/entity/Q4005868,grid.267309.9,
248,203-300,91-119,The University of Texas Medical Branch at Galveston,The-University-of-Texas-Medical-Branch-at-Galveston,unitedstates,,0,0,19.2,8.5,30.5,15.7,http://www.wikidata.org/entity/Q921264,grid.176731.5,
249,203-300,91-119,Thomas Jefferson University,Thomas-Jefferson-University,unitedstates,,0,0,15.7,14.5,29.3,15.4,http://www.wikidata.org/entity/Q2471216,grid.265008.9,
250,203-300,1,Trinity College Dublin,Trinity-College-Dublin,ireland,,15.4,14.4,0,11.9,27.4,14.8,http://www.wikidata.org/entity/Q258464,grid.8217.c,
251,203-300,91-119,Tulane University,Tulane-University,unitedstates,,0,0,15.7,11.4,30.3,14.5,http://www.wikidata.org/entity/Q1193547,grid.265219.b,
252,203-300,9-Jun,Umea University,Umea-University,sweden,,0,0,15.7,17.1,31.3,13.6,http://www.wikidata.org/entity/Q1144565,grid.12650.30,
253,203-300,91-119,University of Alaska - Fairbanks,University-of-Alaska---Fairbanks,unitedstates,,0,0,15.7,17.9,19.5,23.1,http://www.wikidata.org/entity/Q1285262,grid.70738.3b,
254,203-300,6-May,University of Antwerp,University-of-Antwerp,belgium,,0,0,11.1,11.3,33.6,24.3,http://www.wikidata.org/entity/Q175241,grid.5284.b,
255,203-300,17-23,University of Bochum,University-of-Bochum,germany,,0,0,11.1,15,39.3,18.5,http://www.wikidata.org/entity/Q309948,grid.5570.7,
256,203-300,9-Jun,University of Bologna,University-of-Bologna,italy,,0,0,7.9,10.6,48.9,15.5,http://www.wikidata.org/entity/Q131262,grid.6292.f,
257,203-300,13-Sep,University of Bordeaux 1,University-of-Bordeaux-1,france,,8.9,0,13.6,11.4,27,14,,grid.412041.2,103
258,203-300,1,University of Buenos Aires,University-of-Buenos-Aires,argentina,,21.7,0,0,9,36.6,17.3,http://www.wikidata.org/entity/Q194223,grid.7345.5,
259,203-300,1,University of Cape Town,University-of-Cape-Town,southafrica,,25.1,0,11.1,11.1,30.3,16.3,http://www.wikidata.org/entity/Q951305,grid.7836.a,
260,203-300,91-119,University of Colorado Health Science Center,University-of-Colorado-Health-Science-Center,unitedstates,,0,0,15.7,17.1,34,17.5,,grid.413116.0,92
261,203-300,20-30,University of Durham,University-of-Durham,unitedkingdom,,0,0,19.2,15.7,33.7,17.8,,grid.8250.f,103
262,203-300,17-23,University of Erlangen-Nuremberg,University-of-Erlangen-Nuremberg,germany,,0,0,13.6,9.8,41.1,18.9,http://www.wikidata.org/entity/Q40025,grid.5330.5,
263,203-300,9-Jun,University of Florence,University-of-Florence,italy,,0,0,13.6,16.4,40.4,15.8,http://www.wikidata.org/entity/Q820887,grid.8404.8,
264,203-300,9-Jun,University of Genova,University-of-Genova,italy,,0,0,15.7,5.4,34.4,14.2,,grid.5606.5,103
265,203-300,17-Sep,University of Guelph,University-of-Guelph,canada,,0,0,13.6,11,32.9,15.8,http://www.wikidata.org/entity/Q795988,grid.34429.38,
266,203-300,17-23,University of Halle-Wittenberg,University-of-Halle-Wittenberg,germany,,6.3,9.1,7.9,8.1,29.8,14.2,http://www.wikidata.org/entity/Q32120,grid.9018.0,
267,203-300,91-119,University of Houston,University-of-Houston,unitedstates,,0,0,22.2,8.1,33.9,16.7,http://www.wikidata.org/entity/Q1472358,grid.266436.3,
268,203-300,2,University of Innsbruck,University-of-Innsbruck,austria,,0,11.2,7.9,19.2,29.8,16.1,http://www.wikidata.org/entity/Q875788,grid.5771.4,
269,203-300,91-119,University of Kansas - Lawrence,University-of-Kansas---Lawrence,unitedstates,,15.4,0,7.9,15.3,32.3,14.4,,grid.266515.3,103
270,203-300,17-23,University of Karlsruhe,Karlsruhe-Institute-of-Technology-(KIT),germany,,6.3,0,11.1,13.9,33,16,http://www.wikidata.org/entity/Q309988,grid.7892.4,
271,203-300,91-119,University of Kentucky,University-of-Kentucky,unitedstates,,14,0,7.9,9.6,43.5,17.4,http://www.wikidata.org/entity/Q1360303,grid.266539.d,
272,203-300,6-May,University of Liege,University-of-Liege,belgium,,10.9,0,7.9,10.7,30.3,23.2,http://www.wikidata.org/entity/Q1334582,grid.4861.b,
273,203-300,17-Sep,University of Manitoba,University-of-Manitoba,canada,,0,0,17.6,7.1,33.9,16.5,http://www.wikidata.org/entity/Q1191833,grid.21613.37,
274,203-300,91-119,University of Massachusetts Medical School - Worcester,University-of-Massachusetts-Medical-School---Worcester,unitedstates,,0,0,13.6,24.4,28.2,16.9,http://www.wikidata.org/entity/Q7895715,grid.168645.8,
275,203-300,91-119,University of Medicine and Dentistry New Jersey,University-of-Medicine-and-Dentistry-New-Jersey,unitedstates,,0,0,22.2,10.1,33.6,17.6,,Manual_1,103
276,203-300,91-119,University of Missouri - Columbia,University-of-Missouri---Columbia,unitedstates,,12.5,0,7.9,13.1,41.8,14.5,http://www.wikidata.org/entity/Q579968,grid.134936.a,
277,203-300,13-Sep,University of Montpellier 2,University-of-Montpellier-2,france,,14,0,13.6,16.9,31.2,16.7,,grid.121334.6,103
278,203-300,9-Jun,University of Naples Federico II,University-of-Naples-Federico-II,italy,,0,0,7.9,9.1,42.1,12.4,http://www.wikidata.org/entity/Q691851,grid.4691.a,
279,203-300,91-119,University of Oregon,University-of-Oregon,unitedstates,,14,0,11.1,23.1,28.5,18.3,http://www.wikidata.org/entity/Q766145,grid.170202.6,
280,203-300,17-Sep,University of Ottawa,University-of-Ottawa,canada,,0,0,7.9,12.5,37.6,17.2,http://www.wikidata.org/entity/Q627969,grid.28046.38,
281,203-300,17-Sep,University of Saskatchewan,University-of-Saskatchewan,canada,,12.5,0,17.6,6.2,32.9,16.5,http://www.wikidata.org/entity/Q1514848,grid.25152.31,
282,203-300,91-119,University of South Carolina - Columbia,University-of-South-Carolina---Columbia,unitedstates,,0,0,13.6,16,35.9,17,http://www.wikidata.org/entity/Q1024426,grid.254567.7,
283,203-300,91-119,University of South Florida,University-of-South-Florida,unitedstates,,0,0,15.7,9.9,36.6,13.7,http://www.wikidata.org/entity/Q500606,grid.170693.a,
284,203-300,4,University of Southern Denmark,University-of-Southern-Denmark,denmark,,0,0,15.7,13.5,28.9,15.1,http://www.wikidata.org/entity/Q2166335,grid.10825.3e,
285,203-300,20-30,University of St Andrews,University-of-St-Andrews,unitedkingdom,,14,0,7.9,22,30.8,17,http://www.wikidata.org/entity/Q216273,grid.11914.3c,
286,203-300,17-23,University of Stuttgart,University-of-Stuttgart,germany,,17.7,0,7.9,8.6,30.1,14.6,http://www.wikidata.org/entity/Q122453,grid.5719.a,
287,203-300,1,University of Szeged,University-of-Szeged,hungary,,0,15.8,7.9,8.7,24.7,13.4,http://www.wikidata.org/entity/Q369839,grid.9008.1,
288,203-300,2,University of Turku,University-of-Turku,finland,,0,0,11.1,12.7,33.6,16,http://www.wikidata.org/entity/Q501841,grid.1374.1,
289,203-300,91-119,University of Vermont,University-of-Vermont,unitedstates,,17.7,0,15.7,11.2,28.6,20.5,http://www.wikidata.org/entity/Q1048898,grid.59062.38,
290,203-300,17-Sep,University of Victoria,University-of-Victoria,canada,,0,0,13.6,12.3,30.1,15,http://www.wikidata.org/entity/Q1458113,grid.143640.4,
291,203-300,20-30,University of Warwick,University-of-Warwick,unitedkingdom,,0,0,11.1,14.1,33.9,16.3,http://www.wikidata.org/entity/Q865528,grid.7372.1,
292,203-300,17-Sep,University of Waterloo,University-of-Waterloo,canada,,0,0,19.2,11.4,38.7,19,http://www.wikidata.org/entity/Q1049470,grid.46078.3d,
293,203-300,20-30,University of York,University-of-York,unitedkingdom,,0,0,11.1,15.4,33.6,16.4,http://www.wikidata.org/entity/Q967165,grid.5685.e,
294,203-300,91-119,Wake Forest University,Wake-Forest-University,unitedstates,,0,0,11.1,10.9,33.4,23.2,http://www.wikidata.org/entity/Q392667,grid.241167.7,
295,203-300,91-119,Washington State University - Pullman,Washington-State-University---Pullman,unitedstates,,0,0,20.8,15.5,33.6,16.9,,grid.30064.31,103
296,203-300,91-119,Wayne State University,Wayne-State-University,unitedstates,,0,0,7.9,9.6,39.9,17.7,http://www.wikidata.org/entity/Q349055,grid.254444.7,
297,203-300,17-Sep,Western University,Western-University,canada,,0,0,7.9,17.1,42.2,19.6,http://www.wikidata.org/entity/Q1144262,grid.39381.30,
298,203-300,91-119,Yeshiva University,Yeshiva-University,unitedstates,,0,0,11.1,22,34.5,20.5,http://www.wikidata.org/entity/Q1048851,grid.268433.8,
299,203-300,2,Yonsei University,Yonsei-University,southkorea,,0,0,7.9,9.7,43.9,19.4,http://www.wikidata.org/entity/Q39988,grid.15444.30,
300,301-400,2,Aristotle University of Thessaloniki,Aristotle-University-of-Thessaloniki,greece,,0,0,7.9,2,34.9,15.2,http://www.wikidata.org/entity/Q667568,grid.4793.9,
301,301-400,120-140,Auburn University,Auburn-University,unitedstates,,0,0,7.9,5.2,29.7,12,http://www.wikidata.org/entity/Q540672,grid.252546.2,
302,301-400,6-May,Bar-Ilan University,Bar-Ilan-University,israel,,0,0,11.1,9.2,28.2,13.4,http://www.wikidata.org/entity/Q1124657,grid.22098.31,
303,301-400,6-May,Ben-Gurion University of the Negev,Ben-Gurion-University-of-the-Negev,israel,,0,0,0,10.1,37.5,16.5,http://www.wikidata.org/entity/Q737332,grid.7489.2,
304,301-400,120-140,Brigham Young University,Brigham-Young-University,unitedstates,,12.5,0,11.1,2.9,28,10.3,http://www.wikidata.org/entity/Q332498,grid.253294.b,
305,301-400,18-19,Carleton University,Carleton-University,canada,,0,0,13.6,7,26.9,13.1,http://www.wikidata.org/entity/Q1041737,grid.34428.39,
306,301-400,14-24,Chiba University,Chiba-University,japan,,0,0,0,7.7,35.4,17.2,http://www.wikidata.org/entity/Q1321803,grid.136304.3,
307,301-400,5-Apr,City University of Hong Kong,City-University-of-Hong-Kong,"hongkong,china",,0,0,0,9.9,36.9,18.9,http://www.wikidata.org/entity/Q787360,grid.35030.35,
308,301-400,120-140,City University of New York City College,City-University-of-New-York-City-College,unitedstates,,37.1,0,11.1,5.5,17.6,14.4,http://www.wikidata.org/entity/Q1093910,grid.254250.4,
309,301-400,120-140,Clemson University,Clemson-University,unitedstates,,0,0,13.6,9.4,28.2,13.8,http://www.wikidata.org/entity/Q631066,grid.26090.3d,
310,301-400,24-33,Technical University Darmstadt,Technical-University-Darmstadt,germany,,10.9,0,7.9,9.4,25.7,12.5,http://www.wikidata.org/entity/Q310695,grid.6546.1,
311,301-400,24-33,Dresden University of Technology,Dresden-University-of-Technology,germany,,0,0,7.9,6.6,33.9,15.1,,grid.4488.0,103
312,301-400,14-19,Ecole National Superieure Mines - Paris,Ecole-National-Superieure-Mines---Paris,france,,18.8,25.8,0,0,10.1,13,,grid.58140.38,103
313,301-400,14-19,Ecole Normale Superieure - Lyon,Ecole-Normale-Superieure---Lyon,france,,0,0,7.9,14.1,21.7,11.5,http://www.wikidata.org/entity/Q10159,grid.15140.31,
314,301-400,11-Oct,Eindhoven University of Technology,Eindhoven-University-of-Technology,netherlands,,0,0,0,11.4,32.5,16.7,http://www.wikidata.org/entity/Q280824,grid.6852.9,
315,301-400,2,Eotvos Lorand University,Eotvos-Lorand-University,hungary,,19.8,0,0,12.8,24.3,13.1,http://www.wikidata.org/entity/Q390287,grid.5591.8,
316,301-400,3,Federal University of Rio de Janeiro,Federal-University-of-Rio-de-Janeiro,brazil,,0,0,0,8.2,38.6,16.8,http://www.wikidata.org/entity/Q586904,grid.8536.8,
317,301-400,7-Mar,Fudan University,Fudan-University,china,,0,0,0,9.1,38,15.2,http://www.wikidata.org/entity/Q495015,grid.8547.e,
318,301-400,14-24,Gunma University,Gunma-University,japan,,0,0,7.9,8.8,24.4,17.7,,grid.256642.1,101
319,301-400,14-19,Henri Poincare University (Nancy 1),Henri-Poincare-University-(Nancy-1),france,,15.4,19.3,0,2.5,24,13.9,,grid.29172.3f,103
320,301-400,1,Indian Institute of Science,Indian-Institute-of-Science,india,,0,0,11.1,9.8,31.9,14.9,http://www.wikidata.org/entity/Q948720,grid.34980.36,
321,301-400,120-140,Indiana University-Purdue University at Indianapolis,Indiana-University-Purdue-University-at-Indianapolis,unitedstates,,0,0,0,9.4,38.2,11.7,http://www.wikidata.org/entity/Q1433199,grid.257413.6,
322,301-400,14-19,Industrial Physics and Chemistry Higher Educational Institution - Paris,Industrial-Physics-and-Chemistry-Higher-Educational-Institution---Paris,france,,10.9,19.3,0,7.6,16.8,11.8,,grid.15736.36,103
323,301-400,18-Oct,International School for Advanced Studies,International-School-for-Advanced-Studies,italy,,0,0,0,12.2,18.8,42.7,http://www.wikidata.org/entity/Q2424299,grid.5970.b,
324,301-400,2-Jan,Jagiellonian University,Jagiellonian-University,poland,,0,0,7.9,4.3,31.8,14.1,http://www.wikidata.org/entity/Q189441,grid.5522.0,
325,301-400,14-24,Kanazawa University,Kanazawa-University,japan,,0,0,11.1,6.5,29.1,17.5,http://www.wikidata.org/entity/Q684783,grid.9707.9,
326,301-400,5-Mar,Korea Advanced Institute of Science and Technology,Korea-Advanced-Institute-of-Science-and-Technology,southkorea,,0,0,0,7.7,39.5,17.1,http://www.wikidata.org/entity/Q39949,grid.37172.30,
