,WorldRank,NationalRank,Name,ARWU_university_ID,Country,TotalScore,Alumni,Award,HiCi,NS,PUB,PCP,item,GRID_ID,fuzz
54,55,6,The University of Edinburgh,The-University-of-Edinburgh,unitedkingdom,30.8,20.2,16.7,26.3,32.3,49.7,30,http://www.wikidata.org/entity/Q160302,grid.4305.2,
55,55,1,University of Munich,University-of-Munich,germany,30.8,33.1,22.9,16.3,25.6,52.7,31.8,http://www.wikidata.org/entity/Q55044,grid.5252.0,
56,57,2,Technical University Munich,Technical-University-Munich,germany,30.5,41.1,23.6,25.3,18.9,44.8,30.6,http://www.wikidata.org/entity/Q157808,grid.6936.a,
57,58,39,University of Florida,University-of-Florida,unitedstates,30.4,20.2,0,37.2,22.7,64.9,26.6,http://www.wikidata.org/entity/Q501758,grid.15276.37,
58,59,1,The Australian National University,The-Australian-National-University,australia,30,15.8,12.6,35.7,30.5,43.4,32.2,http://www.wikidata.org/entity/Q127990,grid.1001.0,
59,60,3,McGill University,McGill-University,canada,29.9,25.7,0,32.6,22.8,60.3,34.3,http://www.wikidata.org/entity/Q201492,grid.14709.3b,
60,61,7,University of Bristol,University-of-Bristol,unitedkingdom,29.5,9.7,17.9,28.2,28.1,47.8,33.5,http://www.wikidata.org/entity/Q459506,grid.5337.2,
61,62,40,Carnegie Mellon University,Carnegie-Mellon-University,unitedstates,29.3,31.2,32.8,31.8,11.3,35.7,30.9,http://www.wikidata.org/entity/Q190080,grid.147455.6,
62,62,40,The Ohio State University - Columbus,The-Ohio-State-University---Columbus,unitedstates,29.3,15.8,0,41.9,19.8,63,20.3,http://www.wikidata.org/entity/Q309331,grid.261331.4,
63,64,1,University of Oslo,University-of-Oslo,norway,29,23.1,33.4,17.9,17,46.7,29.8,http://www.wikidata.org/entity/Q486156,grid.5510.1,
64,65,42,Purdue University - West Lafayette,Purdue-University---West-Lafayette,unitedstates,28.8,16.8,16.7,30.1,22,52.8,21,http://www.wikidata.org/entity/Q217741,grid.169077.e,
65,65,1,The Hebrew University of Jerusalem,The-Hebrew-University-of-Jerusalem,israel,28.8,29.6,20,24.2,22.9,44.1,28.7,http://www.wikidata.org/entity/Q174158,grid.9619.7,
66,67,3,University of Heidelberg,University-of-Heidelberg,germany,28.4,17.7,27.2,17.9,20.4,49.2,29.3,,grid.7700.0,103
67,68,3,Osaka University,Osaka-University,japan,28.3,11.2,0,26.3,28.2,63.6,28.7,http://www.wikidata.org/entity/Q651233,grid.136593.b,
68,68,1,University of Helsinki,University-of-Helsinki,finland,28.3,16.8,17.9,21.9,20.8,53.8,30.1,http://www.wikidata.org/entity/Q28695,grid.7737.4,
69,70,1,Moscow State University,Moscow-State-University,russia,28.1,49.1,34.2,0,8.3,53.2,33.4,http://www.wikidata.org/entity/Q13164,grid.14476.30,
70,71,43,Brown University,Brown-University,unitedstates,27.9,16.8,13.6,31.8,26.6,40.4,29.9,http://www.wikidata.org/entity/Q49114,grid.40263.33,
71,71,2,Uppsala University,Uppsala-University,sweden,27.9,23.1,32.2,12.6,19.3,49.5,21,http://www.wikidata.org/entity/Q185246,grid.8993.b,
72,73,3,Ecole Normale Superieure - Paris,Ecole-Normale-Superieure---Paris,france,27.7,53.4,24.5,12.6,17.2,25.9,56.2,http://www.wikidata.org/entity/Q83259,grid.5607.4,
73,73,2,University of Melbourne,University-of-Melbourne,australia,27.7,13.7,14.1,23.1,19.6,58.1,26.7,,grid.1008.9,101
74,73,44,University of Rochester,University-of-Rochester,unitedstates,27.7,29.6,8.9,27.3,21.6,44.1,36.1,http://www.wikidata.org/entity/Q149990,grid.16416.34,
75,76,2,Leiden University,Leiden-University,netherlands,27.6,22.4,15.5,28.2,17.7,47.6,28.8,http://www.wikidata.org/entity/Q156598,grid.5132.5,
76,77,8,The University of Sheffield,The-University-of-Sheffield,unitedkingdom,27.5,20.9,14.1,21.9,25.5,47,29.7,http://www.wikidata.org/entity/Q823917,grid.11835.3e,
77,77,45,University of Arizona,University-of-Arizona,unitedstates,27.5,0,0,30.1,36.5,54.2,25.9,http://www.wikidata.org/entity/Q503419,grid.134563.6,
78,79,4,Tohoku University,Tohoku-University,japan,27.1,16.8,0,21.9,23.2,63.9,28.9,http://www.wikidata.org/entity/Q1062129,grid.69566.3a,
79,79,46,University of Utah,University-of-Utah,unitedstates,27.1,0,11.5,30.1,29.2,48,26.1,http://www.wikidata.org/entity/Q168515,grid.223827.e,
80,81,9,King's College London,Kings-College-London,unitedkingdom,26.8,14.8,23.1,21.9,15.3,48.7,28.6,http://www.wikidata.org/entity/Q245247,grid.13097.3c,
81,82,10,University of Nottingham,University-of-Nottingham,unitedkingdom,26.5,13.7,20,24.2,16,47.9,28.7,http://www.wikidata.org/entity/Q472316,grid.4563.4,
82,83,47,Boston University,Boston-University,unitedstates,25.6,13.7,0,30.1,27.5,51.5,17.8,http://www.wikidata.org/entity/Q49110,grid.189504.1,
83,83,47,Case Western Reserve University,Case-Western-Reserve-University,unitedstates,25.6,36.3,11.5,21.9,15.2,42.1,31.5,http://www.wikidata.org/entity/Q1047060,grid.67105.35,
84,83,47,Michigan State University,Michigan-State-University,unitedstates,25.6,11.2,0,35.7,22.4,51.6,18.5,http://www.wikidata.org/entity/Q270222,grid.17088.36,
85,86,3,Stockholm University,Stockholm-University,sweden,25.5,26.3,29.6,16.3,19.2,36.2,19.7,http://www.wikidata.org/entity/Q221645,grid.10548.38,
86,87,3,University of Basel,University-of-Basel,switzerland,25.4,23.1,17.1,20.6,21.1,35.7,34.9,http://www.wikidata.org/entity/Q372608,grid.6612.3,
87,88,50,Texas A&M; University - College Station,Texas-AM-University---College-Station,unitedstates,25.2,0,0,32.6,24.5,55,20.9,,grid.264756.4,103
88,89,4,McMaster University,McMaster-University,canada,25.1,14.8,18.9,21.9,14.7,46.1,26.4,http://www.wikidata.org/entity/Q632891,grid.25073.33,
89,90,4,University of Goettingen,University-of-Goettingen,germany,24.9,34.5,20,14.6,16.5,40.3,25.6,http://www.wikidata.org/entity/Q152838,grid.7450.6,
90,91,11,University of Birmingham,University-of-Birmingham,unitedkingdom,24.8,22.4,10.9,21.9,15.6,47.3,28,http://www.wikidata.org/entity/Q223429,grid.6572.6,
91,92,51,Indiana University Bloomington,Indiana-University-Bloomington,unitedstates,24.6,12.5,17.9,26.3,21.2,39.3,18.1,http://www.wikidata.org/entity/Q1079140,grid.411377.7,
92,93,52,Arizona State University - Tempe,Arizona-State-University---Tempe,unitedstates,24.5,0,14.1,24.2,28.2,43.1,18.9,,grid.215654.1,103
93,93,2,Aarhus University,Aarhus-University,denmark,24.5,13.7,18.9,7.3,24.5,48.2,27,http://www.wikidata.org/entity/Q924265,grid.7048.b,
94,95,53,University of Virginia,University-of-Virginia,unitedstates,24.4,0,0,32.6,26.3,47.2,25.5,http://www.wikidata.org/entity/Q213439,grid.27755.32,
95,96,5,University of Freiburg,University-of-Freiburg,germany,24.2,22.4,20.9,16.3,19.2,38,24.2,http://www.wikidata.org/entity/Q153987,grid.5963.9,
96,97,4,Lund University,Lund-University,sweden,24.1,26.3,0,25.3,18,51.7,18.6,http://www.wikidata.org/entity/Q218506,grid.4514.4,
97,97,54,Rice University,Rice-University,unitedstates,24.1,19.4,21.9,21.9,19.7,29.5,29.3,http://www.wikidata.org/entity/Q842909,grid.21940.3e,
98,97,6,University of Bonn,University-of-Bonn,germany,24.1,17.7,20,14.6,20.2,41.3,24.7,http://www.wikidata.org/entity/Q152171,grid.10388.32,
99,97,3,University of Sydney,University-of-Sydney,australia,24.1,17.7,0,20.6,16.4,58,26.8,http://www.wikidata.org/entity/Q487556,grid.1013.3,
100,101-151,55-70,Baylor College of Medicine,Baylor-College-of-Medicine,unitedstates,,0,0,19.3,30.9,43.4,26.1,http://www.wikidata.org/entity/Q2892284,grid.39382.33,
101,101-151,16-Dec,Cardiff University,Cardiff-University,unitedkingdom,,0,16.3,7.3,18.9,43.8,24.8,http://www.wikidata.org/entity/Q1035745,grid.5600.3,
102,101-151,4-Jan,Catholic University of Leuven,Catholic-University-of-Leuven,belgium,,0,0,21.9,15.6,50.8,24.8,,grid.5596.f,103
103,101-151,4-Jan,Catholic University of Louvain,Catholic-University-of-Louvain,belgium,,12.5,13.6,17.9,12.4,42.8,27.7,http://www.wikidata.org/entity/Q378134,grid.7942.8,
104,101-151,55-70,Dartmouth College,Dartmouth-College,unitedstates,,21.7,0,21.9,20.6,31.4,28.7,http://www.wikidata.org/entity/Q49116,grid.254880.3,
105,101-151,55-70,Emory University,Emory-University,unitedstates,,0,0,30.9,21.3,50.5,23.5,http://www.wikidata.org/entity/Q621043,grid.189967.8,
106,101-151,55-70,Georgia Institute of Technology,Georgia-Institute-of-Technology,unitedstates,,14.8,0,25.3,23.6,45.6,28.2,http://www.wikidata.org/entity/Q864855,grid.213917.f,
107,101-151,4-Jan,Ghent University,Ghent-University,belgium,,7.9,15.5,16.3,7.7,52.7,29.5,http://www.wikidata.org/entity/Q1137665,grid.5342.0,
108,101-151,7-May,Kyushu University,Kyushu-University,japan,,0,0,14.6,17.7,52.3,21.5,http://www.wikidata.org/entity/Q1188786,grid.177174.3,
109,101-151,55-70,Mayo Medical School,Mayo-Medical-School,unitedstates,,0,0,25.3,15.2,49.2,26.4,http://www.wikidata.org/entity/Q48977467,grid.66875.3a,103
110,101-151,7-May,Nagoya University,Nagoya-University,japan,,0,14.1,16.3,20.7,51.4,25.4,http://www.wikidata.org/entity/Q1191132,grid.27476.30,
111,101-151,1,National University of Singapore,National-University-of-Singapore,singapore,,0,0,14.6,13,57.3,27.9,http://www.wikidata.org/entity/Q738236,grid.4280.e,
112,101-151,55-70,North Carolina State University - Raleigh,North-Carolina-State-University---Raleigh,unitedstates,,0,0,28.2,17.4,43.7,19,http://www.wikidata.org/entity/Q1132346,grid.40803.3f,
113,101-151,55-70,Oregon State University,Oregon-State-University,unitedstates,,13.7,0,27.3,24.4,37.2,28.2,http://www.wikidata.org/entity/Q861888,grid.4391.f,
114,101-151,5-Apr,Swiss Federal Institute of Technology of Lausanne,Swiss-Federal-Institute-of-Technology-of-Lausanne,switzerland,,0,0,24.2,17.3,40.8,43.3,,grid.5333.6,103
115,101-151,3-Feb,Technion-Israel Institute of Technology,Technion-Israel-Institute-of-Technology,israel,,16.8,23.1,14.6,14.6,39.8,23.9,http://www.wikidata.org/entity/Q333705,grid.6451.6,
116,101-151,3-Feb,Tel Aviv University,Tel-Aviv-University,israel,,0,0,24.2,20.5,52.2,28.1,http://www.wikidata.org/entity/Q319239,grid.12136.37,
117,101-151,55-70,The University of Georgia,The-University-of-Georgia,unitedstates,,0,0,26.3,19.8,44.6,17.9,http://www.wikidata.org/entity/Q761534,grid.213876.9,
118,101-151,16-Dec,The University of Glasgow,The-University-of-Glasgow,unitedkingdom,,11.2,0,21.9,15.5,43.4,23.4,http://www.wikidata.org/entity/Q192775,grid.8756.c,
119,101-151,5-Apr,The University of Queensland,The-University-of-Queensland,australia,,14.8,0,12.6,22,54.5,26.3,http://www.wikidata.org/entity/Q866012,grid.1003.2,
120,101-151,5-Apr,The University of Western Australia,The-University-of-Western-Australia,australia,,15.8,14.1,17.9,10.5,41.2,26.7,http://www.wikidata.org/entity/Q1517021,grid.1012.2,
121,101-151,7-May,Tokyo Institute of Technology,Tokyo-Institute-of-Technology,japan,,14.8,0,21.9,23.9,46.6,30.6,http://www.wikidata.org/entity/Q587326,grid.32197.3e,
122,101-151,55-70,Tufts University,Tufts-University,unitedstates,,16.8,16.7,23.1,14.4,39.3,26,http://www.wikidata.org/entity/Q49120,grid.429997.8,
123,101-151,4-Jan,University Libre Bruxelles,University-Libre-Bruxelles,belgium,,19.4,18.9,12.6,14.3,31.6,26.8,,grid.4989.c,103
124,101-151,6-May,University of Alberta,University-of-Alberta,canada,,13.7,0,19.3,19.1,55.1,28.6,http://www.wikidata.org/entity/Q640694,grid.17089.37,
125,101-151,5-Mar,University of Amsterdam,University-of-Amsterdam,netherlands,,7.9,0,19.3,23.6,50.2,23.8,http://www.wikidata.org/entity/Q214341,grid.7177.6,
126,101-151,55-70,"University of California, Riverside",University-of-California-Riverside,unitedstates,,14.8,0,27.3,25.7,35.9,27.6,http://www.wikidata.org/entity/Q1075148,grid.266097.c,
127,101-151,55-70,"University of California, Santa Cruz",University-of-California-Santa-Cruz,unitedstates,,0,0,27.3,30.3,30.7,30.1,http://www.wikidata.org/entity/Q1047293,grid.205975.c,
128,101-151,11-Jul,University of Frankfurt,University-of-Frankfurt,germany,,35.9,8.9,19.3,14,39.4,24.6,http://www.wikidata.org/entity/Q50662,grid.7839.5,
129,101-151,5-Apr,University of Geneva,University-of-Geneva,switzerland,,26.3,0,20.6,22.9,35,23.8,http://www.wikidata.org/entity/Q503473,grid.8591.5,
130,101-151,5-Mar,University of Groningen,University-of-Groningen,netherlands,,0,20,17.9,17.2,47.3,21.9,http://www.wikidata.org/entity/Q850730,grid.4830.f,
131,101-151,55-70,University of Hawaii at Manoa,University-of-Hawaii-at-Manoa,unitedstates,,0,0,26.3,31,37.9,23.1,http://www.wikidata.org/entity/Q2000129,grid.410445.0,
132,101-151,55-70,University of Illinois at Chicago,University-of-Illinois-at-Chicago,unitedstates,,0,0,26.3,12.8,47.9,21.4,http://www.wikidata.org/entity/Q955764,grid.185648.6,
133,101-151,55-70,University of Iowa,University-of-Iowa,unitedstates,,0,0,34.2,21.8,49.2,21.4,http://www.wikidata.org/entity/Q182973,grid.214572.7,
134,101-151,16-Dec,University of Leeds,University-of-Leeds,unitedkingdom,,20.2,0,10.3,24,43.6,23.9,http://www.wikidata.org/entity/Q503424,grid.9909.9,
135,101-151,16-Dec,University of Liverpool,University-of-Liverpool,unitedkingdom,,20.9,15.5,12.6,19.2,42.4,28.6,http://www.wikidata.org/entity/Q499510,grid.10025.36,
136,101-151,11-Jul,University of Mainz,University-of-Mainz,germany,,0,8.2,17.9,20.4,38,21.8,http://www.wikidata.org/entity/Q161982,grid.5802.f,
137,101-151,55-70,University of Massachusetts Amherst,University-of-Massachusetts-Amherst,unitedstates,,15.8,0,33.4,20.4,36.4,22.4,http://www.wikidata.org/entity/Q15142,grid.266683.f,
138,101-151,55-70,University of Massachusetts Medical School - Worcester,University-of-Massachusetts-Medical-School---Worcester,unitedstates,,0,20,14.6,25,28.1,20.7,http://www.wikidata.org/entity/Q7895715,grid.168645.8,
139,101-151,3-Jan,University of Milan,University-of-Milan,italy,,20.2,0,19.3,14.2,52.8,20.7,http://www.wikidata.org/entity/Q46210,grid.4708.b,
140,101-151,6-May,University of Montreal,University-of-Montreal,canada,,13.7,0,14.6,15.6,52.8,26.6,http://www.wikidata.org/entity/Q392189,grid.14848.31,
141,101-151,11-Jul,University of Muenster,University-of-Muenster,germany,,22.4,15.5,12.6,13.5,37.5,21.8,http://www.wikidata.org/entity/Q168426,grid.5949.1,
142,101-151,5-Apr,University of Paris Diderot (Paris 7),University-of-Paris-Diderot-(Paris-7),france,,16.3,13.8,14.6,21.8,38.1,15.5,,grid.7452.4,103
143,101-151,3-Jan,University of Pisa,University-of-Pisa,italy,,16.8,23.6,14.6,5,40.4,18.7,http://www.wikidata.org/entity/Q645663,grid.5395.a,
144,101-151,3-Jan,University of Roma - La Sapienza,University-of-Roma---La-Sapienza,italy,,14.8,15.5,10.3,16.3,53.5,14.7,,grid.7841.a,103
145,101-151,1,University of Sao Paulo,University-of-Sao-Paulo,brazil,,0,0,10.3,12.7,69,32.7,http://www.wikidata.org/entity/Q835960,grid.11899.38,
146,101-151,5-Apr,University of Strasbourg,University-of-Strasbourg,france,,26.3,22.5,16.3,16.1,34.3,18.6,http://www.wikidata.org/entity/Q157575,grid.11843.3f,
147,101-151,16-Dec,University of Sussex,University-of-Sussex,unitedkingdom,,0,22.8,19.3,16.5,27.7,31.6,http://www.wikidata.org/entity/Q1161297,grid.12082.39,
148,101-151,11-Jul,University of Tuebingen,University-of-Tuebingen,germany,,26.3,0,16.3,20.6,42.3,24.5,http://www.wikidata.org/entity/Q153978,grid.10392.39,
149,101-151,11-Jul,University of Wuerzburg,University-of-Wuerzburg,germany,,22.4,8.9,24.2,14.4,37.1,23,http://www.wikidata.org/entity/Q161976,grid.8379.5,
150,101-151,5-Mar,VU University Amsterdam,VU-University-Amsterdam,netherlands,,0,0,23.1,14.6,46,24.2,http://www.wikidata.org/entity/Q1065414,grid.12380.38,
151,152-200,71-90,Colorado State University,Colorado-State-University,unitedstates,,0,0,27.3,13.9,38.2,22.4,http://www.wikidata.org/entity/Q1111640,grid.47894.36,
152,152-200,9-Jun,Delft University of Technology,Delft-University-of-Technology,netherlands,,13.7,0,7.3,23.9,36.1,16.6,http://www.wikidata.org/entity/Q752663,grid.5292.c,
153,152-200,9-Jun,Erasmus University Rotterdam,Erasmus-University,netherlands,,0,15.5,20.6,5.8,31.5,18.4,,grid.6906.9,101
154,152-200,71-90,Florida State University,Florida-State-University,unitedstates,,0,0,20.6,20.6,39.7,19.7,http://www.wikidata.org/entity/Q861548,grid.255986.5,
155,152-200,71-90,George Mason University,George-Mason-University,unitedstates,,0,32.2,10.3,5.6,27.1,19.3,http://www.wikidata.org/entity/Q1411222,grid.22448.38,
156,152-200,9-Aug,Hokkaido University,Hokkaido-University,japan,,0,0,16.3,16.2,51.2,21.4,http://www.wikidata.org/entity/Q1057199,grid.39158.36,
157,152-200,71-90,Iowa State University,Iowa-State-University,unitedstates,,0,0,23.1,11.7,43.9,18.2,http://www.wikidata.org/entity/Q1136919,grid.34421.30,
158,152-200,7-Jun,Joseph Fourier University (Grenoble 1),Joseph-Fourier-University-(Grenoble-1),france,,0,15.5,10.3,17.2,35.8,16.2,,grid.9621.c,103
159,152-200,1,National Autonomous University of Mexico,National-Autonomous-University-of-Mexico,mexico,,14.8,0,7.3,13.1,50.3,24.7,http://www.wikidata.org/entity/Q222738,grid.9486.3,
160,152-200,1,National Taiwan University,National-Taiwan-University,"taiwan,china",,13.7,0,7.3,10.3,57.6,17.5,http://www.wikidata.org/entity/Q32746,grid.19188.39,
161,152-200,71-90,Oregon Health and Science University,Oregon-Health-and-Science-University,unitedstates,,0,0,20.6,19.2,37.2,21.5,http://www.wikidata.org/entity/Q282097,grid.5288.7,
