,WorldRank,NationalRank,Name,ARWU_university_ID,Country,TotalScore,Alumni,Award,HiCi,NS,PUB,PCP,item,GRID_ID,fuzz
20,21,1,The University of Tokyo,The-University-of-Tokyo,japan,43.2,31.6,14.1,40.6,52.6,73.0,29.2,http://www.wikidata.org/entity/Q7842,grid.26999.3d,
21,22,4,"The Imperial College of Science, Technology and Medicine",The-Imperial-College-of-Science-Technology-and-Medicine,uk,42.3,14.9,35.8,43.7,38.0,62.5,38.0,,grid.7445.2,103.0
22,22,17,University of Michigan-Ann Arbor,University-of-Michigan-Ann-Arbor,usa,42.3,35.3,0.0,56.2,42.4,77.3,25.6,http://www.wikidata.org/entity/Q230492,grid.214458.e,
23,24,1,University of Toronto,University-of-Toronto,canada,41.8,20.4,17.2,38.8,42.2,80.5,29.6,http://www.wikidata.org/entity/Q180865,grid.17063.33,
24,24,18,University of Wisconsin - Madison,University-of-Wisconsin---Madison,usa,41.8,31.6,34.8,40.2,37.4,63.2,24.5,http://www.wikidata.org/entity/Q838330,grid.14003.36,
25,26,2,Kyoto University,Kyoto-University,japan,39.9,30.2,37.2,34.4,35.0,61.2,23.8,http://www.wikidata.org/entity/Q336264,grid.258799.8,
26,27,19,New York University,New-York-University,usa,39.6,28.8,31.9,36.1,42.4,56.6,23.4,http://www.wikidata.org/entity/Q49210,grid.137628.9,
27,28,20,Northwestern University,Northwestern-University,usa,39.4,15.8,22.1,50.3,39.5,58.2,28.7,http://www.wikidata.org/entity/Q309350,grid.16753.36,
28,28,20,University of Illinois at Urbana-Champaign,University-of-Illinois-at-Urbana-Champaign,usa,39.4,30.7,36.2,35.8,36.0,54.4,28.5,http://www.wikidata.org/entity/Q457281,grid.35403.31,
29,30,22,"University of Minnesota, Twin Cities",University-of-Minnesota-Twin-Cities,usa,39.3,30.2,16.3,47.3,34.5,65.1,26.2,http://www.wikidata.org/entity/Q238101,grid.17635.36,
30,31,23,Duke University,Duke-University,usa,38.4,15.8,14.9,50.2,40.6,61.9,23.7,http://www.wikidata.org/entity/Q168751,grid.26009.3d,
31,32,24,Washington University in St. Louis,Washington-University-in-St.-Louis,usa,37.8,19.0,24.9,40.7,44.2,52.1,26.1,,grid.4367.6,101.0
32,33,25,Rockefeller University,Rockefeller-University,usa,37.6,17.5,59.8,30.3,44.2,20.8,38.9,http://www.wikidata.org/entity/Q270272,grid.134907.8,
33,34,26,University of Colorado at Boulder,University-of-Colorado-at-Boulder,usa,37.2,12.9,34.1,37.1,40.1,46.1,34.8,http://www.wikidata.org/entity/Q736674,grid.266190.a,
34,35,1,Pierre and Marie  Curie University - Paris 6,Pierre-and-Marie--Curie-University---Paris-6,france,35.4,34.5,27.4,25.8,30.2,60.0,23.8,,grid.5805.8,103.0
35,36,27,University of North Carolina at Chapel Hill,University-of-North-Carolina-at-Chapel-Hill,usa,35.2,9.1,16.3,40.4,36.3,61.1,25.6,http://www.wikidata.org/entity/Q192334,grid.10698.36,
36,37,2,University of British Columbia,University-of-British-Columbia,canada,35.1,15.8,18.8,34.2,34.0,63.9,24.4,http://www.wikidata.org/entity/Q391028,grid.17091.3e,
37,38,5,The University of Manchester,The-University-of-Manchester,uk,34.7,19.0,32.6,28.0,28.2,57.8,25.9,http://www.wikidata.org/entity/Q230899,grid.5379.8,
38,39,28,The University of Texas at Austin,The-University-of-Texas-at-Austin,usa,34.5,16.6,16.3,38.6,36.3,55.7,26.0,http://www.wikidata.org/entity/Q49213,grid.89336.37,
39,39,1,University of Copenhagen,University-of-Copenhagen,denmark,34.5,22.3,18.8,27.1,32.0,61.1,36.2,http://www.wikidata.org/entity/Q186285,grid.5254.6,
40,41,29,"University of California, Santa Barbara",University-of-California-Santa-Barbara,usa,34.3,14.9,35.1,38.7,28.8,38.6,36.9,http://www.wikidata.org/entity/Q263064,grid.133342.4,
41,42,2,University of Paris Sud (Paris 11),University-of-Paris-Sud-(Paris-11),france,34.2,31.1,54.3,16.8,18.5,48.4,26.5,http://www.wikidata.org/entity/Q1480643,grid.5842.b,
42,43,30,"University of Maryland, College Park",University-of-Maryland-College-Park,usa,32.7,19.7,20.0,31.9,32.5,52.5,26.0,http://www.wikidata.org/entity/Q503415,grid.164295.d,
43,44,1,The University of Melbourne,The-University-of-Melbourne,australia,32.6,17.5,13.3,29.3,26.7,65.9,29.7,http://www.wikidata.org/entity/Q319078,grid.1008.9,
44,45,6,The University of Edinburgh,The-University-of-Edinburgh,uk,32.5,21.1,24.9,25.8,32.5,51.8,25.8,http://www.wikidata.org/entity/Q160302,grid.4305.2,
45,45,31,The University of Texas Southwestern Medical Center at Dallas,The-University-of-Texas-Southwestern-Medical-Center-at-Dallas,usa,32.5,19.0,34.5,30.3,37.2,35.8,22.2,http://www.wikidata.org/entity/Q2725999,grid.267313.2,
46,47,1,Karolinska Institute,Karolinska-Institute,sweden,31.9,22.9,26.6,24.8,22.4,51.8,37.0,http://www.wikidata.org/entity/Q219564,grid.4714.6,
47,47,32,"University of California, Irvine",University-of-California-Irvine,usa,31.9,0.0,29.3,35.0,31.5,46.0,27.8,http://www.wikidata.org/entity/Q868421,grid.266093.8,
48,49,1,Heidelberg University,Heidelberg-University,germany,31.1,13.9,25.3,23.7,27.5,52.2,32.2,http://www.wikidata.org/entity/Q151510,grid.7700.0,
49,49,1,University of Munich,University-of-Munich,germany,31.1,26.3,19.1,20.3,31.7,51.3,32.1,http://www.wikidata.org/entity/Q55044,grid.5252.0,
50,51,33,University of Southern California,University-of-Southern-California,usa,31.0,0.0,31.7,34.8,22.8,52.3,19.7,http://www.wikidata.org/entity/Q4614,grid.42505.36,
51,52,34,"Rutgers, The State University of New Jersey - New Brunswick",Rutgers-The-State-University-of-New-Jersey---New-Brunswick,usa,30.9,10.5,18.8,34.5,30.1,49.8,24.5,http://www.wikidata.org/entity/Q499451,grid.430387.b,
52,53,3,Technical University Munich,Technical-University-Munich,germany,30.7,35.7,21.6,22.3,23.7,48.6,31.2,http://www.wikidata.org/entity/Q157808,grid.6936.a,
53,54,35,Vanderbilt University,Vanderbilt-University,usa,30.6,15.8,29.0,28.4,22.8,51.5,18.9,http://www.wikidata.org/entity/Q29052,grid.152326.1,
54,55,36,"University of California, Davis",University-of-California-Davis,usa,30.4,0.0,0.0,41.0,35.1,59.3,26.1,http://www.wikidata.org/entity/Q129421,grid.27860.3b,
55,56,2,University of Zurich,University-of-Zurich,switzerland,30.3,5.3,24.0,27.1,29.3,52.1,25.1,http://www.wikidata.org/entity/Q206702,grid.7400.3,
56,57,1,Utrecht University,Utrecht-University,netherlands,30.2,23.5,20.0,30.0,24.6,47.7,27.0,http://www.wikidata.org/entity/Q221653,grid.5477.1,
57,58,37,Pennsylvania State University - University Park,Pennsylvania-State-University---University-Park,usa,30.0,10.5,0.0,42.3,33.0,54.7,22.6,http://www.wikidata.org/entity/Q739627,grid.29857.31,
58,59,7,King's College London,King's-College-London,uk,29.7,21.7,21.0,27.6,19.3,53.7,24.9,,grid.13097.3c,101.0
59,60,38,Purdue University - West Lafayette,Purdue-University---West-Lafayette,usa,29.5,13.9,23.1,27.7,25.8,49.5,22.2,http://www.wikidata.org/entity/Q217741,grid.169077.e,
60,60,2,Uppsala University,Uppsala-University,sweden,29.5,18.2,27.4,18.4,25.8,49.5,26.7,http://www.wikidata.org/entity/Q185246,grid.8993.b,
61,62,39,Carnegie Mellon University,Carnegie-Mellon-University,usa,29.4,32.4,31.6,28.6,15.6,34.4,34.0,http://www.wikidata.org/entity/Q190080,grid.147455.6,
62,63,8,University of Bristol,University-of-Bristol,uk,28.9,7.4,16.3,25.7,34.2,46.3,29.5,http://www.wikidata.org/entity/Q459506,grid.5337.2,
63,64,40,The Ohio State University - Columbus,The-Ohio-State-University---Columbus,usa,28.7,12.9,0.0,38.3,25.5,60.6,18.8,http://www.wikidata.org/entity/Q309331,grid.261331.4,
64,65,41,University of Pittsburgh-Pittsburgh Campus,University-of-Pittsburgh-Pittsburgh-Campus,usa,28.6,19.0,0.0,39.8,19.2,61.9,18.5,http://www.wikidata.org/entity/Q235034,grid.21925.3d,
65,66,3,University of Geneva,University-of-Geneva,switzerland,28.5,22.3,28.2,18.9,29.0,37.8,28.3,http://www.wikidata.org/entity/Q503473,grid.8591.5,
66,67,3,Ecole Normale Superieure - Paris,Ecole-Normale-Superieure---Paris,france,28.3,50.2,28.0,11.2,16.8,26.8,59.8,http://www.wikidata.org/entity/Q83259,grid.5607.4,
67,67,3,McGill University,McGill-University,canada,28.3,31.1,0.0,22.8,27.1,59.4,26.2,http://www.wikidata.org/entity/Q201492,grid.14709.3b,
68,69,1,University of Oslo,University-of-Oslo,norway,28.1,18.2,32.6,15.9,16.5,50.0,25.9,http://www.wikidata.org/entity/Q486156,grid.5510.1,
69,70,1,Ghent University,Ghent-University,belgium,28.0,5.3,13.3,26.9,19.6,57.1,33.9,http://www.wikidata.org/entity/Q1137665,grid.5342.0,
70,70,1,The Hebrew University of Jerusalem,The-Hebrew-University-of-Jerusalem,israel,28.0,32.9,28.2,19.6,21.3,37.2,27.8,http://www.wikidata.org/entity/Q174158,grid.9619.7,
71,72,42,Boston University,Boston-University,usa,27.8,11.8,11.5,29.9,27.0,50.3,21.9,http://www.wikidata.org/entity/Q49110,grid.189504.1,
72,73,1,University of Helsinki,University-of-Helsinki,finland,27.5,12.9,16.3,24.2,20.0,52.3,29.6,http://www.wikidata.org/entity/Q28695,grid.7737.4,
73,74,2,Aarhus University,Aarhus-University,denmark,27.4,11.8,22.1,12.3,26.7,51.9,29.8,http://www.wikidata.org/entity/Q924265,grid.7048.b,
74,74,43,Brown University,Brown-University,usa,27.4,14.9,13.3,26.2,26.7,43.6,32.6,http://www.wikidata.org/entity/Q49114,grid.40263.33,
75,74,2,The Australian National University,The-Australian-National-University,australia,27.4,13.9,19.2,24.8,22.8,45.1,29.1,http://www.wikidata.org/entity/Q127990,grid.1001.0,
76,77,2,Leiden University,Leiden-University,netherlands,27.3,18.2,9.4,25.7,23.7,48.4,33.3,http://www.wikidata.org/entity/Q156598,grid.5132.5,
77,78,3,Osaka University,Osaka-University,japan,26.8,9.1,0.0,30.9,29.9,54.4,22.3,http://www.wikidata.org/entity/Q651233,grid.136593.b,
78,78,3,Stockholm University,Stockholm-University,sweden,26.8,24.7,27.4,18.1,20.3,39.9,25.3,http://www.wikidata.org/entity/Q221645,grid.10548.38,
79,78,2,Technion-Israel Institute of Technology,Technion-Israel-Institute-of-Technology,israel,26.8,24.1,37.6,15.2,19.1,33.3,27.1,http://www.wikidata.org/entity/Q333705,grid.6451.6,
80,78,44,University of Florida,University-of-Florida,usa,26.8,17.5,0.0,30.9,22.0,60.4,17.5,http://www.wikidata.org/entity/Q501758,grid.15276.37,
81,82,45,Rice University,Rice-University,usa,26.7,16.6,21.7,28.1,24.6,30.0,34.6,http://www.wikidata.org/entity/Q842909,grid.21940.3e,
82,82,3,University of Groningen,University-of-Groningen,netherlands,26.7,0.0,18.8,23.0,19.9,52.6,32.0,http://www.wikidata.org/entity/Q850730,grid.4830.f,
83,84,1,Moscow State University,Moscow-State-University,russia,26.1,42.4,33.0,0.0,9.7,47.9,30.7,http://www.wikidata.org/entity/Q13164,grid.14476.30,
84,85,3,The University of Queensland,The-University-of-Queensland,australia,25.7,12.9,0.0,22.0,21.7,61.4,27.8,http://www.wikidata.org/entity/Q866012,grid.1003.2,
85,86,46,University of Arizona,University-of-Arizona,usa,25.4,14.9,0.0,27.2,30.7,48.4,20.5,http://www.wikidata.org/entity/Q503419,grid.134563.6,
86,87,47,University of Utah,University-of-Utah,usa,25.0,0.0,11.5,26.5,27.2,47.3,18.7,http://www.wikidata.org/entity/Q168515,grid.223827.e,
87,88,48,Arizona State University,Arizona-State-University,usa,24.9,0.0,20.0,22.2,27.3,42.5,19.1,http://www.wikidata.org/entity/Q670897,grid.215654.1,
88,88,4,The University of Western Australia,The-University-of-Western-Australia,australia,24.9,13.9,14.1,22.9,15.3,47.9,28.4,http://www.wikidata.org/entity/Q1517021,grid.1012.2,
89,90,4,McMaster University,McMaster-University,canada,24.8,12.9,18.8,23.2,15.5,45.7,22.6,http://www.wikidata.org/entity/Q632891,grid.25073.33,
90,90,4,University of Basel,University-of-Basel,switzerland,24.8,19.7,16.3,17.4,20.8,39.4,34.4,http://www.wikidata.org/entity/Q372608,grid.6612.3,
91,90,49,University of Rochester,University-of-Rochester,usa,24.8,25.2,7.7,25.2,24.0,40.7,21.5,http://www.wikidata.org/entity/Q149990,grid.16416.34,
92,93,50,"University of California, Santa Cruz",University-of-California-Santa-Cruz,usa,24.7,0.0,0.0,37.9,34.3,29.4,37.3,http://www.wikidata.org/entity/Q1047293,grid.205975.c,
93,94,4,University of Bonn,University-of-Bonn,germany,24.6,15.8,19.8,17.4,21.9,40.5,25.2,http://www.wikidata.org/entity/Q152171,grid.10388.32,
94,95,4,University of Strasbourg,University-of-Strasbourg,france,24.5,25.8,28.8,13.9,17.7,35.5,21.2,http://www.wikidata.org/entity/Q157575,grid.11843.3f,
95,96,2,KU Leuven,KU-Leuven,belgium,24.2,0.0,0.0,29.5,19.1,54.9,29.1,http://www.wikidata.org/entity/Q833670,grid.5596.f,
96,96,5,Swiss Federal Institute of Technology Lausanne,Swiss-Federal-Institute-of-Technology-Lausanne,switzerland,24.2,0.0,0.0,26.1,29.5,43.3,38.6,http://www.wikidata.org/entity/Q262760,grid.5333.6,
97,96,51,Texas A & M University,Texas-A-&-M-University,usa,24.2,0.0,0.0,34.3,23.2,50.2,20.8,,grid.264756.4,95.0
98,99,52,Georgia Institute of Technology,Georgia-Institute-of-Technology,usa,24.1,12.9,0.0,31.0,22.2,43.9,28.0,http://www.wikidata.org/entity/Q864855,grid.213917.f,
99,100,4,VU University Amsterdam,VU-University-Amsterdam,netherlands,24.0,0.0,0.0,27.8,17.5,55.3,32.6,http://www.wikidata.org/entity/Q1065414,grid.12380.38,
100,101-150,5-7,Aix Marseille University,Aix-Marseille-University,france,,13.9,0.0,16.8,19.5,50.0,26.5,http://www.wikidata.org/entity/Q2302586,grid.5399.6,
101,101-150,53-64,Baylor College of Medicine,Baylor-College-of-Medicine,usa,,0.0,0.0,23.7,29.8,40.3,19.9,http://www.wikidata.org/entity/Q2892284,grid.39382.33,
102,101-150,9-17,Cardiff University,Cardiff-University,uk,,0.0,16.3,13.6,18.8,42.4,21.2,http://www.wikidata.org/entity/Q1035745,grid.5600.3,
103,101-150,53-64,Case Western Reserve University,Case-Western-Reserve-University,usa,,31.1,10.9,17.9,22.0,39.0,23.0,http://www.wikidata.org/entity/Q1047060,grid.67105.35,
104,101-150,3-4,Catholic University of Louvain,Catholic-University-of-Louvain,belgium,,10.5,13.3,15.9,9.4,42.4,29.1,http://www.wikidata.org/entity/Q378134,grid.7942.8,
105,101-150,53-64,Emory University,Emory-University,usa,,0.0,0.0,28.4,23.7,51.2,17.9,http://www.wikidata.org/entity/Q621043,grid.189967.8,
106,101-150,4-6,Hokkaido University,Hokkaido-University,japan,,11.8,16.3,7.2,16.6,44.0,19.1,http://www.wikidata.org/entity/Q1057199,grid.39158.36,
107,101-150,53-64,Indiana University Bloomington,Indiana-University-Bloomington,usa,,10.5,21.6,18.5,21.4,38.2,19.4,http://www.wikidata.org/entity/Q1079140,grid.411377.7,
108,101-150,5-7,Joseph Fourier University (Grenoble 1),Joseph-Fourier-University-(Grenoble-1),france,,0.0,14.9,17.4,22.4,39.6,20.2,,grid.9621.c,103.0
109,101-150,9-17,London School of Economics and Political Science,London-School-of-Economics-and-Political-Science,uk,,20.4,16.3,15.2,,30.5,28.0,http://www.wikidata.org/entity/Q174570,grid.13063.37,
110,101-150,4,Lund University,Lund-University,sweden,,21.7,0.0,22.5,14.7,50.4,20.9,http://www.wikidata.org/entity/Q218506,grid.4514.4,
111,101-150,53-64,Mayo Medical School,Mayo-Medical-School,usa,,0.0,0.0,34.9,14.1,47.8,28.6,http://www.wikidata.org/entity/Q48977467,grid.66875.3a,103.0
112,101-150,53-64,Michigan State University,Michigan-State-University,usa,,9.1,0.0,30.7,21.3,50.5,18.5,http://www.wikidata.org/entity/Q270222,grid.17088.36,
113,101-150,5-7,Monash University,Monash-University,australia,,0.0,0.0,18.4,22.9,58.6,25.1,http://www.wikidata.org/entity/Q598841,grid.1002.3,
114,101-150,4-6,Nagoya University,Nagoya-University,japan,,22.3,14.1,16.8,18.0,45.2,21.1,http://www.wikidata.org/entity/Q1191132,grid.27476.30,
115,101-150,1,National Taiwan University,National-Taiwan-University,china-tw,,11.8,0.0,13.9,13.1,57.9,19.9,http://www.wikidata.org/entity/Q32746,grid.19188.39,
116,101-150,1,National University of Singapore,National-University-of-Singapore,singapore,,0.0,0.0,18.3,20.2,60.2,30.9,http://www.wikidata.org/entity/Q738236,grid.4280.e,
117,101-150,1-3,Peking University,Peking-University,china,,0.0,0.0,11.2,20.2,63.6,19.0,http://www.wikidata.org/entity/Q16952,grid.11135.37,
118,101-150,5-7,Radboud University Nijmegen,Radboud-University-Nijmegen,netherlands,,16.6,0.0,12.3,18.1,51.7,32.1,http://www.wikidata.org/entity/Q632004,grid.5590.9,
119,101-150,1,Seoul National University,Seoul-National-University,southkorea,,0.0,0.0,12.3,18.9,67.8,23.4,http://www.wikidata.org/entity/Q39913,grid.31501.36,
120,101-150,1-3,Shanghai Jiao Tong University,Shanghai-Jiao-Tong-University,china,,0.0,0.0,12.6,11.5,65.9,21.8,http://www.wikidata.org/entity/Q525169,grid.16821.3c,
121,101-150,3,Technical University of Denmark,Technical-University-of-Denmark,denmark,,5.3,11.5,21.1,15.5,39.0,22.6,http://www.wikidata.org/entity/Q1269766,grid.5170.3,
122,101-150,9-17,The University of Glasgow,The-University-of-Glasgow,uk,,7.4,0.0,24.9,18.7,42.3,22.6,http://www.wikidata.org/entity/Q192775,grid.8756.c,
123,101-150,5-7,The University of New South Wales,The-University-of-New-South-Wales,australia,,0.0,0.0,20.2,17.3,57.8,23.2,http://www.wikidata.org/entity/Q734764,grid.1005.4,
124,101-150,9-17,The University of Sheffield,The-University-of-Sheffield,uk,,18.2,13.3,18.4,17.4,43.7,21.6,http://www.wikidata.org/entity/Q823917,grid.11835.3e,
125,101-150,53-64,The University of Texas M. D. Anderson Cancer Center,The-University-of-Texas-M.-D.-Anderson-Cancer-Center,usa,,0.0,0.0,28.9,21.2,41.6,32.2,,grid.240145.6,97.0
126,101-150,4-6,Tohoku University,Tohoku-University,japan,,14.9,0.0,20.7,21.8,53.2,21.3,http://www.wikidata.org/entity/Q1062129,grid.69566.3a,
127,101-150,1-3,Tsinghua University,Tsinghua-University,china,,10.5,0.0,10.0,26.2,62.7,19.5,http://www.wikidata.org/entity/Q16955,grid.12527.33,
128,101-150,53-64,Tufts University,Tufts-University,usa,,19.0,16.3,20.1,16.4,35.1,25.6,http://www.wikidata.org/entity/Q49120,grid.429997.8,
129,101-150,3-4,University Libre Bruxelles,Free-University-Brussels,belgium,,20.4,26.6,11.3,11.8,34.6,30.8,,grid.4989.c,103.0
130,101-150,5-6,University of Alberta,University-of-Alberta,canada,,11.8,0.0,23.9,20.1,55.5,22.7,http://www.wikidata.org/entity/Q640694,grid.17089.37,
131,101-150,5-7,University of Amsterdam,University-of-Amsterdam,netherlands,,5.3,0.0,20.8,19.5,53.7,28.0,http://www.wikidata.org/entity/Q214341,grid.7177.6,
132,101-150,9-17,University of Birmingham,University-of-Birmingham,uk,,19.0,9.4,20.8,14.5,45.7,20.7,http://www.wikidata.org/entity/Q223429,grid.6572.6,
133,101-150,53-64,"University of California, Riverside",University-of-California-Riverside,usa,,12.9,0.0,24.7,27.2,32.7,28.2,http://www.wikidata.org/entity/Q1075148,grid.266097.c,
134,101-150,5-7,University of Frankfurt,University-of-Frankfurt,germany,,31.1,0.0,19.6,21.8,38.6,24.7,http://www.wikidata.org/entity/Q50662,grid.7839.5,
135,101-150,5-7,University of Freiburg,University-of-Freiburg,germany,,19.0,18.8,13.0,25.0,37.8,24.4,http://www.wikidata.org/entity/Q153987,grid.5963.9,
136,101-150,5-7,University of Goettingen,University-of-Goettingen,germany,,31.6,14.9,13.1,17.9,40.2,24.7,http://www.wikidata.org/entity/Q152838,grid.7450.6,
137,101-150,9-17,University of Leeds,University-of-Leeds,uk,,17.5,0.0,18.4,20.5,43.3,20.1,http://www.wikidata.org/entity/Q503424,grid.9909.9,
138,101-150,9-17,University of Liverpool,University-of-Liverpool,uk,,17.5,13.3,16.3,19.4,42.0,22.7,http://www.wikidata.org/entity/Q499510,grid.10025.36,
139,101-150,53-64,University of Massachusetts Amherst,University-of-Massachusetts-Amherst,usa,,13.9,0.0,32.8,17.3,36.0,23.2,http://www.wikidata.org/entity/Q15142,grid.266683.f,
140,101-150,53-64,University of Massachusetts Medical School - Worcester,University-of-Massachusetts-Medical-School---Worcester,usa,,0.0,20.0,14.3,28.4,27.7,24.4,http://www.wikidata.org/entity/Q7895715,grid.168645.8,
141,101-150,5-6,University of Montreal,University-of-Montreal,canada,,11.8,0.0,15.9,17.5,50.9,21.4,http://www.wikidata.org/entity/Q392189,grid.14848.31,
142,101-150,9-17,University of Nottingham,University-of-Nottingham,uk,,11.8,20.0,17.0,17.3,46.5,19.9,http://www.wikidata.org/entity/Q472316,grid.4563.4,
143,101-150,1,University of Sao Paulo,University-of-Sao-Paulo,brazil,,0.0,0.0,12.2,12.0,72.9,15.4,http://www.wikidata.org/entity/Q835960,grid.11899.38,
144,101-150,9-17,University of Southampton,University-of-Southampton,uk,,0.0,0.0,24.6,21.3,46.8,24.4,http://www.wikidata.org/entity/Q76473,grid.5491.9,
145,101-150,5-7,University of Sydney,University-of-Sydney,australia,,14.9,0.0,9.6,17.9,64.1,24.7,http://www.wikidata.org/entity/Q487556,grid.1013.3,
146,101-150,53-64,University of Virginia,University-of-Virginia,usa,,0.0,0.0,27.0,27.9,43.4,18.8,http://www.wikidata.org/entity/Q213439,grid.27755.32,
147,101-150,5-7,University of Wageningen,University-of-Wageningen,netherlands,,0.0,0.0,22.8,19.9,41.8,32.1,http://www.wikidata.org/entity/Q422208,grid.4818.5,
148,101-150,5-7,University Paris Diderot - Paris 7,University-Paris-Diderot---Paris-7,france,,11.8,9.4,14.9,32.2,44.5,19.4,http://www.wikidata.org/entity/Q1235608,grid.7452.4,
149,101-150,3,Weizmann Institute of Science,Weizmann-Institute-of-Science,israel,,18.2,16.3,17.0,34.4,27.3,24.1,http://www.wikidata.org/entity/Q4182,grid.13992.30,
150,151-200,8,Erasmus University Rotterdam,Erasmus-University,netherlands,,0.0,14.9,22.0,7.5,34.8,26.4,,grid.6906.9,101.0
151,151-200,4-6,Fudan University,Fudan-University,china,,0.0,0.0,12.2,15.0,56.3,21.3,http://www.wikidata.org/entity/Q495015,grid.8547.e,
152,151-200,65-77,George Mason University,George-Mason-University,usa,,0.0,31.9,5.1,9.3,27.9,18.1,http://www.wikidata.org/entity/Q1411222,grid.22448.38,
153,151-200,65-77,Icahn School of Medicine at Mount Sinai,Icahn-School-of-Medicine-at-Mount-Sinai,usa,,0.0,0.0,26.0,25.2,35.9,20.8,http://www.wikidata.org/entity/Q1950740,grid.59734.3c,
154,151-200,65-77,Iowa State University,Iowa-State-University,usa,,0.0,0.0,18.5,20.0,38.9,19.6,http://www.wikidata.org/entity/Q1136919,grid.34421.30,
155,151-200,1-2,King Abdulaziz University,King-Abdulaziz-University,saudiarabia,,0.0,0.0,33.1,5.1,39.0,12.2,http://www.wikidata.org/entity/Q1795928,grid.412125.1,
156,151-200,1-2,King Saud University,King-Saud-University,saudiarabia,,0.0,0.0,34.5,6.0,40.5,13.8,http://www.wikidata.org/entity/Q1752043,grid.56302.32,
157,151-200,7-8,Kyushu University,Kyushu-University,japan,,0.0,0.0,13.1,14.8,45.8,18.0,http://www.wikidata.org/entity/Q1188786,grid.177174.3,
158,151-200,2,Nanyang Technological University,Nanyang-Technological-University,singapore,,0.0,0.0,11.2,10.6,50.4,25.0,http://www.wikidata.org/entity/Q721064,grid.59025.3b,
159,151-200,65-77,North Carolina State University - Raleigh,North-Carolina-State-University---Raleigh,usa,,0.0,0.0,24.0,14.6,41.5,18.9,http://www.wikidata.org/entity/Q1132346,grid.40803.3f,
