,WorldRank,NationalRank,Name,ARWU_university_ID,Country,TotalScore,Alumni,Award,HiCi,NS,PUB,PCP,item,GRID_ID,fuzz
17,18,16,"University of California, San Francisco",University-of-California-San-Francisco,unitedstates,46.6,0,41.2,53.7,54.1,60.6,33.1,http://www.wikidata.org/entity/Q1061104,grid.266102.1,
18,19,17,University of Wisconsin - Madison,University-of-Wisconsin---Madison,unitedstates,45.4,32.5,35.9,52.1,39.8,64.2,24.7,http://www.wikidata.org/entity/Q838330,grid.14003.36,
19,20,1,The University of Tokyo,The-University-of-Tokyo,japan,43.8,32.5,14.6,42.5,52,73.7,27.7,http://www.wikidata.org/entity/Q7842,grid.26999.3d,
20,21,3,University College London,University-College-London,unitedkingdom,43.7,29.7,30.4,39.6,44.6,67.1,30.8,http://www.wikidata.org/entity/Q193196,grid.83440.3b,
21,22,18,University of Michigan - Ann Arbor,University-of-Michigan---Ann-Arbor,unitedstates,43.4,33.9,0,60.5,44.6,76.2,24.8,,grid.214458.e,103
22,23,1,Swiss Federal Institute of Technology Zurich,Swiss-Federal-Institute-of-Technology-Zurich,switzerland,43.3,31.2,36.6,36.7,44.6,53.9,45.6,http://www.wikidata.org/entity/Q11942,grid.5801.c,
23,24,4,"The Imperial College of Science, Technology and Medicine",The-Imperial-College-of-Science-Technology-and-Medicine,unitedkingdom,42.4,15.3,36.9,41.6,39.6,62.5,35.6,,grid.7445.2,103
24,25,19,University of Illinois at Urbana-Champaign,University-of-Illinois-at-Urbana-Champaign,unitedstates,41.9,31.6,37.4,43.3,36.9,56.1,27.8,http://www.wikidata.org/entity/Q457281,grid.35403.31,
25,26,2,Kyoto University,Kyoto-University,japan,41.3,31.2,35.1,38.9,36.4,63,23,http://www.wikidata.org/entity/Q336264,grid.258799.8,
26,27,20,New York University,New-York-University,unitedstates,40.8,29.7,32.9,42.2,41,55.7,22.6,http://www.wikidata.org/entity/Q49210,grid.137628.9,
27,27,1,University of Toronto,University-of-Toronto,canada,40.8,21,17.7,39,38.4,79.1,27,http://www.wikidata.org/entity/Q180865,grid.17063.33,
28,29,21,"University of Minnesota, Twin Cities",University-of-Minnesota-Twin-Cities,unitedstates,39.7,27.7,16.8,51.1,33.5,65,24.9,http://www.wikidata.org/entity/Q238101,grid.17635.36,
29,30,22,Northwestern University,Northwestern-University,unitedstates,38.8,16.3,22.8,48.5,37.9,58.1,26.4,http://www.wikidata.org/entity/Q309350,grid.16753.36,
30,31,23,Washington University in St. Louis,Washington-University-in-St-Louis,unitedstates,37.6,19.6,25.7,39,43.7,52.1,24.7,http://www.wikidata.org/entity/Q777403,grid.4367.6,
31,32,24,Rockefeller University,Rockefeller-University,unitedstates,37,18,61.6,28.9,41.8,20.2,36,http://www.wikidata.org/entity/Q270272,grid.134907.8,
32,33,25,University of Colorado at Boulder,University-of-Colorado-at-Boulder,unitedstates,36.6,13.3,31.6,39.6,39.9,44.1,31.8,http://www.wikidata.org/entity/Q736674,grid.266190.a,
33,34,26,"University of California, Santa Barbara",University-of-California-Santa-Barbara,unitedstates,36.5,15.3,36.2,42.7,32.4,40,37,http://www.wikidata.org/entity/Q263064,grid.133342.4,
34,35,27,The University of Texas at Austin,The-University-of-Texas-at-Austin,unitedstates,35.8,17.1,16.8,45.7,34.6,56,24.9,http://www.wikidata.org/entity/Q49213,grid.89336.37,
35,36,28,Duke University,Duke-University,unitedstates,35.2,16.3,0,46.5,42.1,62.7,22.3,http://www.wikidata.org/entity/Q168751,grid.26009.3d,
36,37,1,University of Paris Sud (Paris 11),University-of-Paris-Sud-(Paris-11),france,34.9,32.1,55.9,16.2,20,48.8,25.4,http://www.wikidata.org/entity/Q1480643,grid.5842.b,
37,38,29,"University of Maryland, College Park",University-of-Maryland-College-Park,unitedstates,34.7,20.3,20.6,41.5,31.9,51.7,25.9,http://www.wikidata.org/entity/Q503415,grid.164295.d,
38,39,2,University of British Columbia,University-of-British-Columbia,canada,34.6,16.3,19.4,32.4,32.6,64.2,22.8,http://www.wikidata.org/entity/Q391028,grid.17091.3e,
39,40,5,The University of Manchester,The-University-of-Manchester,unitedkingdom,33.9,19.6,33.6,27.7,25.3,56.5,23.7,http://www.wikidata.org/entity/Q230899,grid.5379.8,
40,41,30,University of North Carolina at Chapel Hill,University-of-North-Carolina-at-Chapel-Hill,unitedstates,33.5,9.4,16.8,39.6,30.8,59.2,22.9,http://www.wikidata.org/entity/Q192334,grid.10698.36,
41,42,1,Karolinska Institute,Karolinska-Institute,sweden,33.4,23.6,27.4,32.4,23.2,49.5,35.6,http://www.wikidata.org/entity/Q219564,grid.4714.6,
42,42,2,Pierre and Marie  Curie University - Paris 6,Pierre-and-Marie--Curie-University---Paris-6,france,33.4,32.5,19.4,25.1,31,59.9,21.5,,grid.5805.8,103
43,44,1,University of Copenhagen,University-of-Copenhagen,denmark,33.1,23,19.4,25.9,29.3,58.6,32.3,http://www.wikidata.org/entity/Q186285,grid.5254.6,
44,45,31,"University of California, Irvine",University-of-California-Irvine,unitedstates,32.2,0,30.2,36.9,29.5,46.4,26.6,http://www.wikidata.org/entity/Q868421,grid.266093.8,
45,46,32,University of Southern California,University-of-Southern-California,unitedstates,31.9,0,27.4,39.6,26.3,52.1,19.2,http://www.wikidata.org/entity/Q4614,grid.42505.36,
46,47,33,"University of California, Davis",University-of-California-Davis,unitedstates,31.8,0,0,47.3,33.9,60.4,25.3,http://www.wikidata.org/entity/Q129421,grid.27860.3b,
47,48,34,The University of Texas Southwestern Medical Center at Dallas,The-University-of-Texas-Southwestern-Medical-Center-at-Dallas,unitedstates,31.6,19.6,35.5,30.6,29.5,37,21.9,http://www.wikidata.org/entity/Q2725999,grid.267313.2,
48,49,35,Pennsylvania State University - University Park,Pennsylvania-State-University---University-Park,unitedstates,31.5,10.8,0,47.1,34.7,54.8,22.1,http://www.wikidata.org/entity/Q739627,grid.29857.31,
49,50,36,Vanderbilt University,Vanderbilt-University,unitedstates,31.4,16.3,29.9,32.4,21.9,51,18.8,http://www.wikidata.org/entity/Q29052,grid.152326.1,
50,51,37,Carnegie Mellon University,Carnegie-Mellon-University,unitedstates,30.6,33.4,32.5,30.7,16.7,35.1,33.4,http://www.wikidata.org/entity/Q190080,grid.147455.6,
51,51,6,The University of Edinburgh,The-University-of-Edinburgh,unitedkingdom,30.6,21.7,13.7,27.1,34.8,50,24.7,http://www.wikidata.org/entity/Q160302,grid.4305.2,
52,53,1,Technical University Munich,Technical-University-Munich,germany,30.5,36.8,22.2,24.6,21.3,47.2,28.8,http://www.wikidata.org/entity/Q157808,grid.6936.a,
53,53,1,The Hebrew University of Jerusalem,The-Hebrew-University-of-Jerusalem,israel,30.5,33.9,29.1,25.1,23,40.2,28,http://www.wikidata.org/entity/Q174158,grid.9619.7,
54,53,1,Utrecht University,Utrecht-University,netherlands,30.5,24.3,20.6,29.9,26,47.3,24.8,http://www.wikidata.org/entity/Q221653,grid.5477.1,
55,56,38,Purdue University - West Lafayette,Purdue-University---West-Lafayette,unitedstates,30.2,14.3,23.8,28.9,25.6,50.8,20.8,http://www.wikidata.org/entity/Q217741,grid.169077.e,
56,57,1,University of Melbourne,University-of-Melbourne,australia,30.1,18,13.7,24,22.7,63,27.1,,grid.1008.9,101
57,58,39,University of Pittsburgh,University-of-Pittsburgh,unitedstates,30,19.6,0,42.2,23.5,60.9,18,,grid.21925.3d,101
58,59,2,University of Zurich,University-of-Zurich,switzerland,29.9,5.4,24.7,25.9,29.2,50.1,25,http://www.wikidata.org/entity/Q206702,grid.7400.3,
59,60,2,University of Munich,University-of-Munich,germany,29.7,27.1,19.7,16.2,28.8,51.4,28.9,http://www.wikidata.org/entity/Q55044,grid.5252.0,
60,61,40,"Rutgers, The State University of New Jersey - New Brunswick",Rutgers-The-State-University-of-New-Jersey,unitedstates,29.6,10.8,19.4,38.9,26,43.2,21.9,,grid.430387.b,103
61,62,3,University of Heidelberg,University-of-Heidelberg,germany,29.5,14.3,26.1,19.1,27,49.4,28.4,,grid.7700.0,103
62,63,3,McGill University,McGill-University,canada,29.3,32.1,0,31.5,24.6,57.8,24.5,http://www.wikidata.org/entity/Q201492,grid.14709.3b,
63,64,2,The Australian National University,The-Australian-National-University,australia,29.1,14.3,19.8,32.3,24.4,43.1,28.9,http://www.wikidata.org/entity/Q127990,grid.1001.0,
64,65,41,Brown University,Brown-University,unitedstates,29,15.3,13.7,32.4,28.3,42.9,31.9,http://www.wikidata.org/entity/Q49114,grid.40263.33,
65,65,41,The Ohio State University - Columbus,The-Ohio-State-University---Columbus,unitedstates,29,13.3,0,40.5,25.5,59.5,17.7,http://www.wikidata.org/entity/Q309331,grid.261331.4,
66,67,1,University of Oslo,University-of-Oslo,norway,28.9,18.8,33.6,17.7,15.9,51.1,25.4,http://www.wikidata.org/entity/Q486156,grid.5510.1,
67,68,7,King's College London,Kings-College-London,unitedkingdom,28.6,13.3,21.7,30.7,17.7,50.9,22.3,http://www.wikidata.org/entity/Q245247,grid.13097.3c,
68,69,3,University of Geneva,University-of-Geneva,switzerland,28.5,23,29.1,20.5,26.7,37,26.9,http://www.wikidata.org/entity/Q503473,grid.8591.5,
69,70,8,University of Bristol,University-of-Bristol,unitedkingdom,28.4,7.7,16.8,28.9,29.6,45.3,27.3,http://www.wikidata.org/entity/Q459506,grid.5337.2,
70,71,43,Boston University,Boston-University,unitedstates,28,12.1,11.9,29.8,26.6,51.2,20.8,http://www.wikidata.org/entity/Q49110,grid.189504.1,
71,72,44,University of Florida,University-of-Florida,unitedstates,27.9,18,0,37.4,20,60.4,17.1,http://www.wikidata.org/entity/Q501758,grid.15276.37,
72,73,3,Ecole Normale Superieure - Paris,Ecole-Normale-Superieure---Paris,france,27.6,50,24.4,12.4,17.4,27.3,55,http://www.wikidata.org/entity/Q83259,grid.5607.4,
73,73,2,Leiden University,Leiden-University,netherlands,27.6,18.8,9.7,28.9,22.2,47.6,32,http://www.wikidata.org/entity/Q156598,grid.5132.5,
74,73,1,University of Helsinki,University-of-Helsinki,finland,27.6,13.3,16.8,24,20,52.7,27.7,http://www.wikidata.org/entity/Q28695,grid.7737.4,
75,73,2,Uppsala University,Uppsala-University,sweden,27.6,18.8,28.3,14.5,22,48.1,23.9,http://www.wikidata.org/entity/Q185246,grid.8993.b,
76,77,45,University of Arizona,University-of-Arizona,unitedstates,27.4,15.3,0,29.8,35.9,49.3,20.7,http://www.wikidata.org/entity/Q503419,grid.134563.6,
77,78,2,Technion-Israel Institute of Technology,Technion-Israel-Institute-of-Technology,israel,26.9,21,38.8,16.2,16.9,35.3,25.6,http://www.wikidata.org/entity/Q333705,grid.6451.6,
78,79,46,Arizona State University - Tempe,Arizona-State-University---Tempe,unitedstates,26.6,0,20.6,27.1,29.2,43.1,18.6,,grid.215654.1,103
79,80,1,Moscow State University,Moscow-State-University,russia,26.3,43.7,34.1,0,9.1,48.1,29,http://www.wikidata.org/entity/Q13164,grid.14476.30,
80,81,3,Stockholm University,Stockholm-University,sweden,26.1,25.4,28.3,16.2,19.8,38.2,23.1,http://www.wikidata.org/entity/Q221645,grid.10548.38,
81,82,47,University of Utah,University-of-Utah,unitedstates,26,0,11.9,30.7,25.9,46.4,23,http://www.wikidata.org/entity/Q168515,grid.223827.e,
82,83,3,Osaka University,Osaka-University,japan,25.9,9.4,0,27.1,28.7,55.2,20.5,http://www.wikidata.org/entity/Q651233,grid.136593.b,
83,84,48,Indiana University Bloomington,Indiana-University-Bloomington,unitedstates,25.7,10.8,22.2,27.1,21.1,39.1,19.6,http://www.wikidata.org/entity/Q1079140,grid.411377.7,
84,85,4,University of Basel,University-of-Basel,switzerland,25.6,20.3,16.8,24.9,17.9,37.7,33.3,http://www.wikidata.org/entity/Q372608,grid.6612.3,
85,86,2,Aarhus University,Aarhus-University,denmark,25.5,12.1,22.8,7.2,23.9,50.8,26.6,http://www.wikidata.org/entity/Q924265,grid.7048.b,
86,86,9,University of Nottingham,University-of-Nottingham,unitedkingdom,25.5,12.1,20.6,24,17.7,45.8,19.9,http://www.wikidata.org/entity/Q472316,grid.4563.4,
87,86,49,University of Rochester,University-of-Rochester,unitedstates,25.5,26,7.9,28,22.4,41.5,21.7,http://www.wikidata.org/entity/Q149990,grid.16416.34,
88,89,1,Ghent University,Ghent-University,belgium,25.4,5.4,13.7,17.7,18.7,55.6,30,http://www.wikidata.org/entity/Q1137665,grid.5342.0,
89,90,3,The University of Queensland,The-University-of-Queensland,australia,25.3,13.3,0,21.7,23.1,58.7,25.7,http://www.wikidata.org/entity/Q866012,grid.1003.2,
90,91,50,Rice University,Rice-University,unitedstates,25.1,17.1,22.4,21.5,23.9,30.6,30,http://www.wikidata.org/entity/Q842909,grid.21940.3e,
91,92,4,McMaster University,McMaster-University,canada,25,13.3,19.4,24,15.6,45.2,21.5,http://www.wikidata.org/entity/Q632891,grid.25073.33,
92,93,51,Texas A&M; University - College Station,Texas-AM-University---College-Station,unitedstates,24.6,0,0,33.9,22.5,53.2,19.2,,grid.264756.4,103
93,93,4,University of Sydney,University-of-Sydney,australia,24.6,15.3,0,19.1,18.7,62.3,23.7,http://www.wikidata.org/entity/Q487556,grid.1013.3,
94,93,3,Weizmann Institute of Science,Weizmann-Institute-of-Science,israel,24.6,13.3,16.8,24,32,28.4,22.8,http://www.wikidata.org/entity/Q4182,grid.13992.30,
95,96,52,Michigan State University,Michigan-State-University,unitedstates,24.4,9.4,0,36.9,16.3,51.5,18,http://www.wikidata.org/entity/Q270222,grid.17088.36,
96,96,4,Nagoya University,Nagoya-University,japan,24.4,23,14.6,16.2,21.5,44.7,20,http://www.wikidata.org/entity/Q1191132,grid.27476.30,
97,96,5,The University of Western Australia,The-University-of-Western-Australia,australia,24.4,14.3,14.6,25.8,13.3,44.2,26.7,http://www.wikidata.org/entity/Q1517021,grid.1012.2,
98,99,53,Case Western Reserve University,Case-Western-Reserve-University,unitedstates,24.3,32.1,11.2,21.7,18.7,39.3,22.2,http://www.wikidata.org/entity/Q1047060,grid.67105.35,
99,99,4,University of Freiburg,University-of-Freiburg,germany,24.3,19.6,19.4,15.9,24,37.5,22.9,http://www.wikidata.org/entity/Q153987,grid.5963.9,
100,101-150,7-Apr,Aix Marseille University,Aix-Marseille-University,france,,14.3,0,16.2,22.1,44.3,15.3,http://www.wikidata.org/entity/Q2302586,grid.5399.6,
101,101-150,54-67,Baylor College of Medicine,Baylor-College-of-Medicine,unitedstates,,0,0,19.1,32.3,39,19.3,http://www.wikidata.org/entity/Q2892284,grid.39382.33,
102,101-150,3-Feb,Catholic University of Leuven,Catholic-University-of-Leuven,belgium,,0,0,22.9,15.2,53.3,25,,grid.5596.f,103
103,101-150,3-Feb,Catholic University of Louvain,Catholic-University-of-Louvain,belgium,,10.8,13.7,17.7,10.8,39.8,26.6,http://www.wikidata.org/entity/Q378134,grid.7942.8,
104,101-150,54-67,Emory University,Emory-University,unitedstates,,0,0,32.4,24.3,49.4,17.5,http://www.wikidata.org/entity/Q621043,grid.189967.8,
105,101-150,54-67,Georgia Institute of Technology,Georgia-Institute-of-Technology,unitedstates,,13.3,0,26,19.3,44.2,25.1,http://www.wikidata.org/entity/Q864855,grid.213917.f,
106,101-150,7-May,Hokkaido University,Hokkaido-University,japan,,12.1,16.8,14.5,18,45.3,18.8,http://www.wikidata.org/entity/Q1057199,grid.39158.36,
107,101-150,7-Apr,Joseph Fourier University (Grenoble 1),Joseph-Fourier-University-(Grenoble-1),france,,0,15.3,10.2,22.8,39.4,18.1,,grid.9621.c,103
108,101-150,14-Oct,London School of Economics and Political Science,London-School-of-Economics-and-Political-Science,unitedkingdom,,21,16.8,16.2,0,28.5,26,http://www.wikidata.org/entity/Q174570,grid.13063.37,
109,101-150,4,Lund University,Lund-University,sweden,,22.4,0,25.1,14.1,48.9,19.5,http://www.wikidata.org/entity/Q218506,grid.4514.4,
110,101-150,54-67,Mayo Medical School,Mayo-Medical-School,unitedstates,,0,0,25.1,14.8,47.5,24,http://www.wikidata.org/entity/Q48977467,grid.66875.3a,103
111,101-150,7-Jun,Monash University,Monash-University,australia,,0,0,14.5,20.4,53.8,21.7,http://www.wikidata.org/entity/Q598841,grid.1002.3,
112,101-150,1,National Taiwan University,National-Taiwan-University,china-taiwan,,12.1,0,17.7,12.7,59.5,19.5,http://www.wikidata.org/entity/Q32746,grid.19188.39,
113,101-150,1,National University of Singapore,National-University-of-Singapore,singapore,,0,0,10.2,17.1,57.5,26.3,http://www.wikidata.org/entity/Q738236,grid.4280.e,
114,101-150,7-Mar,Radboud University Nijmegen,Radboud-University-Nijmegen,netherlands,,17.1,0,7.2,17.8,50,30.3,http://www.wikidata.org/entity/Q632004,grid.5590.9,
115,101-150,1,Seoul National University,Seoul-National-University,southkorea,,0,0,7.2,16.2,66.4,21.2,http://www.wikidata.org/entity/Q39913,grid.31501.36,
116,101-150,5,Swiss Federal Institute of Technology of Lausanne,Swiss-Federal-Institute-of-Technology-of-Lausanne,switzerland,,0,0,24,23.5,40.8,33.1,,grid.5333.6,103
117,101-150,4,Tel Aviv University,Tel-Aviv-University,israel,,0,0,24,16.6,48.4,24.4,http://www.wikidata.org/entity/Q319239,grid.12136.37,
118,101-150,54-67,The University of Georgia,The-University-of-Georgia,unitedstates,,0,0,27,21,41.2,17.9,http://www.wikidata.org/entity/Q761534,grid.213876.9,
119,101-150,14-Oct,The University of Sheffield,The-University-of-Sheffield,unitedkingdom,,18.8,13.7,19.5,18.8,44,21.8,http://www.wikidata.org/entity/Q823917,grid.11835.3e,
120,101-150,7-May,Tohoku University,Tohoku-University,japan,,15.3,0,21.4,23.2,55.1,20.7,http://www.wikidata.org/entity/Q1062129,grid.69566.3a,
121,101-150,7-May,Tokyo Institute of Technology,Tokyo-Institute-of-Technology,japan,,13.3,0,21.7,20.2,40.3,25.1,http://www.wikidata.org/entity/Q587326,grid.32197.3e,
122,101-150,54-67,Tufts University,Tufts-University,unitedstates,,15.3,16.8,22.9,14.1,36.6,24.7,http://www.wikidata.org/entity/Q49120,grid.429997.8,
123,101-150,6-May,University of Alberta,University-of-Alberta,canada,,12.1,0,21.4,22.1,55,20.7,http://www.wikidata.org/entity/Q640694,grid.17089.37,
124,101-150,7-Mar,University of Amsterdam,University-of-Amsterdam,netherlands,,5.4,0,19.1,18,52.8,25.8,http://www.wikidata.org/entity/Q214341,grid.7177.6,
125,101-150,14-Oct,University of Birmingham,University-of-Birmingham,unitedkingdom,,19.6,9.7,21.6,16.1,44.7,20.5,http://www.wikidata.org/entity/Q223429,grid.6572.6,
126,101-150,8-May,University of Bonn,University-of-Bonn,germany,,16.3,20.4,14.7,21.1,40.9,23.2,http://www.wikidata.org/entity/Q152171,grid.10388.32,
127,101-150,54-67,"University of California, Riverside",University-of-California-Riverside,unitedstates,,13.3,0,27.1,27.4,33.5,27.2,http://www.wikidata.org/entity/Q1075148,grid.266097.c,
128,101-150,54-67,"University of California, Santa Cruz",University-of-California-Santa-Cruz,unitedstates,,0,0,28.9,34.8,30.5,32.1,http://www.wikidata.org/entity/Q1047293,grid.205975.c,
129,101-150,54-67,University of Delaware,University-of-Delaware,unitedstates,,10.8,16.8,22.9,11.6,31.4,18.6,http://www.wikidata.org/entity/Q1068072,grid.33489.35,
130,101-150,8-May,University of Frankfurt,University-of-Frankfurt,germany,,32.1,0,19.1,21.3,38.5,22.9,http://www.wikidata.org/entity/Q50662,grid.7839.5,
131,101-150,8-May,University of Goettingen,University-of-Goettingen,germany,,28.7,15.3,16.2,18.9,39.6,23,http://www.wikidata.org/entity/Q152838,grid.7450.6,
132,101-150,7-Mar,University of Groningen,University-of-Groningen,netherlands,,0,19.4,17.7,18.3,48.2,26.9,http://www.wikidata.org/entity/Q850730,grid.4830.f,
133,101-150,54-67,University of Hawaii at Manoa,University-of-Hawaii-at-Manoa,unitedstates,,0,0,26.1,26.3,36.1,18.1,http://www.wikidata.org/entity/Q2000129,grid.410445.0,
134,101-150,54-67,University of Iowa,University-of-Iowa,unitedstates,,0,0,30.7,23.2,43.9,17.8,http://www.wikidata.org/entity/Q182973,grid.214572.7,
135,101-150,14-Oct,University of Liverpool,University-of-Liverpool,unitedkingdom,,18,13.7,12.5,18.4,39.8,20.4,http://www.wikidata.org/entity/Q499510,grid.10025.36,
136,101-150,54-67,University of Massachusetts Amherst,University-of-Massachusetts-Amherst,unitedstates,,14.3,0,33.9,15.1,36.1,22,http://www.wikidata.org/entity/Q15142,grid.266683.f,
137,101-150,54-67,University of Massachusetts Medical School - Worcester,University-of-Massachusetts-Medical-School---Worcester,unitedstates,,0,20.6,14.5,27.6,27.5,20.1,http://www.wikidata.org/entity/Q7895715,grid.168645.8,
138,101-150,6-May,University of Montreal,University-of-Montreal,canada,,12.1,0,14.5,19.9,50.4,19.8,http://www.wikidata.org/entity/Q392189,grid.14848.31,
139,101-150,8-May,University of Muenster,University-of-Muenster,germany,,20.3,13.7,12.2,15.7,36.4,19.9,http://www.wikidata.org/entity/Q168426,grid.5949.1,
140,101-150,7-Jun,University of New South Wales,University-of-New-South-Wales,australia,,0,0,20.4,14.2,53.5,20.8,,grid.1005.4,103
141,101-150,7-Apr,University of Paris Diderot (Paris 7),University-of-Paris-Diderot-(Paris-7),france,,12.1,9.7,12.5,26.8,44.3,17.1,,grid.7452.4,103
142,101-150,2-Jan,University of Pisa,University-of-Pisa,italy,,14.3,23.8,14.5,5.4,37,20.3,http://www.wikidata.org/entity/Q645663,grid.5395.a,
143,101-150,2-Jan,University of Roma - La Sapienza,University-of-Roma---La-Sapienza,italy,,12.1,13.7,10.2,15.3,48.9,15.5,,grid.7841.a,103
144,101-150,1,University of Sao Paulo,University-of-Sao-Paulo,brazil,,0,0,10.2,10.8,72.8,14.9,http://www.wikidata.org/entity/Q835960,grid.11899.38,
145,101-150,7-Apr,University of Strasbourg,University-of-Strasbourg,france,,26.6,22.1,17.7,17.6,36,19.3,http://www.wikidata.org/entity/Q157575,grid.11843.3f,
146,101-150,14-Oct,University of Sussex,University-of-Sussex,unitedkingdom,,0,23.1,20.5,13.9,28.5,26.3,http://www.wikidata.org/entity/Q1161297,grid.12082.39,
147,101-150,54-67,University of Virginia,University-of-Virginia,unitedstates,,0,0,33.9,29,45.1,19.1,http://www.wikidata.org/entity/Q213439,grid.27755.32,
148,101-150,7-Mar,University of Wageningen,University-of-Wageningen,netherlands,,0,0,28.2,17.4,39.3,30.5,http://www.wikidata.org/entity/Q422208,grid.4818.5,
149,101-150,7-Mar,VU University Amsterdam,VU-University-Amsterdam,netherlands,,0,0,24,16.8,51.3,28.3,http://www.wikidata.org/entity/Q1065414,grid.12380.38,
150,151-200,15-19,Cardiff University,Cardiff-University,unitedkingdom,,0,16.8,7.2,20,40.6,17.9,http://www.wikidata.org/entity/Q1035745,grid.5600.3,
151,151-200,68-85,Colorado State University,Colorado-State-University,unitedstates,,0,0,30.7,13,34.8,19.8,http://www.wikidata.org/entity/Q1111640,grid.47894.36,
152,151-200,68-85,Dartmouth College,Dartmouth-College,unitedstates,,18.8,0,24,16.4,29,21.5,http://www.wikidata.org/entity/Q49116,grid.254880.3,
153,151-200,8,Erasmus University Rotterdam,Erasmus-University,netherlands,,0,15.3,21.7,6.3,35.1,24.5,,grid.6906.9,101
154,151-200,68-85,George Mason University,George-Mason-University,unitedstates,,0,32.9,10.2,10.2,27.6,17.6,http://www.wikidata.org/entity/Q1411222,grid.22448.38,
155,151-200,68-85,Iowa State University,Iowa-State-University,unitedstates,,0,0,22.9,17.8,41.8,19.9,http://www.wikidata.org/entity/Q1136919,grid.34421.30,
156,151-200,9-Aug,Kyushu University,Kyushu-University,japan,,0,0,16.2,17.8,46,17.5,http://www.wikidata.org/entity/Q1188786,grid.177174.3,
157,151-200,68-85,Mount Sinai School of Medicine,Mount-Sinai-School-of-Medicine,unitedstates,,0,0,20.5,23.5,34.8,18.6,,grid.59734.3c,103
158,151-200,1,National Autonomous University of Mexico,National-Autonomous-University-of-Mexico,mexico,,13.3,0,6.6,11.6,47.3,21.6,http://www.wikidata.org/entity/Q222738,grid.9486.3,
159,151-200,68-85,North Carolina State University - Raleigh,North-Carolina-State-University---Raleigh,unitedstates,,0,0,28,12.3,41.6,18.1,http://www.wikidata.org/entity/Q1132346,grid.40803.3f,
160,151-200,68-85,Oregon Health and Science University,Oregon-Health-and-Science-University,unitedstates,,0,0,19.1,22,35.2,20.9,http://www.wikidata.org/entity/Q282097,grid.5288.7,
161,151-200,68-85,Oregon State University,Oregon-State-University,unitedstates,,10.8,0,26.1,20.5,33.6,21.4,http://www.wikidata.org/entity/Q861888,grid.4391.f,
162,151-200,4-Jan,Peking University,Peking-University,china,,0,0,0,15.2,61.9,17.4,http://www.wikidata.org/entity/Q16952,grid.11135.37,
