,WorldRank,NationalRank,Name,ARWU_university_ID,Country,TotalScore,Alumni,Award,HiCi,NS,PUB,PCP,item,GRID_ID,fuzz
162,152-200,1,National Autonomous University of Mexico,National-Autonomous-University-of-Mexico,mexico,,14.5,0,7.3,11.6,48.7,23.7,http://www.wikidata.org/entity/Q222738,grid.9486.3,
163,152-200,71-90,Oregon Health and Science University,Oregon-Health-and-Science-University,unitedstates,,0,0,20.5,17.9,35.3,20.5,http://www.wikidata.org/entity/Q282097,grid.5288.7,
164,152-200,16-23,"Queen Mary, U. of London",Queen-Mary-U-of-London,unitedkingdom,,21.2,0,16.2,16.5,27.6,23.6,,grid.4868.2,103
165,152-200,9-Jul,Radboud University Nijmegen,Radboud-University-Nijmegen,netherlands,,0,0,10.3,19.8,46.4,23.6,http://www.wikidata.org/entity/Q632004,grid.5590.9,
166,152-200,1,Seoul National University,Seoul-National-University,southkorea,,0,0,7.3,12.6,63.1,19.3,http://www.wikidata.org/entity/Q39913,grid.31501.36,
167,152-200,71-90,State University of New York at Stony Brook,State-University-of-New-York-at-Stony-Brook,unitedstates,,0,0,19.2,25.3,36.6,19,,grid.36425.36,103
168,152-200,3,Technical University of Denmark,Technical-University-of-Denmark,denmark,,7.7,12.6,17.8,12.3,36.1,20.3,http://www.wikidata.org/entity/Q1269766,grid.5170.3,
169,152-200,71-90,The University of Alabama at Birmingham,The-University-of-Alabama-at-Birmingham,unitedstates,,0,0,16.2,17.1,43.4,24.1,,grid.265892.2,103
170,152-200,71-90,The University of Connecticut - Storrs,The-University-of-Connecticut---Storrs,unitedstates,,13.4,0,16.2,12.9,36.1,19.3,,grid.63054.34,103
171,152-200,71-90,The University of Texas Health Science Center at Houston,The-University-of-Texas-Health-Science-Center-at-Houston,unitedstates,,0,15.5,17.8,19.5,29.9,19.7,http://www.wikidata.org/entity/Q7896431,grid.267308.8,
172,152-200,71-90,The University of Texas M. D. Anderson Cancer Center,The-University-of-Texas-M-D-Anderson-Cancer-Center,unitedstates,,0,0,21.8,11.6,42.7,22.7,http://www.wikidata.org/entity/Q1525831,grid.240145.6,
173,152-200,1,University of Barcelona,University-of-Barcelona,spain,,0,0,7.3,14.5,50,24.2,http://www.wikidata.org/entity/Q219615,grid.5841.8,
174,152-200,6,University of Bern,University-of-Bern,switzerland,,14.5,0,10.3,20.4,37.8,27.6,http://www.wikidata.org/entity/Q659080,grid.5734.5,
175,152-200,1,University of Buenos Aires,University-of-Buenos-Aires,argentina,,18.9,25.3,0,5.7,36.6,21.5,http://www.wikidata.org/entity/Q194223,grid.7345.5,
176,152-200,71-90,University of Cincinnati,University-of-Cincinnati,unitedstates,,0,0,22.9,8.8,42.1,19.7,http://www.wikidata.org/entity/Q153265,grid.24827.3b,
177,152-200,71-90,University of Colorado at Denver,University-of-Colorado-at-Denver,unitedstates,,0,0,17.8,14.8,39.1,20.9,http://www.wikidata.org/entity/Q1468161,grid.241116.1,
178,152-200,71-90,University of Delaware,University-of-Delaware,unitedstates,,12.2,0,21.8,12.7,33.3,17.2,http://www.wikidata.org/entity/Q1068072,grid.33489.35,
179,152-200,16-23,University of Durham,University-of-Durham,unitedkingdom,,0,0,17.8,17.7,33.4,30.5,,grid.8250.f,103
180,152-200,16-23,University of East Anglia,University-of-East-Anglia,unitedkingdom,,15.5,0,16.2,17.3,26.8,29.2,http://www.wikidata.org/entity/Q1045828,grid.8273.e,
181,152-200,14-Dec,University of Hamburg,University-of-Hamburg,germany,,14.5,0,17.8,17.4,33.6,19.8,http://www.wikidata.org/entity/Q156725,grid.9026.d,
182,152-200,71-90,University of Illinois at Chicago,University-of-Illinois-at-Chicago,unitedstates,,0,0,27.1,10.4,45.6,20.8,http://www.wikidata.org/entity/Q955764,grid.185648.6,
183,152-200,14-Dec,University of Kiel,University-of-Kiel,germany,,13.4,15.5,10.3,12.4,31.3,18.2,http://www.wikidata.org/entity/Q156737,grid.9764.c,
184,152-200,14-Dec,University of Cologne,University-of-Cologne,germany,,0,12.6,7.3,19.9,37.9,20.8,http://www.wikidata.org/entity/Q54096,grid.6190.e,
185,152-200,16-23,University of Leicester,University-of-Leicester,unitedkingdom,,0,0,19.2,16.5,32.7,29.7,http://www.wikidata.org/entity/Q1333399,grid.9918.9,
186,152-200,71-90,"University of Maryland, Baltimore",University-of-Maryland-Baltimore,unitedstates,,0,0,21.8,16.6,39.6,22.2,http://www.wikidata.org/entity/Q4119470,grid.411024.2,
187,152-200,71-90,University of Nebraska - Lincoln,University-of-Nebraska---Lincoln,unitedstates,,20.4,0,16.2,14.8,34.4,18,http://www.wikidata.org/entity/Q1353679,grid.24434.35,
188,152-200,6,University of New South Wales,University-of-New-South-Wales,australia,,0,0,19.2,12.1,47.8,22.2,,grid.1005.4,103
189,152-200,4,University of Padua,University-of-Padua,italy,,0,0,12.6,17.9,47.2,18.1,http://www.wikidata.org/entity/Q193510,grid.5608.b,
190,152-200,7-Jun,University of Paris Descartes (Paris 5),University-of-Paris-Descartes-(Paris-5),france,,14,12,10.3,13.6,38.7,14.4,http://www.wikidata.org/entity/Q1155944,grid.10992.33,
191,152-200,16-23,University of Southampton,University-of-Southampton,unitedkingdom,,0,0,19.2,15.8,42.5,25.4,http://www.wikidata.org/entity/Q76473,grid.5491.9,
192,152-200,16-23,University of St Andrews,University-of-St-Andrews,unitedkingdom,,12.2,0,7.3,22.3,29.4,32.2,http://www.wikidata.org/entity/Q216273,grid.11914.3c,
193,152-200,71-90,University of Tennessee - Knoxville,University-of-Tennessee---Knoxville,unitedstates,,12.2,0,20.5,18.6,39.5,17.7,http://www.wikidata.org/entity/Q1150105,grid.411461.7,
194,152-200,9-Jul,University of Tsukuba,University-of-Tsukuba,japan,,0,20,12.6,9.8,38.3,19.9,http://www.wikidata.org/entity/Q743615,grid.20515.33,
195,152-200,1,University of Vienna,University-of-Vienna,austria,,18.1,0,10.3,20.1,37.5,21,http://www.wikidata.org/entity/Q165980,grid.10420.37,
196,152-200,16-23,University of Warwick,University-of-Warwick,unitedkingdom,,0,0,21.8,14.9,37.7,26.8,http://www.wikidata.org/entity/Q865528,grid.7372.1,
197,152-200,71-90,Virginia Commonwealth University,Virginia-Commonwealth-University,unitedstates,,12.2,14.1,17.8,7.2,34.9,17.7,http://www.wikidata.org/entity/Q2303536,grid.224260.0,
198,152-200,71-90,Virginia Polytechnic Institute and State University,Virginia-Polytechnic-Institute-and-State-University,unitedstates,,13.4,0,21.8,15.8,40.8,18.6,http://www.wikidata.org/entity/Q65379,grid.438526.e,
199,152-200,4,Weizmann Institute of Science,Weizmann-Institute-of-Science,israel,,0,0,24.1,26.9,31,21.9,http://www.wikidata.org/entity/Q4182,grid.13992.30,
200,201-302,4-Feb,Autonomous University of Madrid,Autonomous-University-of-Madrid,spain,,0,0,12.6,12.5,37.6,19.1,http://www.wikidata.org/entity/Q788091,grid.5515.4,
201,201-302,91-112,Brandeis University,Brandeis-University,unitedstates,,21.9,0,7.3,19.7,19.5,24.1,http://www.wikidata.org/entity/Q49119,grid.253264.4,
202,201-302,1,Charles University in Prague,Charles-University-in-Prague,czech,,13.4,0,0,11.9,42.5,18.3,http://www.wikidata.org/entity/Q31519,grid.4491.8,
203,201-302,14-Aug,Claude Bernard University Lyon 1,Claude-Bernard-University-Lyon-1,france,,13.4,0,0,18.2,42.6,14.4,http://www.wikidata.org/entity/Q4032,grid.7849.2,
204,201-302,4-Feb,Complutense University of Madrid,Complutense-University-of-Madrid,spain,,17.3,0,0,10,41.5,20.4,http://www.wikidata.org/entity/Q219694,grid.4795.f,
205,201-302,18-Jul,Dalhousie University,Dalhousie-University,canada,,0,0,14.5,14.2,34,17.2,http://www.wikidata.org/entity/Q579321,grid.55602.34,
206,201-302,14-Aug,Ecole Polytechnique,Ecole-Polytechnique,france,,19.7,0,7.3,10.6,28,21.3,http://www.wikidata.org/entity/Q273626,grid.10877.39,
207,201-302,14-Aug,Industrial Physics and Chemistry Higher Educational Institution - Paris,Industrial-Physics-and-Chemistry-Higher-Educational-Institution---Paris,france,,9.5,18.9,0,11,17.3,29.5,,grid.15736.36,103
208,201-302,11-Oct,Keio University,Keio-University,japan,,0,0,10.3,12.4,34.3,17.4,http://www.wikidata.org/entity/Q815432,grid.26091.3c,
209,201-302,11-Oct,Kobe University,Kobe-University,japan,,0,0,12.6,10.3,32.3,16.2,http://www.wikidata.org/entity/Q1192597,grid.31432.37,
210,201-302,3-Feb,Korea Advanced Institute of Science and Technology,Korea-Advanced-Institute-of-Science-and-Technology,southkorea,,0,0,0,14.2,38.1,27.5,http://www.wikidata.org/entity/Q39949,grid.37172.30,
211,201-302,24-33,Lancaster University,Lancaster-University,unitedkingdom,,0,0,16.2,11.7,28.5,25.7,http://www.wikidata.org/entity/Q262854,grid.9835.7,
212,201-302,18-Jul,Laval University,Laval-University,canada,,0,0,16.2,10.2,37.8,15.8,http://www.wikidata.org/entity/Q1067935,grid.23856.3a,
213,201-302,24-33,London School of Economics and Political Science,London-School-of-Economics-and-Political-Science,unitedkingdom,,17.3,0,14.5,,26.1,28.5,http://www.wikidata.org/entity/Q174570,grid.13063.37,
214,201-302,24-33,London School of Hygiene and Tropical Medicine,London-School-of-Hygiene-and-Tropical-Medicine,unitedkingdom,,9.5,0,0,8.4,29.3,41.9,,grid.8991.9,103
215,201-302,91-112,Louisiana State University - Baton Rouge,Louisiana-State-University---Baton-Rouge,unitedstates,,0,0,17.8,15.4,38.4,16.8,http://www.wikidata.org/entity/Q1521725,grid.64337.35,
216,201-302,9-Jul,Macquarie University,Macquarie-University,australia,,0,0,16.2,14.6,26.7,23.7,http://www.wikidata.org/entity/Q741082,grid.1004.5,
217,201-302,3-Feb,Medical University of Vienna,Medical-University-of-Vienna,austria,,12.2,15.5,7.3,6.1,32.5,17.6,http://www.wikidata.org/entity/Q700731,grid.22937.3d,
218,201-302,9-Jul,Monash University,Monash-University,australia,,0,0,7.3,14.9,47,20.5,http://www.wikidata.org/entity/Q598841,grid.1002.3,
219,201-302,6-Jan,Nanjing University,Nanjing-University,china,,0,0,0,12.5,42.8,16.3,http://www.wikidata.org/entity/Q683580,grid.41156.37,
220,201-302,1,National and Kapodistrian University of Athens,National-and-Kapodistrian-University-of-Athens,greece,,0,0,12.6,5.2,42.3,20.4,http://www.wikidata.org/entity/Q547867,grid.5216.0,
221,201-302,3-Feb,National Cheng Kung University (NCKU),National-Cheng-Kung-University,"taiwan,china",,0,0,10.3,2.1,47.3,19.4,http://www.wikidata.org/entity/Q706708,grid.64523.36,
222,201-302,3-Feb,National Tsing Hua University,National-Tsing-Hua-University,"taiwan,china",,14.5,0,0,9.5,35.4,22.2,http://www.wikidata.org/entity/Q43406,grid.38348.34,
223,201-302,24-33,Newcastle University,Newcastle-University,unitedkingdom,,0,0,16.2,19,34.5,22.7,http://www.wikidata.org/entity/Q837164,grid.1006.7,
224,201-302,3-Feb,Norwegian University of Science and Technology,Norwegian-University-of-Science-and-Technology,norway,,16.4,0,10.3,16.6,34.8,19.1,,grid.5947.f,101
225,201-302,14-Aug,Paul Sabatier University (Toulouse 3),Paul-Sabatier-University-(Toulouse-3),france,,0,6.3,0,17.2,35.3,11.9,http://www.wikidata.org/entity/Q1273188,grid.15781.3a,
226,201-302,6-Jan,Peking University,Peking-University,china,,0,0,0,11.4,56.4,16.5,http://www.wikidata.org/entity/Q16952,grid.11135.37,
227,201-302,18-Jul,Queen's University,Queens-University,canada,,0,0,16.2,15.2,35.8,20.2,http://www.wikidata.org/entity/Q1420038,grid.410356.5,
228,201-302,24-33,Queen's University Belfast,Queens-University,unitedkingdom,,20.4,0,0,13.6,32.1,22.3,http://www.wikidata.org/entity/Q1420038,grid.4777.3,
229,201-302,91-112,Rensselaer Polytechnic Institute,Rensselaer-Polytechnic-Institute,unitedstates,,14.5,0,17.8,11.2,26.8,24.5,http://www.wikidata.org/entity/Q49211,grid.33647.35,
230,201-302,7-May,Royal Institute of Technology,Royal-Institute-of-Technology,sweden,,0,15.5,0,7.9,35,17,,grid.5037.1,101
231,201-302,15-24,RWTH Aachen University,RWTH-Aachen-University,germany,,5.5,0,7.3,9,38.4,18.5,http://www.wikidata.org/entity/Q273263,grid.1957.a,
232,201-302,6-Jan,Shanghai Jiao Tong University,Shanghai-Jiao-Tong-University,china,,0,0,0,8.7,55.2,17.8,http://www.wikidata.org/entity/Q525169,grid.16821.3c,
233,201-302,18-Jul,Simon Fraser University,Simon-Fraser-University,canada,,0,0,12.6,11.3,32,17.6,http://www.wikidata.org/entity/Q201603,grid.61971.38,
234,201-302,2,State University of Campinas,State-University-of-Campinas,brazil,,0,0,7.3,6.9,41.2,19.5,,grid.411087.b,101
235,201-302,91-112,State University of New York at Albany,State-University-of-New-York-at-Albany,unitedstates,,0,0,19.2,5.5,29.8,19.6,,grid.265850.c,103
236,201-302,91-112,State University of New York at Buffalo,State-University-of-New-York-at-Buffalo,unitedstates,,0,0,16.2,11,38.7,16.6,,grid.273335.3,103
237,201-302,15-24,Technical University of Berlin,Technical-University-of-Berlin,germany,,20.4,0,12.6,5.8,29.1,16.3,http://www.wikidata.org/entity/Q51985,grid.6734.6,
238,201-302,3-Jan,The Chinese University of Hong Kong,The-Chinese-University-of-Hong-Kong,"hongkong,china",,0,0,14.5,6.2,42.2,22,http://www.wikidata.org/entity/Q15570,grid.10784.3a,
239,201-302,91-112,The George Washington University,The-George-Washington-University,unitedstates,,13.4,0,12.6,10.5,32.3,17.7,http://www.wikidata.org/entity/Q432637,grid.253615.6,
240,201-302,3-Jan,The Hong Kong University of Science and Technology,The-Hong-Kong-University-of-Science-and-Technology,"hongkong,china",,0,0,16.2,5.8,32.7,23.3,http://www.wikidata.org/entity/Q1333303,grid.24515.37,
241,201-302,9-Jul,The University of Adelaide,The-University-of-Adelaide,australia,,17.3,0,10.3,11.7,36.6,25.3,http://www.wikidata.org/entity/Q15574,grid.1010.0,
242,201-302,2-Jan,The University of Auckland,The-University-of-Auckland,newzealand,,15.5,0,10.3,14.6,35.8,18.4,http://www.wikidata.org/entity/Q492467,grid.9654.e,
243,201-302,18-Jul,The University of Calgary,The-University-of-Calgary,canada,,0,0,10.3,16.5,45.3,17.4,http://www.wikidata.org/entity/Q1067471,grid.22072.35,
244,201-302,24-33,The University of Dundee,The-University-of-Dundee,unitedkingdom,,0,0,14.5,12.6,27.5,25.8,http://www.wikidata.org/entity/Q1249005,grid.8241.f,
245,201-302,3-Jan,The University of Hong Kong,The-University-of-Hong-Kong,"hongkong,china",,0,0,14.5,8.9,44.1,21.5,http://www.wikidata.org/entity/Q15568,grid.194645.b,
246,201-302,91-112,The University of New Mexico - Albuquerque,The-University-of-New-Mexico---Albuquerque,unitedstates,,0,0,12.6,18.3,36.4,19.5,http://www.wikidata.org/entity/Q1190812,grid.266832.b,
247,201-302,24-33,The University of Reading,The-University-of-Reading,unitedkingdom,,0,0,14.5,16.6,28.7,26.2,http://www.wikidata.org/entity/Q1432632,grid.9435.b,
248,201-302,91-112,The University of Texas Health Science Center at San Antonio,The-University-of-Texas-Health-Science-Center-at-San-Antonio,unitedstates,,0,0,22.9,6.7,29.3,17.4,http://www.wikidata.org/entity/Q4005868,grid.267309.9,
249,201-302,1,Trinity College Dublin,Trinity-College-Dublin,ireland,,13.4,14.1,7.3,10,29.9,16.8,http://www.wikidata.org/entity/Q258464,grid.8217.c,
250,201-302,6-Jan,Tsinghua University,Tsinghua-University,china,,12.2,0,0,9.2,55.8,16.6,http://www.wikidata.org/entity/Q16955,grid.12527.33,
251,201-302,7-May,Umea University,Umea-University,sweden,,0,0,14.5,12,32.5,13.5,http://www.wikidata.org/entity/Q1144565,grid.12650.30,
252,201-302,24-33,University of Aberdeen,University-of-Aberdeen,unitedkingdom,,0,0,12.6,15.2,33.6,26.7,http://www.wikidata.org/entity/Q270532,grid.7107.1,
253,201-302,6-May,University of Antwerp,University-of-Antwerp,belgium,,0,0,12.6,13.3,33.3,25.6,http://www.wikidata.org/entity/Q175241,grid.5284.b,
254,201-302,24-33,University of Bath,University-of-Bath,unitedkingdom,,0,0,10.3,13.3,28.7,25.6,http://www.wikidata.org/entity/Q1422458,grid.7340.0,
255,201-302,3-Feb,University of Bergen,University-of-Bergen,norway,,0,0,7.3,16.2,36.4,18.6,http://www.wikidata.org/entity/Q204457,grid.7914.b,
256,201-302,15-24,University of Bochum,University-of-Bochum,germany,,0,0,12.6,11.8,38.9,19.6,http://www.wikidata.org/entity/Q309948,grid.5570.7,
257,201-302,7-May,University of Bologna,University-of-Bologna,italy,,0,0,10.3,9.3,47.6,15.7,http://www.wikidata.org/entity/Q131262,grid.6292.f,
258,201-302,14-Aug,University of Bordeaux 1,University-of-Bordeaux-1,france,,7.7,0,12.6,13.2,30.2,16.7,,grid.412041.2,103
259,201-302,1,University of Cape Town,University-of-Cape-Town,southafrica,,21.9,0,10.3,13.7,32.6,18.4,http://www.wikidata.org/entity/Q951305,grid.7836.a,
260,201-302,91-112,University of Central Florida,University-of-Central-Florida,unitedstates,,0,0,17,8.1,31.1,14.8,http://www.wikidata.org/entity/Q143451,grid.170430.1,
261,201-302,15-24,University of Duesseldorf,University-of-Duesseldorf,germany,,13.4,0,11.5,11.1,32.1,17.1,http://www.wikidata.org/entity/Q317032,grid.411327.2,
262,201-302,15-24,University of Erlangen-Nuremberg,University-of-Erlangen-Nuremberg,germany,,0,0,16.2,13.5,39.6,20.6,http://www.wikidata.org/entity/Q40025,grid.5330.5,
263,201-302,7-May,University of Florence,University-of-Florence,italy,,0,0,16.2,12.7,40,16.1,http://www.wikidata.org/entity/Q820887,grid.8404.8,
264,201-302,7-May,University of Gothenburg,University-of-Gothenburg,sweden,,0,15.5,0,10.8,37.8,12.9,http://www.wikidata.org/entity/Q371522,grid.8761.8,
265,201-302,18-Jul,University of Guelph,University-of-Guelph,canada,,0,0,16.2,14.3,33.5,19.6,http://www.wikidata.org/entity/Q795988,grid.34429.38,
266,201-302,15-24,University of Halle-Wittenberg,University-of-Halle-Wittenberg,germany,,5.5,8.9,7.3,10.7,28.3,15,http://www.wikidata.org/entity/Q32120,grid.9018.0,
267,201-302,91-112,University of Houston,University-of-Houston,unitedstates,,0,0,20.5,10.5,34.8,17.4,http://www.wikidata.org/entity/Q1472358,grid.266436.3,
268,201-302,3-Feb,University of Innsbruck,University-of-Innsbruck,austria,,0,10.9,7.3,15.9,23.8,14.5,http://www.wikidata.org/entity/Q875788,grid.5771.4,
269,201-302,91-112,University of Kansas - Lawrence,University-of-Kansas---Lawrence,unitedstates,,13.4,0,12.6,14.6,32.5,15.2,,grid.266515.3,103
270,201-302,15-24,University of Karlsruhe,Karlsruhe-Institute-of-Technology-(KIT),germany,,5.5,0,10.3,13.3,31.6,16.5,http://www.wikidata.org/entity/Q309988,grid.7892.4,
271,201-302,91-112,University of Kentucky,University-of-Kentucky,unitedstates,,12.2,0,7.3,11.7,42.4,17.7,http://www.wikidata.org/entity/Q1360303,grid.266539.d,
272,201-302,7,University of Lausanne,University-of-Lausanne,switzerland,,0,0,12.6,20,30.2,21,http://www.wikidata.org/entity/Q658975,grid.9851.5,
273,201-302,15-24,University of Leipzig,University-of-Leipzig,germany,,15.5,15.5,0,9.1,35.5,19,http://www.wikidata.org/entity/Q154804,grid.9647.c,
274,201-302,6-May,University of Liege,University-of-Liege,belgium,,9.5,0,10.3,11.8,30.2,24.6,http://www.wikidata.org/entity/Q1334582,grid.4861.b,
275,201-302,18-Jul,University of Manitoba,University-of-Manitoba,canada,,0,0,16.2,9.4,34.8,15.8,http://www.wikidata.org/entity/Q1191833,grid.21613.37,
276,201-302,15-24,University of Marburg,University-of-Marburg,germany,,15.5,0,14.5,15.3,29.9,17.5,http://www.wikidata.org/entity/Q155354,grid.10253.35,
277,201-302,91-112,University of Medicine and Dentistry New Jersey,University-of-Medicine-and-Dentistry-New-Jersey,unitedstates,,0,0,22.9,12.5,33.7,19.6,,Manual_1,103
278,201-302,91-112,University of Missouri - Columbia,University-of-Missouri---Columbia,unitedstates,,10.9,0,7.3,13.1,41,14.6,http://www.wikidata.org/entity/Q579968,grid.134936.a,
279,201-302,14-Aug,University of Montpellier 2,University-of-Montpellier-2,france,,12.2,0,12.6,14.4,32.9,17.6,,grid.121334.6,103
280,201-302,91-112,University of Notre Dame,University-of-Notre-Dame,unitedstates,,14.5,0,12.6,14.1,30.9,18.4,http://www.wikidata.org/entity/Q178848,grid.131063.6,
281,201-302,91-112,University of Oregon,University-of-Oregon,unitedstates,,12.2,0,10.3,20.1,27.3,17.5,http://www.wikidata.org/entity/Q766145,grid.170202.6,
282,201-302,2-Jan,University of Otago,University-of-Otago,newzealand,,0,0,10.3,9.7,33.8,24.6,http://www.wikidata.org/entity/Q1201513,grid.29980.3a,
283,201-302,18-Jul,University of Ottawa,University-of-Ottawa,canada,,0,0,7.3,13.6,39.6,17.8,http://www.wikidata.org/entity/Q627969,grid.28046.38,
284,201-302,18-Jul,University of Saskatchewan,University-of-Saskatchewan,canada,,10.9,0,14.5,6.7,33.5,16.6,http://www.wikidata.org/entity/Q1514848,grid.25152.31,
285,201-302,6-Jan,University of Science and Technology of China,University-of-Science-and-Technology-of-China,china,,0,0,7.3,11.3,44.9,23,http://www.wikidata.org/entity/Q1074103,grid.59053.3a,
286,201-302,91-112,University of South Carolina - Columbia,University-of-South-Carolina---Columbia,unitedstates,,0,0,16.2,13.4,34.5,17.1,http://www.wikidata.org/entity/Q1024426,grid.254567.7,
287,201-302,91-112,University of South Florida,University-of-South-Florida,unitedstates,,0,0,12.6,9.7,37.8,14.1,http://www.wikidata.org/entity/Q500606,grid.170693.a,
288,201-302,15-24,University of Stuttgart,University-of-Stuttgart,germany,,21.2,0,10.3,13,28.7,16.7,http://www.wikidata.org/entity/Q122453,grid.5719.a,
289,201-302,14-Aug,University of the Mediterranean (Aix-Marseille 2),University-of-the-Mediterranean-(Aix-Marseille-2),france,,0,0,14.5,16.7,27.4,13,,grid.5399.6,103
290,201-302,7-May,University of Turin,University-of-Turin,italy,,18.9,0,12.6,8.7,39.4,17.5,http://www.wikidata.org/entity/Q499911,grid.7605.4,
291,201-302,4-Feb,University of Valencia,University-of-Valencia,spain,,0,0,7.3,8.6,40.3,19.2,http://www.wikidata.org/entity/Q383568,grid.5338.d,
292,201-302,91-112,University of Vermont,University-of-Vermont,unitedstates,,15.5,0,14.5,9.4,29.2,20.5,http://www.wikidata.org/entity/Q1048898,grid.59062.38,
293,201-302,18-Jul,University of Victoria,University-of-Victoria,canada,,0,0,14.5,11.2,30,18.3,http://www.wikidata.org/entity/Q1458113,grid.143640.4,
294,201-302,18-Jul,University of Waterloo,University-of-Waterloo,canada,,0,0,19.2,9.3,41.2,21.3,http://www.wikidata.org/entity/Q1049470,grid.46078.3d,
295,201-302,24-33,University of York,University-of-York,unitedkingdom,,0,0,17.8,12.2,32,27.3,http://www.wikidata.org/entity/Q967165,grid.5685.e,
296,201-302,91-112,Washington State University - Pullman,Washington-State-University---Pullman,unitedstates,,0,0,20.5,13,32.2,16.6,,grid.30064.31,103
297,201-302,91-112,Wayne State University,Wayne-State-University,unitedstates,,0,0,7.3,9.4,39.5,19,http://www.wikidata.org/entity/Q349055,grid.254444.7,
298,201-302,18-Jul,Western University,Western-University,canada,,0,0,8.9,13.1,43.8,18.5,http://www.wikidata.org/entity/Q1144262,grid.39381.30,
299,201-302,91-112,Yeshiva University,Yeshiva-University,unitedstates,,0,0,12.6,17.9,33.5,20,http://www.wikidata.org/entity/Q1048851,grid.268433.8,
300,201-302,3-Feb,Yonsei University,Yonsei-University,southkorea,,0,0,7.3,9.6,48.9,17.2,http://www.wikidata.org/entity/Q39988,grid.15444.30,
301,201-302,6-Jan,Zhejiang University,Zhejiang-University,china,,0,0,0,7.9,61.1,16.3,http://www.wikidata.org/entity/Q197543,grid.13402.34,
302,303-401,2,Aristotle University of Thessaloniki,Aristotle-University-of-Thessaloniki,greece,,0,0,7.3,3.3,37.2,17.5,http://www.wikidata.org/entity/Q667568,grid.4793.9,
303,303-401,6-May,Autonomous University of Barcelona,Autonomous-University-of-Barcelona,spain,,0,0,0,7.1,40,18.7,http://www.wikidata.org/entity/Q43452,grid.7080.f,
304,303-401,6-May,Bar-Ilan University,Bar-Ilan-University,israel,,0,0,12.6,9.3,28.2,14.8,http://www.wikidata.org/entity/Q1124657,grid.22098.31,
305,303-401,6-May,Ben-Gurion University of the Negev,Ben-Gurion-University-of-the-Negev,israel,,0,0,7.3,8.9,36.8,17.7,http://www.wikidata.org/entity/Q737332,grid.7489.2,
306,303-401,113-138,Brigham Young University,Brigham-Young-University,unitedstates,,10.9,0,10.3,3.9,26.2,9.9,http://www.wikidata.org/entity/Q332498,grid.253294.b,
307,303-401,9-Aug,Chalmers University of Technology,Chalmers-University-of-Technology,sweden,,0,0,16.2,9.4,28.2,17.2,http://www.wikidata.org/entity/Q836805,grid.5371.0,
308,303-401,5-Apr,City University of Hong Kong,City-University-of-Hong-Kong,"hongkong,china",,0,0,7.3,0,36.1,18.8,http://www.wikidata.org/entity/Q787360,grid.35030.35,
309,303-401,113-138,City University of New York City College,City-University-of-New-York-City-College,unitedstates,,34.6,0,10.3,8.4,16.5,14.9,http://www.wikidata.org/entity/Q1093910,grid.254250.4,
310,303-401,113-138,Clemson University,Clemson-University,unitedstates,,0,0,12.6,6.8,28.5,13.9,http://www.wikidata.org/entity/Q631066,grid.26090.3d,
311,303-401,25-36,Technical University Darmstadt,Technical-University-Darmstadt,germany,,17.3,0,7.3,9.1,28.6,15.3,http://www.wikidata.org/entity/Q310695,grid.6546.1,
312,303-401,25-36,Dresden University of Technology,Dresden-University-of-Technology,germany,,0,0,7.3,9,35.8,17.3,,grid.4488.0,103
313,303-401,15-19,Ecole National Superieure Mines - Paris,Ecole-National-Superieure-Mines---Paris,france,,16.4,25.3,0,3.3,10.8,13.8,,grid.58140.38,103
314,303-401,2-Jan,Eotvos Lorand University,Eotvos-Lorand-University,hungary,,17.3,0,10.3,9.1,23.4,13.7,http://www.wikidata.org/entity/Q390287,grid.5591.8,
315,303-401,4-Mar,Federal University of Minas Gerais,Federal-University-of-Minas-Gerais,brazil,,0,0,7.3,6.6,33,15.8,http://www.wikidata.org/entity/Q132140,grid.8430.f,
316,303-401,4-Mar,Federal University of Rio de Janeiro,Federal-University-of-Rio-de-Janeiro,brazil,,0,0,0,11.3,39.5,18.9,http://www.wikidata.org/entity/Q586904,grid.8536.8,
317,303-401,13-Oct,Flinders University,Flinders-University,australia,,17.3,0,7.3,5.1,23.4,21.3,http://www.wikidata.org/entity/Q15575,grid.1014.4,
318,303-401,8-Jul,Fudan University,Fudan-University,china,,0,0,0,6.2,46.3,16.7,http://www.wikidata.org/entity/Q495015,grid.8547.e,
319,303-401,113-138,Georgetown University,Georgetown-University,unitedstates,,0,0,12.6,6.9,32.5,19,http://www.wikidata.org/entity/Q333886,grid.213910.8,
320,303-401,7-Apr,Hanyang University,Hanyang-University,southkorea,,0,0,0,6.3,37.8,16.5,http://www.wikidata.org/entity/Q40006,grid.49606.3d,
321,303-401,15-19,Henri Poincare University (Nancy 1),Henri-Poincare-University-(Nancy-1),france,,13.4,18.9,0,8,20.4,11.5,,grid.29172.3f,103
322,303-401,19-Dec,Hiroshima University,Hiroshima-University,japan,,0,0,7.3,10.1,35.9,17.7,http://www.wikidata.org/entity/Q115220,grid.257022.0,
323,303-401,1,Indian Institute of Science,Indian-Institute-of-Science,india,,0,0,12.6,6.4,33.4,16.7,http://www.wikidata.org/entity/Q948720,grid.34980.36,
324,303-401,113-138,Indiana University-Purdue University at Indianapolis,Indiana-University-Purdue-University-at-Indianapolis,unitedstates,,0,0,0,7.8,39.4,12.4,http://www.wikidata.org/entity/Q1433199,grid.257413.6,
