,WorldRank,NationalRank,Name,ARWU_university_ID,Country,TotalScore,Alumni,Award,HiCi,NS,PUB,PCP,item,GRID_ID,fuzz
62,63,3,McGill University,McGill-University,canada,28.9,32.8,0.0,22.9,27.5,60.3,28.3,http://www.wikidata.org/entity/Q201492,grid.14709.3b,
63,63,35,Purdue University - West Lafayette,Purdue-University---West-Lafayette,usa,28.9,13.6,23.1,25.1,24.4,50.1,24.2,http://www.wikidata.org/entity/Q217741,grid.169077.e,
64,65,2,Aarhus University,Aarhus-University,denmark,28.7,11.5,22.1,17.8,25.6,52.9,32.5,http://www.wikidata.org/entity/Q924265,grid.7048.b,
65,65,1,Utrecht University,Utrecht-University,netherlands,28.7,22.9,20.0,22.9,25.9,46.3,27.6,http://www.wikidata.org/entity/Q221653,grid.5477.1,
66,67,1,University of Oslo,University-of-Oslo,norway,28.6,28.1,32.6,10.3,18.4,50.6,28.1,http://www.wikidata.org/entity/Q486156,grid.5510.1,
67,68,36,Carnegie Mellon University,Carnegie-Mellon-University,usa,28.1,31.6,31.6,25.1,13.7,33.9,34.7,http://www.wikidata.org/entity/Q190080,grid.147455.6,
68,69,1,Technion-Israel Institute of Technology,Technion-Israel-Institute-of-Technology,israel,28.0,23.5,37.6,17.8,20.2,34.9,29.8,http://www.wikidata.org/entity/Q333705,grid.6451.6,
69,70,37,"University of Pittsburgh, Pittsburgh Campus",University-of-Pittsburgh-Pittsburgh-Campus,usa,27.8,18.5,0.0,38.4,19.4,59.7,19.0,http://www.wikidata.org/entity/Q235034,grid.21925.3d,
70,71,2,Peking University,Peking-University,china,27.7,11.5,0.0,27.1,24.5,66.7,22.7,http://www.wikidata.org/entity/Q16952,grid.11135.37,
71,72,3,Nagoya University,Nagoya-University,japan,27.5,29.0,25.3,20.5,17.9,44.2,24.8,http://www.wikidata.org/entity/Q1191132,grid.27476.30,
72,72,38,Rice University,Rice-University,usa,27.5,16.2,21.7,35.5,20.8,29.4,37.8,http://www.wikidata.org/entity/Q842909,grid.21940.3e,
73,72,2,University of Groningen,University-of-Groningen,netherlands,27.5,0.0,18.8,25.1,20.6,53.2,33.7,http://www.wikidata.org/entity/Q850730,grid.4830.f,
74,75,39,Boston University,Boston-University,usa,27.2,11.5,11.5,27.1,26.9,50.1,23.2,http://www.wikidata.org/entity/Q49110,grid.189504.1,
75,75,39,"University of California, Davis",University-of-California-Davis,usa,27.2,0.0,0.0,30.8,32.0,58.1,24.9,http://www.wikidata.org/entity/Q129421,grid.27860.3b,
76,77,41,Pennsylvania State University - University Park,Pennsylvania-State-University---University-Park,usa,26.9,10.3,0.0,30.8,30.5,53.4,24.0,http://www.wikidata.org/entity/Q739627,grid.29857.31,
77,77,3,The Australian National University,The-Australian-National-University,australia,26.9,13.6,19.2,20.5,23.0,46.4,30.9,http://www.wikidata.org/entity/Q127990,grid.1001.0,
78,79,4,Monash University,Monash-University,australia,26.8,0.0,0.0,34.0,22.3,59.7,30.5,http://www.wikidata.org/entity/Q598841,grid.1002.3,
79,79,42,The Ohio State University - Columbus,The-Ohio-State-University---Columbus,usa,26.8,12.6,0.0,32.4,20.8,62.3,18.8,http://www.wikidata.org/entity/Q309331,grid.261331.4,
80,81,3,Stockholm University,Stockholm-University,sweden,26.7,24.1,27.4,14.5,21.2,41.9,27.3,http://www.wikidata.org/entity/Q221645,grid.10548.38,
81,82,5,University of Sydney,University-of-Sydney,australia,26.6,14.5,0.0,25.1,17.8,65.7,28.6,http://www.wikidata.org/entity/Q487556,grid.1013.3,
82,83,4,McMaster University,McMaster-University,canada,26.5,12.6,18.8,32.4,13.6,45.5,25.7,http://www.wikidata.org/entity/Q632891,grid.25073.33,
83,83,1,National University of Singapore,National-University-of-Singapore,singapore,26.5,0.0,0.0,32.4,19.4,60.4,35.2,http://www.wikidata.org/entity/Q738236,grid.4280.e,
84,83,43,"University of California, Santa Cruz",University-of-California-Santa-Cruz,usa,26.5,0.0,0.0,47.0,32.4,28.8,42.9,http://www.wikidata.org/entity/Q1047293,grid.205975.c,
85,86,44,Mayo Medical School,Mayo-Medical-School,usa,26.3,0.0,0.0,48.1,14.7,48.7,34.6,http://www.wikidata.org/entity/Q48977467,grid.66875.3a,103.0
86,87,3,Ecole Normale Superieure - Paris,Ecole-Normale-Superieure---Paris,france,26.2,48.9,28.0,0.0,18.3,26.2,62.4,http://www.wikidata.org/entity/Q83259,grid.5607.4,
87,87,1,Moscow State University,Moscow-State-University,russia,26.2,41.4,33.0,0.0,8.3,49.7,33.1,http://www.wikidata.org/entity/Q13164,grid.14476.30,
88,87,2,The Hebrew University of Jerusalem,The-Hebrew-University-of-Jerusalem,israel,26.2,32.0,28.2,10.3,21.0,38.3,28.5,http://www.wikidata.org/entity/Q174158,grid.9619.7,
89,90,45,Brown University,Brown-University,usa,26.0,14.5,13.3,22.9,22.6,43.9,34.1,http://www.wikidata.org/entity/Q49114,grid.40263.33,
90,90,45,University of Florida,University-of-Florida,usa,26.0,17.0,0.0,27.1,20.2,59.6,23.4,http://www.wikidata.org/entity/Q501758,grid.15276.37,
91,92,4,Swiss Federal Institute of Technology Lausanne,Swiss-Federal-Institute-of-Technology-Lausanne,switzerland,25.7,0.0,0.0,32.4,30.3,42.3,42.0,http://www.wikidata.org/entity/Q262760,grid.5333.6,
92,93,47,Georgia Institute of Technology,Georgia-Institute-of-Technology,usa,25.6,12.6,0.0,37.0,22.1,44.1,31.3,http://www.wikidata.org/entity/Q864855,grid.213917.f,
93,93,2,KU Leuven,KU-Leuven,belgium,25.6,0.0,0.0,29.0,21.2,59.2,31.7,http://www.wikidata.org/entity/Q833670,grid.5596.f,
94,93,3,Leiden University,Leiden-University,netherlands,25.6,17.8,9.4,20.5,21.0,49.3,32.2,http://www.wikidata.org/entity/Q156598,grid.5132.5,
95,96,4,Osaka University,Osaka-University,japan,25.5,8.9,0.0,30.8,26.0,52.2,22.7,http://www.wikidata.org/entity/Q651233,grid.136593.b,
96,96,48,"Rutgers, The State University of New Jersey - New Brunswick",Rutgers-The-State-University-of-New-Jersey---New-Brunswick,usa,25.5,10.3,18.8,22.9,25.4,43.9,17.3,http://www.wikidata.org/entity/Q499451,grid.430387.b,
97,96,48,The University of Texas M. D. Anderson Cancer Center,The-University-of-Texas-M-D-Anderson-Cancer-Center,usa,25.5,0.0,0.0,35.5,22.3,41.8,50.4,http://www.wikidata.org/entity/Q1525831,grid.240145.6,
98,96,6,The University of Western Australia,The-University-of-Western-Australia,australia,25.5,13.6,14.1,25.1,14.6,48.8,31.1,http://www.wikidata.org/entity/Q1517021,grid.1012.2,
99,100,50,University of Utah,University-of-Utah,usa,25.4,0.0,11.5,25.1,26.6,48.3,26.0,http://www.wikidata.org/entity/Q168515,grid.223827.e,
100,101-150,4-6,Aix Marseille University,Aix-Marseille-University,france,,13.6,0.0,20.5,24.0,51.2,30.1,http://www.wikidata.org/entity/Q2302586,grid.5399.6,
101,101-150,51-61,Arizona State University,Arizona-State-University,usa,,0.0,20.0,14.5,22.8,44.6,22.4,http://www.wikidata.org/entity/Q670897,grid.215654.1,
102,101-150,51-61,Baylor College of Medicine,Baylor-College-of-Medicine,usa,,0.0,0.0,27.1,31.3,41.6,20.4,http://www.wikidata.org/entity/Q2892284,grid.39382.33,
103,101-150,9-15,Cardiff University,Cardiff-University,uk,,0.0,16.3,30.8,18.0,39.4,26.1,http://www.wikidata.org/entity/Q1035745,grid.5600.3,
104,101-150,51-61,Case Western Reserve University,Case-Western-Reserve-University,usa,,30.3,10.9,20.5,19.6,39.6,24.8,http://www.wikidata.org/entity/Q1047060,grid.67105.35,
105,101-150,51-61,Emory University,Emory-University,usa,,0.0,0.0,25.1,21.8,51.0,22.1,http://www.wikidata.org/entity/Q621043,grid.189967.8,
106,101-150,4-8,Erasmus University Rotterdam,Erasmus-University,netherlands,,0.0,14.9,27.1,10.1,35.1,30.2,,grid.6906.9,101.0
107,101-150,3-6,Fudan University,Fudan-University,china,,0.0,0.0,22.9,13.8,59.7,23.0,http://www.wikidata.org/entity/Q495015,grid.8547.e,
108,101-150,51-61,Icahn School of Medicine at Mount Sinai,Icahn-School-of-Medicine-at-Mount-Sinai,usa,,0.0,0.0,38.4,22.9,37.2,20.7,http://www.wikidata.org/entity/Q1950740,grid.59734.3c,
109,101-150,51-61,Indiana University Bloomington,Indiana-University-Bloomington,usa,,10.3,21.6,22.9,20.1,40.1,21.1,http://www.wikidata.org/entity/Q1079140,grid.411377.7,
110,101-150,1-2,King Abdulaziz University,King-Abdulaziz-University,saudiarabia,,0.0,0.0,52.3,9.1,47.8,18.1,http://www.wikidata.org/entity/Q1795928,grid.412125.1,
111,101-150,1-2,King Saud University,King-Saud-University,saudiarabia,,0.0,0.0,42.3,6.2,46.1,17.4,http://www.wikidata.org/entity/Q1752043,grid.56302.32,
112,101-150,4,Lund University,Lund-University,sweden,,21.2,0.0,17.8,17.4,50.7,22.1,http://www.wikidata.org/entity/Q218506,grid.4514.4,
113,101-150,51-61,Michigan State University,Michigan-State-University,usa,,8.9,0.0,22.9,24.2,51.1,18.9,http://www.wikidata.org/entity/Q270222,grid.17088.36,
114,101-150,2,Nanyang Technological University,Nanyang-Technological-University,singapore,,0.0,0.0,34.0,11.4,52.3,31.3,http://www.wikidata.org/entity/Q721064,grid.59025.3b,
115,101-150,2,Norwegian University of Science and Technology - NTNU,Norwegian-University-of-Science-and-Technology---NTNU,norway,,13.6,21.0,14.5,14.7,37.7,22.0,http://www.wikidata.org/entity/Q314536,grid.5947.f,
116,101-150,4-8,Radboud University Nijmegen,Radboud-University-Nijmegen,netherlands,,16.2,0.0,17.8,21.0,50.8,35.1,http://www.wikidata.org/entity/Q632004,grid.5590.9,
117,101-150,1,Seoul National University,Seoul-National-University,southkorea,,0.0,0.0,17.8,16.9,68.1,25.3,http://www.wikidata.org/entity/Q39913,grid.31501.36,
118,101-150,3-6,Shanghai Jiao Tong University,Shanghai-Jiao-Tong-University,china,,0.0,0.0,14.5,10.9,72.3,25.5,http://www.wikidata.org/entity/Q525169,grid.16821.3c,
119,101-150,51-61,Texas A&M; University,Texas-AM-University,usa,,0.0,0.0,22.9,21.9,50.1,18.4,http://www.wikidata.org/entity/Q49212,grid.264756.4,
120,101-150,7-8,The University of Adelaide,The-University-of-Adelaide,australia,,14.5,0.0,25.1,14.2,44.6,29.9,http://www.wikidata.org/entity/Q15574,grid.1010.0,
121,101-150,1,The University of Hong Kong,The-University-of-Hong-Kong,china-hk,,0.0,0.0,32.4,15.1,44.8,27.2,http://www.wikidata.org/entity/Q15568,grid.194645.b,
122,101-150,7-8,The University of New South Wales,The-University-of-New-South-Wales,australia,,0.0,0.0,17.8,17.4,60.5,25.0,http://www.wikidata.org/entity/Q734764,grid.1005.4,
123,101-150,9-15,The University of Sheffield,The-University-of-Sheffield,uk,,17.8,13.3,17.8,17.3,44.3,23.0,http://www.wikidata.org/entity/Q823917,grid.11835.3e,
124,101-150,5,Tohoku University,Tohoku-University,japan,,14.5,0.0,14.5,20.6,50.2,21.0,http://www.wikidata.org/entity/Q1062129,grid.69566.3a,
125,101-150,51-61,Tufts University,Tufts-University,usa,,18.5,16.3,20.5,13.7,34.8,26.8,http://www.wikidata.org/entity/Q49120,grid.429997.8,
126,101-150,5,University of Alberta,University-of-Alberta,canada,,11.5,0.0,25.1,20.4,55.4,24.4,http://www.wikidata.org/entity/Q640694,grid.17089.37,
127,101-150,4-8,University of Amsterdam,University-of-Amsterdam,netherlands,,5.1,0.0,22.9,18.5,55.1,29.7,http://www.wikidata.org/entity/Q214341,grid.7177.6,
128,101-150,51-61,University of Arizona,University-of-Arizona,usa,,14.5,0.0,27.1,27.3,49.1,23.9,http://www.wikidata.org/entity/Q503419,grid.134563.6,
129,101-150,5-6,University of Basel,University-of-Basel,switzerland,,19.2,16.3,14.5,23.7,39.5,36.0,http://www.wikidata.org/entity/Q372608,grid.6612.3,
130,101-150,5-6,University of Bern,University-of-Bern,switzerland,,12.6,0.0,30.8,23.0,42.1,33.4,http://www.wikidata.org/entity/Q659080,grid.5734.5,
131,101-150,9-15,University of Birmingham,University-of-Birmingham,uk,,18.5,9.4,22.9,12.4,45.4,23.7,http://www.wikidata.org/entity/Q223429,grid.6572.6,
132,101-150,4-8,University of Bonn,University-of-Bonn,germany,,15.4,19.8,20.5,21.5,40.3,27.1,http://www.wikidata.org/entity/Q152171,grid.10388.32,
133,101-150,4-8,University of Frankfurt,University-of-Frankfurt,germany,,30.3,0.0,14.5,21.9,36.9,24.8,http://www.wikidata.org/entity/Q50662,grid.7839.5,
134,101-150,4-8,University of Freiburg,University-of-Freiburg,germany,,18.5,18.8,10.3,21.6,37.1,24.6,http://www.wikidata.org/entity/Q153987,grid.5963.9,
135,101-150,4-8,University of Goettingen,University-of-Goettingen,germany,,30.8,14.9,20.5,20.6,38.4,27.1,http://www.wikidata.org/entity/Q152838,grid.7450.6,
136,101-150,9-15,University of Leeds,University-of-Leeds,uk,,17.0,0.0,29.0,21.0,43.7,23.3,http://www.wikidata.org/entity/Q503424,grid.9909.9,
137,101-150,9-15,University of Liverpool,University-of-Liverpool,uk,,17.0,13.3,17.8,19.2,43.0,24.9,http://www.wikidata.org/entity/Q499510,grid.10025.36,
138,101-150,4-8,University of Muenster,University-of-Muenster,germany,,19.2,13.3,17.8,16.5,35.7,23.3,http://www.wikidata.org/entity/Q168426,grid.5949.1,
139,101-150,9-15,University of Nottingham,University-of-Nottingham,uk,,11.5,20.0,20.5,15.3,44.9,20.9,http://www.wikidata.org/entity/Q472316,grid.4563.4,
140,101-150,51-61,University of Rochester,University-of-Rochester,usa,,24.6,7.7,17.8,20.7,38.9,20.3,http://www.wikidata.org/entity/Q149990,grid.16416.34,
141,101-150,1,University of Sao Paulo,University-of-Sao-Paulo,brazil,,0.0,0.0,10.3,12.6,73.3,16.5,http://www.wikidata.org/entity/Q835960,grid.11899.38,
142,101-150,3-6,University of Science and Technology of China,University-of-Science-and-Technology-of-China,china,,0.0,0.0,20.5,15.4,52.6,26.2,http://www.wikidata.org/entity/Q1074103,grid.59053.3a,
143,101-150,9-15,University of Southampton,University-of-Southampton,uk,,0.0,0.0,29.0,20.6,47.8,26.2,http://www.wikidata.org/entity/Q76473,grid.5491.9,
144,101-150,4-6,University of Strasbourg,University-of-Strasbourg,france,,25.1,28.8,10.3,17.6,35.2,22.2,http://www.wikidata.org/entity/Q157575,grid.11843.3f,
145,101-150,4-8,University of Wageningen,University-of-Wageningen,netherlands,,0.0,0.0,25.1,19.2,41.9,34.5,http://www.wikidata.org/entity/Q422208,grid.4818.5,
146,101-150,4-6,University Paris Diderot - Paris 7,University-Paris-Diderot---Paris-7,france,,11.5,9.4,17.8,31.7,46.3,21.4,http://www.wikidata.org/entity/Q1235608,grid.7452.4,
147,101-150,4-8,VU University Amsterdam,VU-University-Amsterdam,netherlands,,0.0,0.0,32.4,16.8,54.9,35.0,http://www.wikidata.org/entity/Q1065414,grid.12380.38,
148,101-150,3,Weizmann Institute of Science,Weizmann-Institute-of-Science,israel,,17.8,16.3,14.5,35.5,27.5,25.4,http://www.wikidata.org/entity/Q4182,grid.13992.30,
149,101-150,3-6,Zhejiang University,Zhejiang-University,china,,0.0,0.0,20.5,15.0,69.1,21.2,http://www.wikidata.org/entity/Q197543,grid.13402.34,
150,151-200,3-4,Catholic University of Louvain,Catholic-University-of-Louvain,belgium,,10.3,13.3,14.5,10.1,35.0,25.6,http://www.wikidata.org/entity/Q378134,grid.7942.8,
151,151-200,1-2,China Medical University,China-Medical-University,china-tw,,0.0,0.0,35.5,2.1,31.6,33.4,,grid.254145.3,101.0
152,151-200,9,Delft University of Technology,Delft-University-of-Technology,netherlands,,11.5,0.0,14.5,18.3,40.0,23.9,http://www.wikidata.org/entity/Q752663,grid.5292.c,
153,151-200,7-9,Harbin Institute of Technology,Harbin-Institute-of-Technology,china,,0.0,0.0,20.5,6.0,52.2,17.0,http://www.wikidata.org/entity/Q632558,grid.19373.3f,
154,151-200,6,Hokkaido University,Hokkaido-University,japan,,11.5,16.3,0.0,14.1,42.5,19.1,http://www.wikidata.org/entity/Q1057199,grid.39158.36,
155,151-200,7-9,Joseph Fourier University (Grenoble 1),Joseph-Fourier-University-(Grenoble-1),france,,0.0,14.9,20.5,19.5,23.7,16.7,,grid.9621.c,103.0
156,151-200,2-3,Korea University,Korea-University,southkorea,,0.0,0.0,14.5,8.8,52.2,24.1,http://www.wikidata.org/entity/Q39997,grid.222754.4,
157,151-200,16-21,London School of Economics and Political Science,London-School-of-Economics-and-Political-Science,uk,,19.9,16.3,10.3,,29.9,27.2,http://www.wikidata.org/entity/Q174570,grid.13063.37,
158,151-200,16-21,London School of Hygiene & Tropical Medicine,London-School-of-Hygiene--Tropical-Medicine,uk,,7.3,0.0,22.9,10.2,34.0,33.4,http://www.wikidata.org/entity/Q1126189,grid.8991.9,
