,WorldRank,NationalRank,Name,ARWU_university_ID,Country,TotalScore,Alumni,Award,HiCi,NS,PUB,PCP,item,GRID_ID,fuzz
52,53,3,University of Munich,University-of-Munich,germany,32.2,28.3,18.9,23.5,30.6,53.3,34.9,http://www.wikidata.org/entity/Q55044,grid.5252.0,
53,54,2,University of Zurich,University-of-Zurich,switzerland,32.0,5.1,23.7,30.3,29.4,54.0,33.8,http://www.wikidata.org/entity/Q206702,grid.7400.3,
54,55,2,The University of Queensland,The-University-of-Queensland,australia,31.5,12.4,0.0,37.1,26.6,66.8,34.9,http://www.wikidata.org/entity/Q866012,grid.1003.2,
55,56,7,King's College London,Kings-College-London,uk,31.4,20.9,20.8,30.3,20.6,57.9,27.5,http://www.wikidata.org/entity/Q245247,grid.13097.3c,
56,57,2,Peking University,Peking-University,china,31.0,11.4,0.0,34.5,29.5,70.7,22.6,http://www.wikidata.org/entity/Q16952,grid.11135.37,
57,57,1,University of Helsinki,University-of-Helsinki,finland,31.0,18.3,20.8,28.7,21.7,54.6,34.2,http://www.wikidata.org/entity/Q28695,grid.7737.4,
58,59,3,University of Geneva,University-of-Geneva,switzerland,30.9,29.6,27.9,25.3,27.0,40.1,32.6,http://www.wikidata.org/entity/Q503473,grid.8591.5,
59,60,33,University of Southern California,University-of-Southern-California,usa,30.8,0.0,31.3,31.8,20.4,55.1,24.6,http://www.wikidata.org/entity/Q4614,grid.42505.36,
60,61,1,Ghent University,Ghent-University,belgium,30.7,5.1,13.1,39.5,17.5,59.1,36.7,http://www.wikidata.org/entity/Q1137665,grid.5342.0,
61,62,1,University of Oslo,University-of-Oslo,norway,29.8,27.8,32.2,13.5,17.2,54.9,28.6,http://www.wikidata.org/entity/Q486156,grid.5510.1,
62,63,2,Uppsala University,Uppsala-University,sweden,29.5,17.6,27.1,16.6,23.9,53.5,29.5,http://www.wikidata.org/entity/Q185246,grid.8993.b,
63,64,3,Ecole Normale Superieure - Paris,Ecole-Normale-Superieure---Paris,france,29.3,48.4,27.6,0.0,18.8,30.3,84.8,http://www.wikidata.org/entity/Q83259,grid.5607.4,
64,65,2,Aarhus University,Aarhus-University,denmark,29.2,11.4,21.8,19.2,23.3,56.6,33.4,http://www.wikidata.org/entity/Q924265,grid.7048.b,
65,66,2,University of Groningen,University-of-Groningen,netherlands,29.0,13.4,25.2,19.2,18.4,55.9,33.7,http://www.wikidata.org/entity/Q850730,grid.4830.f,
66,67,3,Zhejiang University,Zhejiang-University,china,28.3,0.0,0.0,35.8,17.6,74.5,21.8,http://www.wikidata.org/entity/Q197543,grid.13402.34,
67,68,3,University of Sydney,University-of-Sydney,australia,28.1,14.4,0.0,28.7,17.9,69.3,28.7,http://www.wikidata.org/entity/Q487556,grid.1013.3,
68,69,4,The Australian National University,The-Australian-National-University,australia,28.0,13.4,19.0,23.5,23.9,48.0,31.7,http://www.wikidata.org/entity/Q127990,grid.1001.0,
69,70,34,Boston University,Boston-University,usa,27.9,11.4,11.4,30.3,24.3,53.1,23.8,http://www.wikidata.org/entity/Q49110,grid.189504.1,
70,70,3,McGill University,McGill-University,canada,27.9,32.5,0.0,19.2,25.8,62.1,26.8,http://www.wikidata.org/entity/Q201492,grid.14709.3b,
71,70,34,Purdue University - West Lafayette,Purdue-University---West-Lafayette,usa,27.9,13.4,22.8,19.2,23.1,53.2,23.7,http://www.wikidata.org/entity/Q217741,grid.169077.e,
72,70,34,Rice University,Rice-University,usa,27.9,16.1,21.4,35.8,19.7,32.4,38.6,http://www.wikidata.org/entity/Q842909,grid.21940.3e,
73,74,3,Leiden University,Leiden-University,netherlands,27.7,17.6,9.3,28.7,20.6,51.9,33.0,http://www.wikidata.org/entity/Q156598,grid.5132.5,
74,74,37,Pennsylvania State University - University Park,Pennsylvania-State-University---University-Park,usa,27.7,10.2,0.0,34.5,28.7,55.1,24.6,http://www.wikidata.org/entity/Q739627,grid.29857.31,
75,74,8,University of Bristol,University-of-Bristol,uk,27.7,7.2,16.1,23.5,30.0,48.4,28.6,http://www.wikidata.org/entity/Q459506,grid.5337.2,
76,77,3,Stockholm University,Stockholm-University,sweden,27.6,23.8,27.1,16.6,22.1,43.8,27.4,http://www.wikidata.org/entity/Q221645,grid.10548.38,
77,77,1,Technion-Israel Institute of Technology,Technion-Israel-Institute-of-Technology,israel,27.6,23.3,37.2,19.2,20.6,32.1,28.8,http://www.wikidata.org/entity/Q333705,grid.6451.6,
78,79,4,Erasmus University Rotterdam,Erasmus-University-Rotterdam,netherlands,27.5,0.0,14.7,48.8,14.6,36.4,40.2,http://www.wikidata.org/entity/Q633529,grid.6906.9,
79,79,38,Georgia Institute of Technology,Georgia-Institute-of-Technology,usa,27.5,12.4,0.0,38.3,24.6,46.6,38.0,http://www.wikidata.org/entity/Q864855,grid.213917.f,
80,81,39,Mayo Medical School,Mayo-Medical-School,usa,27.3,0.0,0.0,50.7,13.8,51.3,35.9,http://www.wikidata.org/entity/Q48977467,grid.66875.3a,103.0
81,81,4,Swiss Federal Institute of Technology Lausanne,Swiss-Federal-Institute-of-Technology-Lausanne,switzerland,27.3,0.0,0.0,34.5,33.1,43.8,44.4,http://www.wikidata.org/entity/Q262760,grid.5333.6,
82,83,3,Nagoya University,Nagoya-University,japan,27.2,28.7,25.0,16.6,18.8,46.2,25.0,http://www.wikidata.org/entity/Q1191132,grid.27476.30,
83,83,40,"University of California, Irvine",University-of-California-Irvine,usa,27.2,0.0,28.9,21.4,22.7,47.6,24.8,http://www.wikidata.org/entity/Q868421,grid.266093.8,
84,85,1,National University of Singapore,National-University-of-Singapore,singapore,27.1,0.0,0.0,30.3,22.4,62.1,35.5,http://www.wikidata.org/entity/Q738236,grid.4280.e,
85,86,2,KU Leuven,KU-Leuven,belgium,27.0,0.0,0.0,33.2,22.4,60.9,31.2,http://www.wikidata.org/entity/Q833670,grid.5596.f,
86,86,4,McMaster University,McMaster-University,canada,27.0,12.4,18.6,34.5,11.3,46.3,30.8,http://www.wikidata.org/entity/Q632891,grid.25073.33,
87,86,1,Moscow State University,Moscow-State-University,russia,27.0,40.9,32.6,0.0,9.7,52.5,33.7,http://www.wikidata.org/entity/Q13164,grid.14476.30,
88,86,41,University of Florida,University-of-Florida,usa,27.0,16.8,0.0,28.7,18.9,63.6,24.8,http://www.wikidata.org/entity/Q501758,grid.15276.37,
89,90,42,"University of Pittsburgh, Pittsburgh Campus",University-of-Pittsburgh-Pittsburgh-Campus,usa,26.9,18.3,0.0,33.2,18.1,62.0,18.9,http://www.wikidata.org/entity/Q235034,grid.21925.3d,
90,91,43,Carnegie Mellon University,Carnegie-Mellon-University,usa,26.8,31.3,31.2,21.4,12.3,35.6,30.1,http://www.wikidata.org/entity/Q190080,grid.147455.6,
91,91,5,Monash University,Monash-University,australia,26.8,0.0,0.0,28.7,23.1,64.6,29.7,http://www.wikidata.org/entity/Q598841,grid.1002.3,
92,93,6,The University of Western Australia,The-University-of-Western-Australia,australia,26.5,13.4,13.9,25.3,15.7,51.1,33.5,http://www.wikidata.org/entity/Q1517021,grid.1012.2,
93,94,44,The Ohio State University - Columbus,The-Ohio-State-University---Columbus,usa,26.4,12.4,0.0,27.1,21.3,65.3,18.6,http://www.wikidata.org/entity/Q309331,grid.261331.4,
94,95,2,The Hebrew University of Jerusalem,The-Hebrew-University-of-Jerusalem,israel,26.2,31.7,27.9,13.5,17.9,39.0,28.1,http://www.wikidata.org/entity/Q174158,grid.9619.7,
95,96,2,Nanyang Technological University,Nanyang-Technological-University,singapore,25.9,0.0,0.0,35.8,19.2,55.2,33.5,http://www.wikidata.org/entity/Q721064,grid.59025.3b,
96,96,5,University of Basel,University-of-Basel,switzerland,25.9,23.3,16.1,13.5,27.1,40.5,36.3,http://www.wikidata.org/entity/Q372608,grid.6612.3,
97,96,45,"University of California, Davis",University-of-California-Davis,usa,25.9,0.0,0.0,25.3,30.5,59.3,23.6,http://www.wikidata.org/entity/Q129421,grid.27860.3b,
98,99,4,University of Goettingen,University-of-Goettingen,germany,25.7,30.5,14.7,21.4,22.1,39.0,27.4,http://www.wikidata.org/entity/Q152838,grid.7450.6,
99,100,46,The University of Texas M. D. Anderson Cancer Center,The-University-of-Texas-M-D-Anderson-Cancer-Center,usa,25.1,0.0,0.0,31.8,23.0,42.7,50.7,http://www.wikidata.org/entity/Q1525831,grid.240145.6,
100,101-150,4-6,Aix Marseille University,Aix-Marseille-University,france,,13.4,0.0,23.5,24.5,54.3,19.7,http://www.wikidata.org/entity/Q2302586,grid.5399.6,
101,101-150,47-58,Arizona State University,Arizona-State-University,usa,,0.0,19.7,16.6,21.9,47.1,22.9,http://www.wikidata.org/entity/Q670897,grid.215654.1,
102,101-150,47-58,Baylor College of Medicine,Baylor-College-of-Medicine,usa,,0.0,0.0,23.5,30.1,44.5,19.1,http://www.wikidata.org/entity/Q2892284,grid.39382.33,
103,101-150,47-58,Brown University,Brown-University,usa,,14.4,19.7,9.6,20.5,46.1,33.0,http://www.wikidata.org/entity/Q49114,grid.40263.33,
104,101-150,9-16,Cardiff University,Cardiff-University,uk,,0.0,16.1,23.5,18.0,43.7,25.3,http://www.wikidata.org/entity/Q1035745,grid.5600.3,
105,101-150,47-58,Case Western Reserve University,Case-Western-Reserve-University,usa,,32.5,10.7,19.2,15.8,40.5,24.7,http://www.wikidata.org/entity/Q1047060,grid.67105.35,
106,101-150,47-58,Emory University,Emory-University,usa,,0.0,0.0,19.2,25.3,54.8,21.8,http://www.wikidata.org/entity/Q621043,grid.189967.8,
107,101-150,4-7,Fudan University,Fudan-University,china,,0.0,0.0,23.5,15.0,64.6,20.8,http://www.wikidata.org/entity/Q495015,grid.8547.e,
108,101-150,47-58,Icahn School of Medicine at Mount Sinai,Icahn-School-of-Medicine-at-Mount-Sinai,usa,,0.0,0.0,40.6,25.8,41.2,19.0,http://www.wikidata.org/entity/Q1950740,grid.59734.3c,
109,101-150,47-58,Indiana University Bloomington,Indiana-University-Bloomington,usa,,10.2,21.3,13.5,18.6,40.3,19.4,http://www.wikidata.org/entity/Q1079140,grid.411377.7,
110,101-150,1-2,King Abdulaziz University,King-Abdulaziz-University,saudiarabia,,0.0,0.0,43.9,12.4,46.7,16.6,http://www.wikidata.org/entity/Q1795928,grid.412125.1,
111,101-150,1-2,King Saud University,King-Saud-University,saudiarabia,,0.0,0.0,44.9,3.9,47.8,18.2,http://www.wikidata.org/entity/Q1752043,grid.56302.32,
112,101-150,4-5,Lund University,Lund-University,sweden,,20.9,0.0,16.6,19.1,53.5,23.6,http://www.wikidata.org/entity/Q218506,grid.4514.4,
113,101-150,47-58,Michigan State University,Michigan-State-University,usa,,8.8,0.0,21.4,22.0,54.8,19.3,http://www.wikidata.org/entity/Q270222,grid.17088.36,
114,101-150,2,Norwegian University of Science and Technology - NTNU,Norwegian-University-of-Science-and-Technology---NTNU,norway,,13.4,20.8,19.2,13.8,42.2,20.5,http://www.wikidata.org/entity/Q314536,grid.5947.f,
115,101-150,4-5,Osaka University,Osaka-University,japan,,8.8,0.0,27.1,21.6,52.5,21.7,http://www.wikidata.org/entity/Q651233,grid.136593.b,
116,101-150,5-8,Radboud University Nijmegen,Radboud-University-Nijmegen,netherlands,,16.1,0.0,19.2,20.2,52.8,36.2,http://www.wikidata.org/entity/Q632004,grid.5590.9,
117,101-150,47-58,"Rutgers, The State University of New Jersey - New Brunswick",Rutgers-The-State-University-of-New-Jersey---New-Brunswick,usa,,10.2,18.6,21.4,25.3,43.8,16.9,http://www.wikidata.org/entity/Q499451,grid.430387.b,
118,101-150,1,Seoul National University,Seoul-National-University,southkorea,,0.0,0.0,16.6,15.9,72.2,24.5,http://www.wikidata.org/entity/Q39913,grid.31501.36,
119,101-150,4-7,Shanghai Jiao Tong University,Shanghai-Jiao-Tong-University,china,,0.0,0.0,16.6,13.0,79.4,23.6,http://www.wikidata.org/entity/Q525169,grid.16821.3c,
120,101-150,4-7,Sun Yat-sen University,Sun-Yat-sen-University,china,,0.0,0.0,21.4,12.6,65.3,18.0,http://www.wikidata.org/entity/Q178972,grid.12981.33,
121,101-150,7-8,The University of Adelaide,The-University-of-Adelaide,australia,,14.4,0.0,25.3,15.5,46.4,30.4,http://www.wikidata.org/entity/Q15574,grid.1010.0,
122,101-150,1,The University of Hong Kong,The-University-of-Hong-Kong,china-hk,,0.0,0.0,33.2,14.4,49.9,29.1,http://www.wikidata.org/entity/Q15568,grid.194645.b,
123,101-150,7-8,The University of New South Wales,The-University-of-New-South-Wales,australia,,0.0,0.0,23.5,19.4,64.5,28.2,http://www.wikidata.org/entity/Q734764,grid.1005.4,
124,101-150,9-16,The University of Sheffield,The-University-of-Sheffield,uk,,17.6,13.1,13.5,16.6,47.6,23.1,http://www.wikidata.org/entity/Q823917,grid.11835.3e,
125,101-150,4-5,Tohoku University,Tohoku-University,japan,,14.4,0.0,16.6,18.2,52.1,21.6,http://www.wikidata.org/entity/Q1062129,grid.69566.3a,
126,101-150,5-6,University of Alberta,University-of-Alberta,canada,,11.4,0.0,16.6,17.4,57.7,23.9,http://www.wikidata.org/entity/Q640694,grid.17089.37,
127,101-150,5-8,University of Amsterdam,University-of-Amsterdam,netherlands,,5.1,0.0,25.3,19.6,52.0,28.5,http://www.wikidata.org/entity/Q214341,grid.7177.6,
128,101-150,47-58,University of Arizona,University-of-Arizona,usa,,14.4,0.0,23.5,27.2,50.3,23.5,http://www.wikidata.org/entity/Q503419,grid.134563.6,
129,101-150,6-7,University of Bern,University-of-Bern,switzerland,,12.4,0.0,28.7,23.7,45.0,33.5,http://www.wikidata.org/entity/Q659080,grid.5734.5,
130,101-150,9-16,University of Birmingham,University-of-Birmingham,uk,,18.3,9.3,19.2,14.7,47.8,22.9,http://www.wikidata.org/entity/Q223429,grid.6572.6,
131,101-150,5-7,University of Bonn,University-of-Bonn,germany,,15.2,19.5,21.4,19.2,40.4,26.6,http://www.wikidata.org/entity/Q152171,grid.10388.32,
132,101-150,47-58,"University of California, Santa Cruz",University-of-California-Santa-Cruz,usa,,0.0,0.0,40.6,29.5,29.9,38.7,http://www.wikidata.org/entity/Q1047293,grid.205975.c,
133,101-150,5-7,University of Frankfurt,University-of-Frankfurt,germany,,30.0,0.0,16.6,21.2,39.7,25.7,http://www.wikidata.org/entity/Q50662,grid.7839.5,
134,101-150,5-7,University of Freiburg,University-of-Freiburg,germany,,22.1,18.6,16.6,16.0,38.5,25.0,http://www.wikidata.org/entity/Q153987,grid.5963.9,
135,101-150,4-5,University of Gothenburg,University-of-Gothenburg,sweden,,0.0,15.2,19.2,13.7,45.9,21.9,http://www.wikidata.org/entity/Q371522,grid.8761.8,
136,101-150,6-7,University of Lausanne,University-of-Lausanne,switzerland,,12.4,17.0,16.6,22.5,34.9,24.0,http://www.wikidata.org/entity/Q658975,grid.9851.5,
137,101-150,9-16,University of Leeds,University-of-Leeds,uk,,16.8,0.0,27.1,19.5,46.8,22.8,http://www.wikidata.org/entity/Q503424,grid.9909.9,
138,101-150,9-16,University of Liverpool,University-of-Liverpool,uk,,16.8,13.1,16.6,20.7,46.3,25.7,http://www.wikidata.org/entity/Q499510,grid.10025.36,
139,101-150,5-6,University of Montreal,University-of-Montreal,canada,,11.4,0.0,19.2,16.2,52.9,23.9,http://www.wikidata.org/entity/Q392189,grid.14848.31,
140,101-150,9-16,University of Nottingham,University-of-Nottingham,uk,,11.4,19.7,21.4,13.4,48.8,22.2,http://www.wikidata.org/entity/Q472316,grid.4563.4,
141,101-150,4-7,University of Science and Technology of China,University-of-Science-and-Technology-of-China,china,,0.0,0.0,21.4,20.4,60.6,26.2,http://www.wikidata.org/entity/Q1074103,grid.59053.3a,
142,101-150,9-16,University of Southampton,University-of-Southampton,uk,,0.0,0.0,27.1,22.5,49.4,25.9,http://www.wikidata.org/entity/Q76473,grid.5491.9,
143,101-150,4-6,University of Strasbourg,University-of-Strasbourg,france,,28.3,33.1,0.0,17.1,37.5,22.1,http://www.wikidata.org/entity/Q157575,grid.11843.3f,
144,101-150,47-58,University of Utah,University-of-Utah,usa,,0.0,11.4,19.2,24.6,51.6,28.3,http://www.wikidata.org/entity/Q168515,grid.223827.e,
145,101-150,5-8,University of Wageningen,University-of-Wageningen,netherlands,,0.0,0.0,28.7,16.6,42.0,35.1,http://www.wikidata.org/entity/Q422208,grid.4818.5,
146,101-150,9-16,University of Warwick,University-of-Warwick,uk,,13.4,29.4,9.6,16.6,43.8,26.8,http://www.wikidata.org/entity/Q865528,grid.7372.1,
147,101-150,4-6,University Paris Diderot - Paris 7,University-Paris-Diderot---Paris-7,france,,11.4,9.3,16.6,27.9,47.2,24.7,http://www.wikidata.org/entity/Q1235608,grid.7452.4,
148,101-150,5-8,VU University Amsterdam,VU-University-Amsterdam,netherlands,,0.0,0.0,33.2,15.7,54.7,35.2,http://www.wikidata.org/entity/Q1065414,grid.12380.38,
149,101-150,3,Weizmann Institute of Science,Weizmann-Institute-of-Science,israel,,17.6,16.1,13.5,36.1,28.3,25.4,http://www.wikidata.org/entity/Q4182,grid.13992.30,
150,151-200,3-4,Catholic University of Louvain,Catholic-University-of-Louvain,belgium,,10.2,13.1,19.2,9.9,35.7,27.1,http://www.wikidata.org/entity/Q378134,grid.7942.8,
151,151-200,9,Curtin University,Curtin-University,australia,,0.0,0.0,21.4,13.9,43.7,29.3,http://www.wikidata.org/entity/Q1145497,grid.1032.0,
152,151-200,9,Delft University of Technology,Delft-University-of-Technology,netherlands,,11.4,0.0,13.5,18.2,43.2,24.8,http://www.wikidata.org/entity/Q752663,grid.5292.c,
153,151-200,8-12,Harbin Institute of Technology,Harbin-Institute-of-Technology,china,,0.0,0.0,21.4,8.7,58.6,15.6,http://www.wikidata.org/entity/Q632558,grid.19373.3f,
154,151-200,6-7,Hokkaido University,Hokkaido-University,japan,,11.4,16.1,9.6,11.0,44.8,20.1,http://www.wikidata.org/entity/Q1057199,grid.39158.36,
155,151-200,8-12,Huazhong University of Science and Technology,Huazhong-University-of-Science-and-Technology,china,,0.0,0.0,9.6,8.3,63.3,17.1,http://www.wikidata.org/entity/Q1711196,grid.33199.31,
156,151-200,17-21,London School of Economics and Political Science,London-School-of-Economics-and-Political-Science,uk,,23.8,16.1,0.0,,31.3,27.7,http://www.wikidata.org/entity/Q174570,grid.13063.37,
157,151-200,17-21,London School of Hygiene & Tropical Medicine,London-School-of-Hygiene--Tropical-Medicine,uk,,7.2,0.0,27.1,10.0,35.2,35.4,http://www.wikidata.org/entity/Q1126189,grid.8991.9,
158,151-200,8-12,Nanjing University,Nanjing-University,china,,0.0,0.0,13.5,11.5,59.4,20.2,http://www.wikidata.org/entity/Q683580,grid.41156.37,
