,WorldRank,NationalRank,Name,ARWU_university_ID,Country,TotalScore,Alumni,Award,HiCi,NS,PUB,PCP,item,GRID_ID,fuzz
237,203-304,15-22,RWTH Aachen University,RWTH-Aachen-University,germany,,5.9,0,7.4,7.7,38.8,18.2,http://www.wikidata.org/entity/Q273263,grid.1957.a,
238,203-304,6-Feb,Shanghai Jiao Tong University,Shanghai-Jiao-Tong-University,china,,0,0,0,8.8,49.4,15.9,http://www.wikidata.org/entity/Q525169,grid.16821.3c,
239,203-304,2,State University of Campinas,State-University-of-Campinas,brazil,,0,0,7.4,4.1,42,19.3,,grid.411087.b,101
240,203-304,89-117,State University of New York at Albany,State-University-of-New-York-at-Albany,unitedstates,,0,0,21,6,28.9,19.3,,grid.265850.c,103
241,203-304,89-117,State University of New York at Buffalo,State-University-of-New-York-at-Buffalo,unitedstates,,0,0,16.6,10,36.6,15.5,,grid.273335.3,103
242,203-304,9-May,Swedish University of Agricultural Sciences,Swedish-University-of-Agricultural-Sciences,sweden,,0,0,12.8,17.4,28.3,14.3,http://www.wikidata.org/entity/Q1312762,grid.6341.0,
243,203-304,89-117,Syracuse University,Syracuse-University,unitedstates,,0,0,16.6,15,26,15.4,http://www.wikidata.org/entity/Q617433,grid.264484.8,
244,203-304,15-22,Technical University of Berlin,Technical-University-of-Berlin,germany,,22,0,12.8,6.2,27,15.5,http://www.wikidata.org/entity/Q51985,grid.6734.6,
245,203-304,4-Jan,The Chinese University of Hong Kong,The-Chinese-University-of-Hong-Kong,"hongkong,china",,0,0,14.8,4,42,21.3,http://www.wikidata.org/entity/Q15570,grid.10784.3a,
246,203-304,89-117,The George Washington University,The-George-Washington-University,unitedstates,,14.4,0,10.5,12.3,32.7,17.5,http://www.wikidata.org/entity/Q432637,grid.253615.6,
247,203-304,4-Jan,The Hong Kong University of Science and Technology,The-Hong-Kong-University-of-Science-and-Technology,"hongkong,china",,0,0,16.6,2.7,33.6,23.1,http://www.wikidata.org/entity/Q1333303,grid.24515.37,
248,203-304,1,The University of Auckland,The-University-of-Auckland,newzealand,,16.6,0,10.5,14.2,36.1,18.1,http://www.wikidata.org/entity/Q492467,grid.9654.e,
249,203-304,17-Aug,The University of Calgary,The-University-of-Calgary,canada,,0,0,10.5,12.6,43.3,20.9,http://www.wikidata.org/entity/Q1067471,grid.22072.35,
250,203-304,24-33,The University of Dundee,The-University-of-Dundee,unitedkingdom,,0,0,14.8,15.4,26.5,25.5,http://www.wikidata.org/entity/Q1249005,grid.8241.f,
251,203-304,4-Jan,The University of Hong Kong,The-University-of-Hong-Kong,"hongkong,china",,0,0,12.8,11.1,43.9,20.9,http://www.wikidata.org/entity/Q15568,grid.194645.b,
252,203-304,89-117,The University of New Mexico - Albuquerque,The-University-of-New-Mexico---Albuquerque,unitedstates,,0,0,10.5,18.3,36.8,18.9,http://www.wikidata.org/entity/Q1190812,grid.266832.b,
253,203-304,24-33,The University of Reading,The-University-of-Reading,unitedkingdom,,0,0,14.8,19.7,29.2,27,http://www.wikidata.org/entity/Q1432632,grid.9435.b,
254,203-304,89-117,The University of Texas Health Science Center at San Antonio,The-University-of-Texas-Health-Science-Center-at-San-Antonio,unitedstates,,0,0,22.2,8.7,29.2,17,http://www.wikidata.org/entity/Q4005868,grid.267309.9,
255,203-304,89-117,The University of Texas Medical Branch at Galveston,The-University-of-Texas-Medical-Branch-at-Galveston,unitedstates,,0,0,18.2,9.3,29.6,16.2,http://www.wikidata.org/entity/Q921264,grid.176731.5,
256,203-304,1,Trinity College Dublin,Trinity-College-Dublin,ireland,,14.4,14.1,7.4,9.6,27.1,15.5,http://www.wikidata.org/entity/Q258464,grid.8217.c,
257,203-304,9-May,Umea University,Umea-University,sweden,,0,0,14.8,14.3,32.9,13.7,http://www.wikidata.org/entity/Q1144565,grid.12650.30,
258,203-304,24-33,University of Aberdeen,University-of-Aberdeen,unitedkingdom,,0,0,12.8,16,33.9,26.5,http://www.wikidata.org/entity/Q270532,grid.7107.1,
259,203-304,89-117,University of Alaska - Fairbanks,University-of-Alaska---Fairbanks,unitedstates,,0,0,14.8,16.9,20.3,22.9,http://www.wikidata.org/entity/Q1285262,grid.70738.3b,
260,203-304,5,University of Antwerp,University-of-Antwerp,belgium,,0,0,12.8,14.3,32.8,25.1,http://www.wikidata.org/entity/Q175241,grid.5284.b,
261,203-304,24-33,University of Bath,University-of-Bath,unitedkingdom,,0,0,10.5,18.5,28.4,26.6,http://www.wikidata.org/entity/Q1422458,grid.7340.0,
262,203-304,15-22,University of Bochum,University-of-Bochum,germany,,0,0,12.8,16.4,37.8,19.5,http://www.wikidata.org/entity/Q309948,grid.5570.7,
263,203-304,6,University of Bologna,University-of-Bologna,italy,,0,0,12.8,10,46.9,15.3,http://www.wikidata.org/entity/Q131262,grid.6292.f,
264,203-304,1,University of Cape Town,University-of-Cape-Town,southafrica,,23.5,0,10.5,12.7,32.4,18,http://www.wikidata.org/entity/Q951305,grid.7836.a,
265,203-304,89-117,University of Colorado Health Science Center,University-of-Colorado-Health-Science-Center,unitedstates,,0,0,16.6,17.3,35.4,19.3,,grid.413116.0,92
266,203-304,15-22,University of Erlangen-Nuremberg,University-of-Erlangen-Nuremberg,germany,,0,0,16.6,11.3,40.6,20.4,http://www.wikidata.org/entity/Q40025,grid.5330.5,
267,203-304,6,University of Florence,University-of-Florence,italy,,0,0,16.6,13.9,38,15.3,http://www.wikidata.org/entity/Q820887,grid.8404.8,
268,203-304,9-May,University of Gothenburg,University-of-Gothenburg,sweden,,0,15.5,0,15.2,38.3,13.1,http://www.wikidata.org/entity/Q371522,grid.8761.8,
269,203-304,17-Aug,University of Guelph,University-of-Guelph,canada,,0,0,16.6,12.4,33.9,17.9,http://www.wikidata.org/entity/Q795988,grid.34429.38,
270,203-304,15-22,University of Halle-Wittenberg,University-of-Halle-Wittenberg,germany,,5.9,8.9,7.4,7.7,29,14.6,http://www.wikidata.org/entity/Q32120,grid.9018.0,
271,203-304,89-117,University of Houston,University-of-Houston,unitedstates,,0,0,21,10.8,33.5,16.7,http://www.wikidata.org/entity/Q1472358,grid.266436.3,
272,203-304,89-117,University of Kansas - Lawrence,University-of-Kansas---Lawrence,unitedstates,,14.4,0,12.8,16.7,32.3,15.2,,grid.266515.3,103
273,203-304,15-22,University of Karlsruhe,Karlsruhe-Institute-of-Technology-(KIT),germany,,5.9,0,10.5,12.8,30.8,15.9,http://www.wikidata.org/entity/Q309988,grid.7892.4,
274,203-304,89-117,University of Kentucky,University-of-Kentucky,unitedstates,,13.2,0,7.4,11.9,42.6,17.4,http://www.wikidata.org/entity/Q1360303,grid.266539.d,
275,203-304,7,University of Lausanne,University-of-Lausanne,switzerland,,0,0,12.8,18.1,28.1,19.2,http://www.wikidata.org/entity/Q658975,grid.9851.5,
276,203-304,15-22,University of Leipzig,University-of-Leipzig,germany,,16.6,15.5,0,9.8,36.2,19,http://www.wikidata.org/entity/Q154804,grid.9647.c,
277,203-304,5,University of Liege,University-of-Liege,belgium,,10.2,0,10.5,11,29.6,23.5,http://www.wikidata.org/entity/Q1334582,grid.4861.b,
278,203-304,17-Aug,University of Manitoba,University-of-Manitoba,canada,,0,0,16.6,8.4,33.4,17.2,http://www.wikidata.org/entity/Q1191833,grid.21613.37,
279,203-304,15-22,University of Marburg,University-of-Marburg,germany,,16.6,0,14.8,10.9,31.4,17.2,http://www.wikidata.org/entity/Q155354,grid.10253.35,
280,203-304,89-117,University of Medicine and Dentistry New Jersey,University-of-Medicine-and-Dentistry-New-Jersey,unitedstates,,0,0,23.4,12.1,34.1,19.4,,Manual_1,103
281,203-304,89-117,University of Missouri - Columbia,University-of-Missouri---Columbia,unitedstates,,11.8,0,7.4,15,41,14.5,http://www.wikidata.org/entity/Q579968,grid.134936.a,
282,203-304,12-Aug,University of Montpellier 2,University-of-Montpellier-2,france,,13.2,0,12.8,17.3,31.3,17.6,,grid.121334.6,103
283,203-304,89-117,University of Notre Dame,University-of-Notre-Dame,unitedstates,,15.6,0,10.5,16.6,31,18.3,http://www.wikidata.org/entity/Q178848,grid.131063.6,
284,203-304,89-117,University of Oregon,University-of-Oregon,unitedstates,,13.2,0,10.5,20.6,26.7,17.1,http://www.wikidata.org/entity/Q766145,grid.170202.6,
285,203-304,17-Aug,University of Ottawa,University-of-Ottawa,canada,,0,0,7.4,12.8,38.9,18.7,http://www.wikidata.org/entity/Q627969,grid.28046.38,
286,203-304,17-Aug,University of Saskatchewan,University-of-Saskatchewan,canada,,11.8,0,16.6,5.7,33.1,17.3,http://www.wikidata.org/entity/Q1514848,grid.25152.31,
287,203-304,6-Feb,University of Science and Technology of China,University-of-Science-and-Technology-of-China,china,,0,0,0,9.5,44.2,21.7,http://www.wikidata.org/entity/Q1074103,grid.59053.3a,
288,203-304,89-117,University of South Carolina - Columbia,University-of-South-Carolina---Columbia,unitedstates,,0,0,16.6,14.2,34.5,16.9,http://www.wikidata.org/entity/Q1024426,grid.254567.7,
289,203-304,89-117,University of South Florida,University-of-South-Florida,unitedstates,,0,0,14.8,9.6,36.4,13.6,http://www.wikidata.org/entity/Q500606,grid.170693.a,
290,203-304,4,University of Southern Denmark,University-of-Southern-Denmark,denmark,,0,0,14.8,14.3,29.2,16.1,http://www.wikidata.org/entity/Q2166335,grid.10825.3e,
291,203-304,12-Aug,University of the Mediterranean (Aix-Marseille 2),University-of-the-Mediterranean-(Aix-Marseille-2),france,,0,0,14.8,17.7,26.1,15.7,,grid.5399.6,103
292,203-304,2,University of Valencia,University-of-Valencia,spain,,0,0,7.4,8.2,38.7,18.1,http://www.wikidata.org/entity/Q383568,grid.5338.d,
293,203-304,89-117,University of Vermont,University-of-Vermont,unitedstates,,16.6,0,14.8,10.9,29.3,20.6,http://www.wikidata.org/entity/Q1048898,grid.59062.38,
294,203-304,17-Aug,University of Victoria,University-of-Victoria,canada,,0,0,12.8,14.5,30.4,16.2,http://www.wikidata.org/entity/Q1458113,grid.143640.4,
295,203-304,24-33,University of Warwick,University-of-Warwick,unitedkingdom,,0,0,12.8,13.6,34.2,22.2,http://www.wikidata.org/entity/Q865528,grid.7372.1,
296,203-304,24-33,University of York,University-of-York,unitedkingdom,,0,0,14.8,13.7,33.4,26.9,http://www.wikidata.org/entity/Q967165,grid.5685.e,
297,203-304,89-117,Wake Forest University,Wake-Forest-University,unitedstates,,0,0,10.5,10.9,33.2,23.2,http://www.wikidata.org/entity/Q392667,grid.241167.7,
298,203-304,89-117,Washington State University - Pullman,Washington-State-University---Pullman,unitedstates,,0,0,21,13.7,32.2,16.3,,grid.30064.31,103
299,203-304,89-117,Wayne State University,Wayne-State-University,unitedstates,,0,0,7.4,9,39.8,18.7,http://www.wikidata.org/entity/Q349055,grid.254444.7,
300,203-304,17-Aug,Western University,Western-University,canada,,0,0,10.5,14.7,42.4,20.8,http://www.wikidata.org/entity/Q1144262,grid.39381.30,
301,203-304,89-117,Yeshiva University,Yeshiva-University,unitedstates,,0,0,12.8,20.3,34.8,20.6,http://www.wikidata.org/entity/Q1048851,grid.268433.8,
302,203-304,2,Yonsei University,Yonsei-University,southkorea,,0,0,7.4,10.5,43.6,15.2,http://www.wikidata.org/entity/Q39988,grid.15444.30,
303,203-304,6-Feb,Zhejiang University,Zhejiang-University,china,,0,0,0,5.7,56.3,15.8,http://www.wikidata.org/entity/Q197543,grid.13402.34,
304,305-402,2,Aristotle University of Thessaloniki,Aristotle-University-of-Thessaloniki,greece,,0,0,7.4,2,36.9,17,http://www.wikidata.org/entity/Q667568,grid.4793.9,
305,305-402,118-140,Auburn University,Auburn-University,unitedstates,,0,0,7.4,5.9,29.7,12.1,http://www.wikidata.org/entity/Q540672,grid.252546.2,
306,305-402,5,Autonomous University of Barcelona,Autonomous-University-of-Barcelona,spain,,0,0,0,4.5,38.2,17.3,http://www.wikidata.org/entity/Q43452,grid.7080.f,
307,305-402,6,Bar-Ilan University,Bar-Ilan-University,israel,,0,0,12.8,9.5,28.4,14.7,http://www.wikidata.org/entity/Q1124657,grid.22098.31,
308,305-402,118-140,Brigham Young University,Brigham-Young-University,unitedstates,,11.8,0,10.5,4.1,25.3,9.5,http://www.wikidata.org/entity/Q332498,grid.253294.b,
309,305-402,18,Carleton University,Carleton-University,canada,,0,0,12.8,4.9,25.8,13.2,http://www.wikidata.org/entity/Q1041737,grid.34428.39,
310,305-402,118-140,Clemson University,Clemson-University,unitedstates,,0,0,12.8,7.7,28.3,13.6,http://www.wikidata.org/entity/Q631066,grid.26090.3d,
311,305-402,23-36,Technical University Darmstadt,Technical-University-Darmstadt,germany,,10.2,0,7.4,8.2,28.5,14.2,http://www.wikidata.org/entity/Q310695,grid.6546.1,
312,305-402,23-36,Dresden University of Technology,Dresden-University-of-Technology,germany,,0,0,7.4,7.9,34.2,16.2,,grid.4488.0,103
313,305-402,13-18,Ecole National Superieure Mines - Paris,Ecole-National-Superieure-Mines---Paris,france,,17.6,25.3,0,3.5,10.2,13.6,,grid.58140.38,103
314,305-402,10,Eindhoven University of Technology,Eindhoven-University-of-Technology,netherlands,,0,0,0,9.8,31.9,16.4,http://www.wikidata.org/entity/Q280824,grid.6852.9,
315,305-402,1,Eotvos Lorand University,Eotvos-Lorand-University,hungary,,18.6,0,0,12,23.2,13.2,http://www.wikidata.org/entity/Q390287,grid.5591.8,
316,305-402,3,Federal University of Rio de Janeiro,Federal-University-of-Rio-de-Janeiro,brazil,,0,0,0,10.3,37.6,17.6,http://www.wikidata.org/entity/Q586904,grid.8536.8,
317,305-402,10,Flinders University,Flinders-University,australia,,18.6,0,7.4,6.2,22.6,20.8,http://www.wikidata.org/entity/Q15575,grid.1014.4,
318,305-402,7,Fudan University,Fudan-University,china,,0,0,0,7.6,44.9,15.7,http://www.wikidata.org/entity/Q495015,grid.8547.e,
319,305-402,13-18,Henri Poincare University (Nancy 1),Henri-Poincare-University-(Nancy-1),france,,14.4,18.9,0,2.2,24.6,14.7,,grid.29172.3f,103
320,305-402,1,Indian Institute of Science,Indian-Institute-of-Science,india,,0,0,12.8,8.7,32.5,16.2,http://www.wikidata.org/entity/Q948720,grid.34980.36,
321,305-402,1,Indian Institute of Technology Kharagpur,Indian-Institute-of-Technology-Kharagpur,india,,0,0,10.5,4.9,28.3,13.8,http://www.wikidata.org/entity/Q1661243,grid.429017.9,
322,305-402,118-140,Indiana University-Purdue University at Indianapolis,Indiana-University-Purdue-University-at-Indianapolis,unitedstates,,0,0,0,7.6,38.3,11.8,http://www.wikidata.org/entity/Q1433199,grid.257413.6,
323,305-402,13-18,Industrial Physics and Chemistry Higher Educational Institution - Paris,Industrial-Physics-and-Chemistry-Higher-Educational-Institution---Paris,france,,10.2,18.9,0,11,17.2,13,,grid.15736.36,103
324,305-402,1,Jagiellonian University,Jagiellonian-University,poland,,13.2,0,7.4,2.9,31.5,15.2,http://www.wikidata.org/entity/Q189441,grid.5522.0,
325,305-402,7,Jilin University,Jilin-University,china,,0,0,0,6.2,37.7,10.4,http://www.wikidata.org/entity/Q1432030,grid.64924.3d,
326,305-402,13-18,Kanazawa University,Kanazawa-University,japan,,0,0,10.5,4.8,28.6,17.1,http://www.wikidata.org/entity/Q684783,grid.9707.9,
327,305-402,118-140,Kansas State University,Kansas-State-University,unitedstates,,0,0,14.8,10.3,29.9,15.5,http://www.wikidata.org/entity/Q31249,grid.36567.31,
328,305-402,4,Korea University,Korea-University,southkorea,,0,0,0,1.6,40.5,15.7,http://www.wikidata.org/entity/Q39997,grid.222754.4,
329,305-402,2,Massey University,Massey-University,newzealand,,0,0,10.5,7.3,25.4,14.5,http://www.wikidata.org/entity/Q1134606,grid.148374.d,
330,305-402,118-140,Medical College of Wisconsin,Medical-College-of-Wisconsin,unitedstates,,0,0,7.4,6,28.7,13.6,http://www.wikidata.org/entity/Q6806307,grid.30760.32,
331,305-402,118-140,Medical University of South Carolina,Medical-University-of-South-Carolina,unitedstates,,0,0,14.8,5.7,30.5,15.5,http://www.wikidata.org/entity/Q6806451,grid.259828.c,
332,305-402,2,Nanyang Technological University,Nanyang-Technological-University,singapore,,0,0,0,3.3,43.6,19.7,http://www.wikidata.org/entity/Q721064,grid.59025.3b,
333,305-402,2,National Cheng Kung University (NCKU),National-Cheng-Kung-University,"taiwan,china",,0,0,0,1.6,42.6,16.7,http://www.wikidata.org/entity/Q706708,grid.64523.36,
334,305-402,2,National Chiao Tung University,National-Chiao-Tung-University,"taiwan,china",,0,0,7.4,4.9,36,20.6,http://www.wikidata.org/entity/Q43401,grid.260539.b,
335,305-402,2,National Tsing Hua University,National-Tsing-Hua-University,"taiwan,china",,15.6,0,0,7.4,35,21.2,http://www.wikidata.org/entity/Q43406,grid.38348.34,
336,305-402,13-18,Niigata University,Niigata-University,japan,,0,0,12.8,7,28.8,17.2,http://www.wikidata.org/entity/Q267111,grid.260975.f,
337,305-402,13-18,Okayama University,Okayama-University,japan,,0,0,7.4,11.4,34.1,17.7,http://www.wikidata.org/entity/Q1067916,grid.261356.5,
338,305-402,4,Pohang University of Science and Technology,Pohang-University-of-Science-and-Technology,southkorea,,0,0,7.4,7.9,27.8,26.5,http://www.wikidata.org/entity/Q40018,grid.49100.3c,
339,305-402,5,Polytechnic University of Valencia,Polytechnic-University-of-Valencia,spain,,0,0,7.4,9.8,26.2,13,http://www.wikidata.org/entity/Q2003976,grid.157927.f,
340,305-402,34-37,"Royal Holloway, U. of London",Royal-Holloway-U-of-London,unitedkingdom,,0,0,7.4,12.8,19.7,20.1,,grid.4970.a,91
341,305-402,118-140,Saint Louis University,Saint-Louis-University,unitedstates,,0,12.6,7.4,2.7,24.5,15.5,http://www.wikidata.org/entity/Q734774,grid.262962.b,
342,305-402,2,Saint Petersburg State University,Saint-Petersburg-State-University,russia,,28.8,0,0,6.2,28.9,16.2,http://www.wikidata.org/entity/Q27621,grid.15447.33,
343,305-402,118-140,San Diego State University,San-Diego-State-University,unitedstates,,0,0,12.8,8.6,25.5,12.1,http://www.wikidata.org/entity/Q913861,grid.263081.e,
344,305-402,14-Sep,Scuola Normale Superiore - Pisa,Scuola-Normale-Superiore---Pisa,italy,,0,0,10.5,6.5,16.7,40.3,http://www.wikidata.org/entity/Q672416,grid.6093.c,
345,305-402,18,Simon Fraser University,Simon-Fraser-University,canada,,0,0,10.5,10.9,31.8,15.9,http://www.wikidata.org/entity/Q201603,grid.61971.38,
346,305-402,118-140,State University of New York Health Science Center at Brooklyn,State-University-of-New-York-Health-Science-Center-at-Brooklyn,unitedstates,,0,15.5,10.5,7.3,15.9,11.5,http://www.wikidata.org/entity/Q3246712,grid.262863.b,
347,305-402,10,Stockholm School of Economics,Stockholm-School-of-Economics,sweden,,0,16.7,0,,10.4,28.8,http://www.wikidata.org/entity/Q1061504,grid.419684.6,
348,305-402,4,Sungkyunkwan University,Sungkyunkwan-University,southkorea,,0,0,0,6.2,38,14.6,http://www.wikidata.org/entity/Q41085,grid.264381.a,
349,305-402,23-36,Technical University of Braunschweig,Technical-University-of-Braunschweig,germany,,15.6,0,7.4,6.3,23.3,12.4,http://www.wikidata.org/entity/Q734324,grid.6738.a,
350,305-402,118-140,Temple University,Temple-University,unitedstates,,0,0,14.8,1.6,29.2,12.4,http://www.wikidata.org/entity/Q1420239,grid.264727.2,
351,305-402,118-140,Texas Tech University,Texas-Tech-University,unitedstates,,0,0,10.5,7.9,30.4,14,http://www.wikidata.org/entity/Q1423756,grid.264784.b,
352,305-402,34-37,The Open University,The-Open-University,unitedkingdom,,0,0,12.8,17.2,22.8,18.9,http://www.wikidata.org/entity/Q2413375,grid.10837.3d,
353,305-402,118-140,The University of Montana - Missoula,The-University-of-Montana---Missoula,unitedstates,,8.3,0,10.5,14.3,18,16.2,,grid.253613.0,103
354,305-402,118-140,The University of Texas at Dallas,The-University-of-Texas-at-Dallas,unitedstates,,0,0,10.5,10,23.3,18.3,http://www.wikidata.org/entity/Q1781394,grid.267323.1,
355,305-402,118-140,Thomas Jefferson University,Thomas-Jefferson-University,unitedstates,,0,0,14.8,10.5,29.1,15.5,http://www.wikidata.org/entity/Q2471216,grid.265008.9,
356,305-402,13-18,Tokyo Medical and Dental University,Tokyo-Medical-and-Dental-University,japan,,0,0,7.4,8.2,25.4,22.4,http://www.wikidata.org/entity/Q3180921,grid.265073.5,
357,305-402,118-140,Tulane University,Tulane-University,unitedstates,,0,0,14.8,7.2,28.1,13.3,http://www.wikidata.org/entity/Q1193547,grid.265219.b,
358,305-402,2,University College Dublin,University-College-Dublin,ireland,,0,0,7.4,7.2,29.2,14,http://www.wikidata.org/entity/Q1068258,grid.7886.1,
359,305-402,118-140,University of Arkansas at Fayetteville,University-of-Arkansas-at-Fayetteville,unitedstates,,0,0,10.5,7.9,25.8,13.6,http://www.wikidata.org/entity/Q1070333,grid.411017.2,
360,305-402,23-36,University of Bayreuth,University-of-Bayreuth,germany,,0,0,7.4,13.6,22.9,12.5,http://www.wikidata.org/entity/Q702482,grid.7384.8,
361,305-402,3,University of Bergen,University-of-Bergen,norway,,0,0,0,15.5,35.3,17.4,http://www.wikidata.org/entity/Q204457,grid.7914.b,
362,305-402,23-36,University of Bielefeld,University-of-Bielefeld,germany,,0,0,14.8,11.2,24.8,13.9,,grid.7491.b,103
363,305-402,13-18,University of Bordeaux 1,University-of-Bordeaux-1,france,,8.3,0,12.8,9.4,27.6,14.6,,grid.412041.2,103
364,305-402,118-140,University of Central Florida,University-of-Central-Florida,unitedstates,,0,0,16.6,4,30,13.8,http://www.wikidata.org/entity/Q143451,grid.170430.1,
365,305-402,23-36,University of Duesseldorf,University-of-Duesseldorf,germany,,0,0,10.5,9.5,32.8,16.1,http://www.wikidata.org/entity/Q317032,grid.411327.2,
366,305-402,23-36,University of Duisburg-Essen,University-of-Duisburg-Essen,germany,,0,0,7.4,8.5,29.1,14.1,http://www.wikidata.org/entity/Q696757,grid.5718.b,
367,305-402,34-37,University of Essex,University-of-Essex,unitedkingdom,,16.6,0,7.4,7.7,20.5,21.6,http://www.wikidata.org/entity/Q1075104,grid.8356.8,
368,305-402,34-37,University of Exeter,University-of-Exeter,unitedkingdom,,0,0,0,15.5,26.6,22.4,http://www.wikidata.org/entity/Q1414861,grid.8391.3,
369,305-402,14-Sep,University of Genova,University-of-Genova,italy,,0,0,14.8,4.1,33.1,13.7,,grid.5606.5,103
370,305-402,23-36,University of Giessen,University-of-Giessen,germany,,0,0,7.4,4.8,30.8,14.4,http://www.wikidata.org/entity/Q317053,grid.8664.c,
371,305-402,3,University of Graz,University-of-Graz,austria,,11.8,12.6,0,7.5,19.4,11.6,http://www.wikidata.org/entity/Q622683,grid.5110.5,
372,305-402,23-36,University of Greifswald,University-of-Greifswald,germany,,0,8.9,7.4,7.1,23.3,12.1,http://www.wikidata.org/entity/Q165528,grid.5603.0,
373,305-402,3,University of Innsbruck,University-of-Innsbruck,austria,,0,10.9,0,19.7,23.5,14.7,http://www.wikidata.org/entity/Q875788,grid.5771.4,
374,305-402,23-36,University of Jena,University-of-Jena,germany,,0,0,0,11.3,33.5,15.9,http://www.wikidata.org/entity/Q154561,grid.9613.d,
375,305-402,23-36,University of Konstanz,University-of-Konstanz,germany,,0,0,10.5,11.3,22.7,12.4,http://www.wikidata.org/entity/Q835440,grid.9811.1,
376,305-402,10,University of Maastricht,University-of-Maastricht,netherlands,,0,0,7.4,4.9,34,18.6,,grid.5012.6,103
377,305-402,14-Sep,University of Naples Federico II,University-of-Naples-Federico-II,italy,,0,0,7.4,4.3,41.4,12.1,http://www.wikidata.org/entity/Q691851,grid.4691.a,
378,305-402,118-140,University of Nevada - Reno,University-of-Nevada---Reno,unitedstates,,0,0,7.4,14.6,25,15.4,http://www.wikidata.org/entity/Q1185955,grid.266818.3,
379,305-402,118-140,University of New Hampshire - Durham,University-of-New-Hampshire---Durham,unitedstates,,0,0,14.8,13.4,23.5,16.6,http://www.wikidata.org/entity/Q49207,grid.167436.1,
380,305-402,10,University of Newcastle,University-of-Newcastle,australia,,0,0,12.8,7.5,24.9,19.5,,grid.266842.c,103
381,305-402,118-140,University of Oklahoma - Norman,University-of-Oklahoma---Norman,unitedstates,,0,0,7.4,12.4,28.5,12.2,http://www.wikidata.org/entity/Q640652,grid.266900.b,
382,305-402,2,University of Otago,University-of-Otago,newzealand,,0,0,10.5,8.7,31.6,22.5,http://www.wikidata.org/entity/Q1201513,grid.29980.3a,
383,305-402,2,University of Oulu,University-of-Oulu,finland,,0,0,7.4,7.2,28.5,13.7,http://www.wikidata.org/entity/Q1357517,grid.10858.34,
384,305-402,14-Sep,University of Palermo,University-of-Palermo,italy,,0,0,12.8,7,27.1,11.4,http://www.wikidata.org/entity/Q1641504,grid.10776.37,
385,305-402,13-18,University of Paris Dauphine (Paris 9),University-of-Paris-Dauphine-(Paris-9),france,,0,26.8,7.4,0,10.5,13.4,,grid.11024.36,103
386,305-402,14-Sep,University of Pavia,University-of-Pavia,italy,,0,0,7.4,10.5,29.8,15.3,http://www.wikidata.org/entity/Q219317,grid.8982.b,
387,305-402,14-Sep,University of Perugia,University-of-Perugia,italy,,0,0,7.4,8.7,28.3,14.4,http://www.wikidata.org/entity/Q748085,grid.9027.c,
388,305-402,13-18,University of Provence (Aix-Marseille 1),University-of-Provence-(Aix-Marseille-1),france,,8.3,0,7.4,9.3,22.9,11.9,,grid.5399.6,103
389,305-402,23-36,University of Regensburg,University-of-Regensburg,germany,,0,0,7.4,11.9,30.6,15.2,http://www.wikidata.org/entity/Q574571,grid.7727.5,
390,305-402,118-140,University of Rhode Island,University-of-Rhode-Island,unitedstates,,0,0,19.6,11.7,19.9,16,http://www.wikidata.org/entity/Q1641788,grid.20431.34,
391,305-402,23-36,University of Stuttgart,University-of-Stuttgart,germany,,16.6,0,7.4,6.4,29.8,15.1,http://www.wikidata.org/entity/Q122453,grid.5719.a,
392,305-402,1,University of Szeged,University-of-Szeged,hungary,,0,15.5,7.4,9.8,23.2,13.7,http://www.wikidata.org/entity/Q369839,grid.9008.1,
393,305-402,2,University of the Witwatersrand,University-of-the-Witwatersrand,southafrica,,23.5,0,0,10.9,26.2,14.8,http://www.wikidata.org/entity/Q534643,grid.11951.3d,
394,305-402,2,University of Turku,University-of-Turku,finland,,0,0,10.5,11.2,32.9,16.4,http://www.wikidata.org/entity/Q501841,grid.1374.1,
395,305-402,10,University of Twente,University-of-Twente,netherlands,,0,0,10.5,10.7,27.5,15.8,http://www.wikidata.org/entity/Q1547084,grid.6214.1,
396,305-402,23-36,University of Ulm,University-of-Ulm,germany,,0,0,7.4,10.6,31.2,15.2,http://www.wikidata.org/entity/Q835662,grid.6582.9,
397,305-402,1,University of Warsaw,University-of-Warsaw,poland,,16.6,0,0,3.6,32.7,15.8,http://www.wikidata.org/entity/Q144488,grid.12847.38,
398,305-402,118-140,Utah State University,Utah-State-University,unitedstates,,0,0,7.4,12.1,23.9,13.7,http://www.wikidata.org/entity/Q1052614,grid.53857.3c,
399,305-402,7,Vrije University Brussel,Vrije-University-Brussel,belgium,,16.6,0,0,10,26.7,22.1,,grid.8767.e,103
400,305-402,13-18,Waseda University,Waseda-University,japan,,0,0,12.8,8.4,28.2,14.5,http://www.wikidata.org/entity/Q274486,grid.5290.e,
401,305-402,13-18,Yamaguchi University,Yamaguchi-University,japan,,0,0,14.8,5.4,23,15.5,,grid.268397.1,101
402,403-510,4,Aalto University,Aalto-University,finland,,0,0,0,10.5,28.7,13.8,http://www.wikidata.org/entity/Q300980,grid.5373.2,
403,403-510,38-42,"Birkbeck, University of London",Birkbeck-University-of-London,unitedkingdom,,0,0,7.4,5.2,18.7,21.3,,grid.88379.3d,101
404,403-510,141-166,Boston College,Boston-College,unitedstates,,0,0,7.4,7.8,22.6,13,http://www.wikidata.org/entity/Q49118,grid.208226.c,
