,Rank,Name,score_list,Academic_reputation,Employer_reputation,Faculty_Student,International_Faculty,International_Students,Citations,href,location,QS_World_University_ID,item,GRID_ID,fuzz
142,143,Radboud University,60.8,44.2,52.9,75.1,57.2,36.8,89.6,/universities/radboud-university,Netherlands,radboud-university,http://www.wikidata.org/entity/Q632004,grid.5590.9,
143,144,Hokkaido University,60.6,64.9,61.2,88.0,13.5,18.8,45.3,/universities/hokkaido-university,Japan,hokkaido-university,http://www.wikidata.org/entity/Q1057199,grid.39158.36,
144,=145,Korea University,60.5,71.2,77.7,79.9,19.1,32.0,27.3,/universities/korea-university,South Korea,korea-university,http://www.wikidata.org/entity/Q39997,grid.222754.4,
145,=145,University of Cape Town,60.5,68.7,65.5,34.2,68.8,57.2,65.4,/universities/university-cape-town,South Africa,university-cape-town,http://www.wikidata.org/entity/Q951305,grid.7836.a,
146,147,RWTH Aachen University,60.1,74.6,94.4,38.1,38.9,48.0,43.4,/universities/rwth-aachen-university,Germany,rwth-aachen-university,http://www.wikidata.org/entity/Q273263,grid.1957.a,
147,148,University of Aberdeen,59.9,53.6,50.6,53.6,89.4,94.9,66.2,/universities/university-aberdeen,United Kingdom,university-aberdeen,http://www.wikidata.org/entity/Q270532,grid.7107.1,
148,149,"University of California, Irvine",59.6,66.4,40.4,25.5,53.1,28.7,98.1,/universities/university-california-irvine,United States,university-california-irvine,http://www.wikidata.org/entity/Q868421,grid.266093.8,
149,150,Wageningen University,59.4,49.6,41.2,100.0,46.5,86.2,43.0,/universities/wageningen-university,Netherlands,wageningen-university,http://www.wikidata.org/entity/Q422208,grid.4818.5,
150,=151,University of Bergen,59.2,48.8,28.0,73.1,75.6,25.7,84.9,/universities/university-bergen,Norway,university-bergen,http://www.wikidata.org/entity/Q204457,grid.7914.b,
151,=151,University of Rochester,59.2,42.4,12.1,99.9,39.1,74.0,75.9,/universities/university-rochester,United States,university-rochester,http://www.wikidata.org/entity/Q149990,grid.16416.34,
152,153,Texas A&M University,58.7,73.0,74.2,19.7,20.2,28.2,77.6,/universities/texas-am-university,United States,texas-am-university,http://www.wikidata.org/entity/Q49212,grid.264756.4,
153,154,University of Bern,58.4,40.0,44.7,87.1,99.0,44.5,65.7,/universities/university-bern,Switzerland,university-bern,http://www.wikidata.org/entity/Q659080,grid.5734.5,
154,155,University of Otago,58.2,62.2,56.6,30.7,100.0,76.2,62.3,/universities/university-otago,New Zealand,university-otago,http://www.wikidata.org/entity/Q1201513,grid.29980.3a,
155,156,Lancaster University,58.1,60.3,68.2,41.6,84.4,91.9,48.9,/universities/lancaster-university,United Kingdom,lancaster-university,http://www.wikidata.org/entity/Q262854,grid.9835.7,
156,157,Eindhoven University of Technology,58.0,46.9,53.2,99.7,99.7,27.0,37.1,/universities/eindhoven-university-technology,Netherlands,eindhoven-university-technology,http://www.wikidata.org/entity/Q280824,grid.6852.9,
157,=158,École Normale Supérieure de Lyon,57.7,59.4,28.4,100.0,58.9,42.8,28.9,/universities/ecole-normale-superieure-de-lyon,France,ecole-normale-superieure-de-lyon,http://www.wikidata.org/entity/Q10159,grid.15140.31,
158,=158,University of Vienna,57.7,84.0,45.0,26.9,85.3,89.3,26.2,/universities/university-vienna,Austria,university-vienna,http://www.wikidata.org/entity/Q165980,grid.10420.37,
159,160,University of Colorado Boulder,57.6,53.6,65.9,69.3,38.3,12.1,65.1,/universities/university-colorado-boulder,United States,university-colorado-boulder,http://www.wikidata.org/entity/Q736674,grid.266190.a,
160,161,The Hong Kong Polytechnic University,57.5,60.9,59.1,46.7,99.6,89.1,41.2,/universities/hong-kong-polytechnic-university,Hong Kong,hong-kong-polytechnic-university,http://www.wikidata.org/entity/Q1187271,grid.16890.36,
161,162,Sungkyunkwan University (SKKU),57.4,56.5,87.4,88.3,19.5,38.0,26.4,/universities/sungkyunkwan-university-skku,South Korea,sungkyunkwan-university-skku,http://www.wikidata.org/entity/Q41085,grid.264381.a,
162,=163,Rheinische Friedrich-Wilhelms-Universität Bonn,57.3,70.1,33.4,69.0,15.5,41.9,45.4,/universities/rheinische-friedrich-wilhelms-universitat-bonn,Germany,rheinische-friedrich-wilhelms-universitat-bonn,http://www.wikidata.org/entity/Q152171,grid.10388.32,
163,=163,Universidad Nacional Autónoma de México  (UNAM),57.3,95.0,78.2,44.7,19.2,2.7,6.3,/universities/universidad-nacional-autonoma-de-mexico-unam,Mexico,universidad-nacional-autonoma-de-mexico-unam,http://www.wikidata.org/entity/Q222738,grid.9486.3,
164,165,Zhejiang University,57.2,72.6,72.9,30.0,14.7,20.4,64.4,/universities/zhejiang-university,China,zhejiang-university,http://www.wikidata.org/entity/Q197543,grid.13402.34,
165,166,Pontificia Universidad Católica de Chile (UC),57.0,85.5,87.4,42.1,17.1,21.2,17.5,/universities/pontificia-universidad-cat%C3%B3lica-de-chile-uc,Chile,pontificia-universidad-cat%C3%B3lica-de-chile-uc,,grid.7870.8,103.0
166,167,Universiti Malaya (UM),56.9,58.8,60.8,90.0,77.3,75.2,7.5,/universities/universiti-malaya-um,Malaysia,universiti-malaya-um,http://www.wikidata.org/entity/Q1142924,grid.10347.31,
167,=168,Universite libre de Bruxelles,56.8,58.5,58.6,41.5,92.5,96.2,47.9,/universities/universite-libre-de-bruxelles,Belgium,universite-libre-de-bruxelles,http://www.wikidata.org/entity/Q574606,grid.4989.c,
168,=168,The University of Exeter,56.8,54.2,75.4,37.4,84.1,92.0,55.4,/universities/university-exeter,United Kingdom,university-exeter,http://www.wikidata.org/entity/Q1414861,grid.8391.3,
169,170,Stockholm University,56.4,79.0,63.5,43.1,16.4,21.7,38.7,/universities/stockholm-university,Sweden,stockholm-university,http://www.wikidata.org/entity/Q221645,grid.10548.38,
170,171,Michigan State University,56.2,64.9,67.3,28.8,66.0,50.7,58.4,/universities/michigan-state-university,United States,michigan-state-university,http://www.wikidata.org/entity/Q270222,grid.17088.36,
171,=172,Queen’s University Belfast,56.1,50.2,70.4,52.5,97.4,91.0,44.3,/universities/queens-university-belfast,United Kingdom,queens-university-belfast,http://www.wikidata.org/entity/Q877925,grid.4777.3,
172,=172,Vrije Universiteit Brussel (VUB),56.1,41.4,70.2,96.2,71.3,64.7,31.6,/universities/vrije-universiteit-brussel-vub,Belgium,vrije-universiteit-brussel-vub,http://www.wikidata.org/entity/Q612665,grid.8767.e,
173,174,University of Science and Technology of China,55.9,60.4,45.5,60.3,12.7,2.5,70.9,/universities/university-science-technology-china,China,university-science-technology-china,http://www.wikidata.org/entity/Q1074103,grid.59053.3a,
174,=175,Case Western Reserve University,55.7,33.0,5.3,96.5,22.7,59.8,91.8,/universities/case-western-reserve-university,United States,case-western-reserve-university,http://www.wikidata.org/entity/Q1047060,grid.67105.35,
175,=175,Nanjing University,55.7,71.4,55.2,41.1,41.2,20.1,50.5,/universities/nanjing-university,China,nanjing-university,http://www.wikidata.org/entity/Q683580,grid.41156.37,
176,177,Universitat Autònoma de Barcelona,55.6,79.0,44.0,34.9,22.8,30.5,48.7,/universities/universitat-autonoma-de-barcelona,Spain,universitat-autonoma-de-barcelona,http://www.wikidata.org/entity/Q43452,grid.7080.f,
177,178,Universitat de Barcelona,55.4,84.7,61.5,29.0,6.0,23.4,39.3,/universities/universitat-de-barcelona,Spain,universitat-de-barcelona,http://www.wikidata.org/entity/Q219615,grid.5841.8,
178,179,University of Florida,55.0,61.9,51.6,55.5,15.9,26.8,58.3,/universities/university-florida,United States,university-florida,http://www.wikidata.org/entity/Q501758,grid.15276.37,
179,180,University of Waterloo,54.9,60.7,81.8,23.8,78.9,70.3,50.0,/universities/university-waterloo,Canada,university-waterloo,http://www.wikidata.org/entity/Q1049470,grid.46078.3d,
180,=181,Vanderbilt University,54.8,49.3,16.4,100.0,6.7,27.1,57.9,/universities/vanderbilt-university,United States,vanderbilt-university,http://www.wikidata.org/entity/Q29052,grid.152326.1,
181,=181,Vrije Universiteit Amsterdam,54.8,68.2,62.8,44.4,44.7,16.3,45.6,/universities/vrije-universiteit-amsterdam,Netherlands,vrije-universiteit-amsterdam,http://www.wikidata.org/entity/Q1065414,grid.12380.38,
182,=183,Technion - Israel Institute of Technology,54.6,55.2,39.7,38.4,66.2,9.9,84.5,/universities/technion-israel-institute-technology,Israel,technion-israel-institute-technology,http://www.wikidata.org/entity/Q333705,grid.6451.6,
183,=183,Technische Universität Berlin (TU Berlin),54.6,71.0,73.0,55.9,38.4,43.4,17.3,/universities/technische-universitat-berlin-tu-berlin,Germany,technische-universitat-berlin-tu-berlin,http://www.wikidata.org/entity/Q51985,grid.6734.6,
184,185,University of Antwerp,54.2,42.2,46.4,99.5,68.9,53.5,32.3,/universities/university-antwerp,Belgium,university-antwerp,http://www.wikidata.org/entity/Q175241,grid.5284.b,
185,186,Universität Hamburg,54.1,70.8,46.2,55.2,26.0,46.1,31.4,/universities/universitat-hamburg,Germany,universitat-hamburg,http://www.wikidata.org/entity/Q156725,grid.9026.d,
186,187,University of Bath,54.0,46.5,86.9,33.0,87.7,93.8,54.3,/universities/university-bath,United Kingdom,university-bath,http://www.wikidata.org/entity/Q1422458,grid.7340.0,
187,188,Alma Mater Studiorum - University of Bologna,53.8,86.5,67.1,16.8,7.1,19.5,37.9,/universities/alma-mater-studiorum-university-bologna,Italy,alma-mater-studiorum-university-bologna,http://www.wikidata.org/entity/Q131262,grid.6292.f,
188,=189,Georgetown University,53.7,49.6,68.2,52.5,63.9,40.7,55.5,/universities/georgetown-university,United States,georgetown-university,http://www.wikidata.org/entity/Q333886,grid.213910.8,
189,=189,Queen's University at Kingston,53.7,53.4,67.8,22.2,74.8,29.0,78.7,/universities/queens-university-kingston,Canada,queens-university-kingston,http://www.wikidata.org/entity/Q1420038,grid.410356.5,
190,=189,Université Paris-Sud,53.7,50.6,31.6,69.5,32.5,56.6,58.6,/universities/universite-paris-sud,France,universite-paris-sud,http://www.wikidata.org/entity/Q1480643,grid.5842.b,
191,192,University of Illinois at Chicago (UIC),53.5,52.3,47.3,52.8,39.3,22.2,70.3,/universities/university-illinois-chicago-uic,United States,university-illinois-chicago-uic,http://www.wikidata.org/entity/Q955764,grid.185648.6,
192,=193,Keio University,52.8,67.1,84.6,60.8,15.3,8.2,19.9,/universities/keio-university,Japan,keio-university,http://www.wikidata.org/entity/Q815432,grid.26091.3c,
193,=193,University of Sussex,52.8,51.6,41.0,33.5,85.4,93.5,61.3,/universities/university-sussex,United Kingdom,university-sussex,http://www.wikidata.org/entity/Q1161297,grid.12082.39,
194,195,Universidad Autónoma de Madrid,52.7,72.8,67.6,37.8,15.5,18.2,37.0,/universities/universidad-autonoma-de-madrid,Spain,universidad-autonoma-de-madrid,http://www.wikidata.org/entity/Q788091,grid.5515.4,
195,=196,Aalto University,52.6,48.2,58.6,98.0,55.0,30.0,17.0,/universities/aalto-university,Finland,aalto-university,http://www.wikidata.org/entity/Q300980,grid.5373.2,
196,=196,Sapienza University of Rome,52.6,85.3,58.1,9.8,5.2,20.0,46.4,/universities/sapienza-university-rome,Italy,sapienza-university-rome,http://www.wikidata.org/entity/Q209344,grid.7841.a,
197,=196,Tel Aviv University,52.6,59.6,40.7,14.4,26.9,8.6,99.4,/universities/tel-aviv-university,Israel,tel-aviv-university,http://www.wikidata.org/entity/Q319239,grid.12136.37,
198,=199,National Tsing Hua University,52.4,59.6,40.0,32.1,41.3,13.3,76.1,/universities/national-tsing-hua-university,Taiwan,national-tsing-hua-university,http://www.wikidata.org/entity/Q43406,grid.38348.34,
199,=199,The University of Western Ontario,52.4,51.1,59.6,33.7,76.5,44.7,65.2,/universities/university-western-ontario,Canada,university-western-ontario,http://www.wikidata.org/entity/Q1144262,grid.39381.30,
200,201,University of Calgary,52.2,56.2,53.6,20.6,51.3,58.3,73.0,/universities/university-calgary,Canada,university-calgary,http://www.wikidata.org/entity/Q1067471,grid.22072.35,
201,=202,Chalmers University of Technology,52.1,44.4,78.9,55.9,69.0,51.7,45.3,/universities/chalmers-university-technology,Sweden,chalmers-university-technology,http://www.wikidata.org/entity/Q836805,grid.5371.0,
202,=202,University of Leicester,52.1,37.0,42.0,56.5,79.4,95.8,64.4,/universities/university-leicester,United Kingdom,university-leicester,http://www.wikidata.org/entity/Q1333399,grid.9918.9,
203,204,Tufts University,52.0,27.6,34.0,62.7,73.3,34.9,97.2,/universities/tufts-university,United States,tufts-university,http://www.wikidata.org/entity/Q49120,grid.429997.8,
204,=205,Université Diderot  Paris 7,51.8,68.9,17.4,26.9,41.4,49.7,61.8,/universities/universite-diderot-paris-7,France,universite-diderot-paris-7,http://www.wikidata.org/entity/Q1235608,grid.7452.4,
205,=205,University of Gothenburg,51.8,54.4,51.3,47.4,35.2,19.6,62.6,/universities/university-gothenburg,Sweden,university-gothenburg,http://www.wikidata.org/entity/Q371522,grid.8761.8,
206,=205,University of Turku,51.8,45.2,64.1,86.2,35.6,10.5,37.7,/universities/university-turku,Finland,university-turku,http://www.wikidata.org/entity/Q501841,grid.1374.1,
207,208,Universität Frankfurt am Main,51.0,61.9,61.0,37.4,23.3,51.7,43.8,/universities/universitat-frankfurt-am-main,Germany,universitat-frankfurt-am-main,http://www.wikidata.org/entity/Q50662,grid.7839.5,
208,209,Universidad de Buenos Aires (UBA),50.8,91.9,90.5,15.3,0.0,12.6,5.8,/universities/universidad-de-buenos-aires-uba,Argentina,universidad-de-buenos-aires-uba,http://www.wikidata.org/entity/Q194223,grid.7345.5,
209,=210,University College Cork,50.6,47.7,67.1,43.8,88.3,45.3,45.9,/universities/university-college-cork,Ireland,university-college-cork,http://www.wikidata.org/entity/Q1574185,grid.7872.a,
210,=210,University of Tsukuba,50.6,52.3,36.0,90.9,15.7,26.7,28.0,/universities/university-tsukuba,Japan,university-tsukuba,http://www.wikidata.org/entity/Q743615,grid.20515.33,
211,212,The University of Arizona,50.5,57.4,22.5,38.9,23.5,18.9,75.8,/universities/university-arizona,United States,university-arizona,http://www.wikidata.org/entity/Q503419,grid.134563.6,
212,213,University of Reading,50.4,45.8,54.5,48.3,84.9,87.8,40.7,/universities/university-reading,United Kingdom,university-reading,http://www.wikidata.org/entity/Q1432632,grid.9435.b,
213,214,Sciences Po ,50.2,36.7,85.3,90.9,68.0,97.3,1.8,/universities/sciences-po,,sciences-po,http://www.wikidata.org/entity/Q859363,grid.451239.8,
214,215,Universidade Estadual de Campinas (Unicamp),50.1,72.0,61.6,34.0,13.4,6.2,35.9,/universities/universidade-estadual-de-campinas-unicamp,Brazil,universidade-estadual-de-campinas-unicamp,http://www.wikidata.org/entity/Q2060678,grid.411087.b,
215,=216,King Fahd University of Petroleum & Minerals,49.9,44.0,55.4,84.7,100.0,61.6,7.7,/universities/king-fahd-university-petroleum-minerals,Saudi Arabia,king-fahd-university-petroleum-minerals,http://www.wikidata.org/entity/Q4116241,grid.412135.0,
216,=216,Complutense University of Madrid,49.9,78.2,76.1,33.7,3.7,19.7,14.8,/universities/complutense-university-madrid,Spain,complutense-university-madrid,http://www.wikidata.org/entity/Q219694,grid.4795.f,
217,=216,Université Paris-Sorbonne (Paris IV),49.9,85.8,76.0,15.7,24.7,59.9,1.9,/universities/universite-paris-sorbonne-paris-iv,France,universite-paris-sorbonne-paris-iv,,grid.46900.3b,103.0
218,219, University of Dundee,49.8,35.2,16.6,68.3,81.8,75.7,61.6,/universities/university-dundee,,university-dundee,http://www.wikidata.org/entity/Q1249005,grid.8241.f,
219,=220,Waseda University,49.6,72.3,85.4,35.4,34.1,24.7,9.6,/universities/waseda-university,Japan,waseda-university,http://www.wikidata.org/entity/Q274486,grid.5290.e,
220,222,Indian Institute of Technology Delhi (IITD),49.4,51.3,86.8,35.9,1.3,1.5,63.3,/universities/indian-institute-technology-delhi-iitd,India,indian-institute-technology-delhi-iitd,http://www.wikidata.org/entity/Q1194650,grid.417967.a,
221,223,Universidad de Chile,49.3,80.1,79.4,19.1,12.2,8.1,21.5,/universities/universidad-de-chile,Chile,universidad-de-chile,http://www.wikidata.org/entity/Q232141,grid.443909.3,
222,224,University of Notre Dame,49.2,41.3,61.6,51.7,49.8,21.9,61.9,/universities/university-notre-dame,United States,university-notre-dame,http://www.wikidata.org/entity/Q178848,grid.131063.6,
223,225,Université Paris 1 Panthéon-Sorbonne ,49.1,80.4,88.0,8.2,34.0,74.7,4.2,/universities/universite-paris-1-pantheon-sorbonne,,universite-paris-1-pantheon-sorbonne,http://www.wikidata.org/entity/Q999763,grid.10988.38,
224,226,Université de Strasbourg,48.5,74.3,25.8,19.6,28.0,67.3,36.5,/universities/universite-de-strasbourg,France,universite-de-strasbourg,http://www.wikidata.org/entity/Q157575,grid.11843.3f,
225,227,University of Ottawa,48.4,47.3,31.7,13.7,88.7,39.8,84.7,/universities/university-ottawa,Canada,university-ottawa,http://www.wikidata.org/entity/Q627969,grid.28046.38,
226,228,University of Twente,48.0,39.0,39.1,44.4,74.6,75.4,59.8,/universities/university-twente,Netherlands,university-twente,http://www.wikidata.org/entity/Q1547084,grid.6214.1,
227,229,University of East Anglia (UEA),47.7,44.1,31.2,42.5,83.9,88.0,48.4,/universities/university-east-anglia-uea,United Kingdom,university-east-anglia-uea,http://www.wikidata.org/entity/Q1045828,grid.8273.e,
228,=230,National Chiao Tung University,47.5,36.8,34.0,59.5,51.3,47.2,62.1,/universities/national-chiao-tung-university,Taiwan,national-chiao-tung-university,http://www.wikidata.org/entity/Q43401,grid.260539.b,
229,=230,Politecnico di Milano,47.5,64.0,90.6,16.7,28.7,42.3,29.0,/universities/politecnico-di-milano,Italy,politecnico-di-milano,http://www.wikidata.org/entity/Q392904,grid.4643.5,
230,232,University of Miami,47.3,27.4,25.8,95.9,12.3,40.0,59.2,/universities/university-miami,United States,university-miami,http://www.wikidata.org/entity/Q738258,grid.26790.3a,
231,=233,Charles University,47.1,57.1,54.3,53.1,13.6,62.0,21.1,/universities/charles-university,Czech Republic,charles-university,http://www.wikidata.org/entity/Q31519,grid.4491.8,
232,=233,Indian Institute of Technology Bombay (IITB),47.1,58.9,89.2,28.1,3.8,1.2,43.0,/universities/indian-institute-technology-bombay-iitb,India,indian-institute-technology-bombay-iitb,http://www.wikidata.org/entity/Q1661242,grid.417971.d,
233,235,University of Milan,46.8,63.2,56.1,19.0,10.8,10.7,54.2,/universities/university-milan,Italy,university-milan,http://www.wikidata.org/entity/Q46210,grid.4708.b,
234,=236,University of Iowa,46.5,42.5,25.3,48.1,12.6,34.9,74.0,/universities/university-iowa,United States,university-iowa,http://www.wikidata.org/entity/Q182973,grid.214572.7,
235,=236,Westfälische Wilhelms-Universität Münster ,46.5,51.3,60.2,53.4,28.0,20.5,33.4,/universities/westfalische-wilhelms-universitat-munster,,westfalische-wilhelms-universitat-munster,http://www.wikidata.org/entity/Q168426,grid.5949.1,
236,238,University of Canterbury,46.2,46.2,67.7,20.9,100.0,66.1,41.7,/universities/university-canterbury,New Zealand,university-canterbury,http://www.wikidata.org/entity/Q432475,grid.21006.35,
237,239,Chulalongkorn University,46.1,73.8,60.8,36.6,15.3,3.7,10.2,/universities/chulalongkorn-university,Thailand,chulalongkorn-university,http://www.wikidata.org/entity/Q855730,grid.7922.e,
238,=240,Indiana University Bloomington,45.9,61.5,51.7,34.5,1.2,31.5,37.3,/universities/indiana-university-bloomington,United States,indiana-university-bloomington,http://www.wikidata.org/entity/Q1079140,grid.411377.7,
239,=240,Saint Petersburg State University,45.9,49.7,40.3,97.9,5.2,24.3,3.6,/universities/saint-petersburg-state-university,Russia,saint-petersburg-state-university,http://www.wikidata.org/entity/Q27621,grid.15447.33,
240,=240,Université de Liège,45.9,37.2,42.8,59.8,46.0,66.2,44.9,/universities/universite-de-liege,Belgium,universite-de-liege,http://www.wikidata.org/entity/Q1334582,grid.4861.b,
241,243,University of Cologne,45.7,55.0,67.3,16.3,30.9,33.5,51.6,/universities/university-cologne,Germany,university-cologne,http://www.wikidata.org/entity/Q54096,grid.6190.e,
242,=244,Dalhousie University,45.6,38.3,19.6,31.6,89.1,55.2,73.0,/universities/dalhousie-university,Canada,dalhousie-university,http://www.wikidata.org/entity/Q579321,grid.55602.34,
243,=244,Loughborough University,45.6,41.5,76.6,38.0,84.7,77.3,27.4,/universities/loughborough-university,United Kingdom,loughborough-university,http://www.wikidata.org/entity/Q1434547,grid.6571.5,
244,=244,Simon Fraser University,45.6,41.8,43.7,11.4,94.4,85.0,65.3,/universities/simon-fraser-university,Canada,simon-fraser-university,http://www.wikidata.org/entity/Q201603,grid.61971.38,
245,247,National Cheng Kung University (NCKU),45.5,48.7,40.4,47.9,20.8,32.4,47.9,/universities/national-cheng-kung-university-ncku,Taiwan,national-cheng-kung-university-ncku,http://www.wikidata.org/entity/Q706708,grid.64523.36,
246,248,Universität Stuttgart,45.4,41.1,59.9,75.7,34.0,64.8,13.6,/universities/universitat-stuttgart,Germany,universitat-stuttgart,http://www.wikidata.org/entity/Q122453,grid.5719.a,
247,249,Hanyang University,45.3,32.4,50.2,96.0,27.3,69.0,15.6,/universities/hanyang-university,South Korea,hanyang-university,http://www.wikidata.org/entity/Q40006,grid.49606.3d,
248,250,American University of Beirut (AUB),45.1,26.3,79.2,66.9,95.9,84.9,20.3,/universities/american-university-beirut-aub,Lebanon,american-university-beirut-aub,http://www.wikidata.org/entity/Q469482,grid.22903.3a,
249,251,Norwegian University of Science And Technology,45.0,44.9,44.7,44.9,73.1,30.9,40.9,/universities/norwegian-university-science-technology,Norway,norwegian-university-science-technology,http://www.wikidata.org/entity/Q314536,grid.5947.f,
250,252,Beijing Normal University ,44.8,56.4,39.4,44.5,72.1,28.6,21.0,/universities/beijing-normal-university,,beijing-normal-university,http://www.wikidata.org/entity/Q1604022,grid.20513.35,
251,=253,King Saud University,44.7,43.3,35.2,86.1,96.4,17.8,3.8,/universities/king-saud-university,Saudi Arabia,king-saud-university,http://www.wikidata.org/entity/Q1752043,grid.56302.32,
252,=253,University of Oulu,44.7,32.5,21.0,83.2,65.0,14.5,44.3,/universities/university-oulu,Finland,university-oulu,http://www.wikidata.org/entity/Q1357517,grid.10858.34,
253,=255,Kyung Hee University,44.5,36.8,72.0,83.6,21.1,47.6,11.5,/universities/kyung-hee-university,South Korea,kyung-hee-university,http://www.wikidata.org/entity/Q496536,grid.289247.2,
254,=255,Rutgers University–New Brunswick,44.5,52.8,25.2,38.3,37.2,21.0,50.7,/universities/rutgers-university-new-brunswick,United States,rutgers-university-new-brunswick,http://www.wikidata.org/entity/Q499451,grid.430387.b,
255,257,University of Strathclyde,44.4,40.5,66.7,37.9,83.3,69.0,30.8,/universities/university-strathclyde,United Kingdom,university-strathclyde,http://www.wikidata.org/entity/Q1859178,grid.11984.35,
256,258,University Ulm,44.0,18.0,18.2,92.6,29.1,38.2,64.9,/universities/university-ulm,Germany,university-ulm,http://www.wikidata.org/entity/Q835662,grid.6582.9,
257,259,University of Pisa,43.9,59.9,41.9,7.8,13.1,10.4,64.2,/universities/university-pisa,Italy,university-pisa,http://www.wikidata.org/entity/Q645663,grid.5395.a,
258,260,Technische Universität Darmstadt,43.8,36.9,81.6,34.9,64.2,63.1,37.1,/universities/technische-universitat-darmstadt,Germany,technische-universitat-darmstadt,http://www.wikidata.org/entity/Q310695,grid.6546.1,
259,261,University of Massachusetts Amherst,43.5,49.7,40.1,26.6,27.0,15.9,60.1,/universities/university-massachusetts-amherst,United States,university-massachusetts-amherst,http://www.wikidata.org/entity/Q15142,grid.266683.f,
260,262,Technische Universität Dresden,43.4,46.5,59.8,32.4,28.6,32.0,45.6,/universities/technische-universitat-dresden,Germany,technische-universitat-dresden,http://www.wikidata.org/entity/Q158158,grid.4488.0,
261,263,Macquarie University,43.3,42.3,72.4,15.7,99.8,94.4,30.5,/universities/macquarie-university,Australia,macquarie-university,http://www.wikidata.org/entity/Q741082,grid.1004.5,
262,264,Vienna University of Technology,43.2,45.2,67.7,20.0,60.5,89.8,33.2,/universities/vienna-university-technology,Austria,vienna-university-technology,http://www.wikidata.org/entity/Q689400,grid.5329.d,
263,=265,Royal Holloway University of London,43.1,34.2,38.7,34.4,95.4,98.4,43.9,/universities/royal-holloway-university-london,United Kingdom,royal-holloway-university-london,http://www.wikidata.org/entity/Q1202039,grid.4970.a,
264,=265,Victoria University of Wellington,43.1,48.6,66.3,19.4,100.0,71.9,22.2,/universities/victoria-university-wellington,New Zealand,victoria-university-wellington,http://www.wikidata.org/entity/Q1150437,grid.267827.e,
265,267,Università di Padova,42.9,62.9,43.6,22.4,3.7,10.7,40.3,/universities/universita-di-padova,Italy,universita-di-padova,http://www.wikidata.org/entity/Q193510,grid.5608.b,
266,268,"University of California, Riverside",42.8,37.9,14.5,22.6,77.9,39.0,78.5,/universities/university-california-riverside,United States,university-california-riverside,http://www.wikidata.org/entity/Q1075148,grid.266097.c,
267,=269,Universiti Kebangsaan Malaysia (UKM),42.7,48.0,36.5,58.5,93.0,44.6,5.7,/universities/universiti-kebangsaan-malaysia-ukm,Malaysia,universiti-kebangsaan-malaysia-ukm,http://www.wikidata.org/entity/Q1444125,grid.412113.4,
268,=269,The Katz School at Yeshiva University,42.7,5.8,10.5,97.6,1.8,23.7,92.1,/universities/katz-school-yeshiva-university,United States,katz-school-yeshiva-university,http://www.wikidata.org/entity/Q1048851,grid.268433.8,
269,271,University of Utah,42.5,25.2,23.9,55.3,28.6,28.0,80.1,/universities/university-utah,United States,university-utah,http://www.wikidata.org/entity/Q168515,grid.223827.e,
270,272,University of Technology Sydney,42.4,41.3,81.6,25.6,95.5,92.0,15.2,/universities/university-technology-sydney,Australia,university-technology-sydney,http://www.wikidata.org/entity/Q1145731,grid.117476.2,
271,273,Universität Konstanz,42.3,47.7,36.5,46.0,56.8,36.1,27.9,/universities/universitat-konstanz,Germany,universitat-konstanz,http://www.wikidata.org/entity/Q835440,grid.9811.1,
272,=274,Universidad de los Andes,42.2,59.9,73.0,32.0,39.3,3.6,11.0,/universities/universidad-de-los-andes,Colombia,universidad-de-los-andes,http://www.wikidata.org/entity/Q1569421,grid.7247.6,
273,=274,Université Paris Descartes,42.2,37.9,28.4,21.5,19.2,51.3,81.1,/universities/universite-paris-descartes,France,universite-paris-descartes,http://www.wikidata.org/entity/Q1155944,grid.10992.33,
274,=276,Tokyo Medical and Dental University (TMDU),42.1,12.9,17.4,100.0,7.0,19.3,68.6,/universities/tokyo-medical-dental-university-tmdu,Japan,tokyo-medical-dental-university-tmdu,http://www.wikidata.org/entity/Q3180921,grid.265073.5,
275,=276,University of Wollongong,42.1,28.4,81.7,36.3,99.8,76.0,31.9,/universities/university-wollongong,Australia,university-wollongong,http://www.wikidata.org/entity/Q1350021,grid.1007.6,
276,278,Friedrich-Alexander-Universität Erlangen-Nürnberg,42.0,38.8,26.9,57.5,41.2,23.7,44.6,/universities/friedrich-alexander-universitat-erlangen-nurnberg,Germany,friedrich-alexander-universitat-erlangen-nurnberg,http://www.wikidata.org/entity/Q40025,grid.5330.5,
277,=279,Queensland University of Technology (QUT),41.9,44.8,75.4,21.2,95.0,54.7,22.8,/universities/queensland-university-technology-qut,Australia,queensland-university-technology-qut,http://www.wikidata.org/entity/Q1144750,grid.1024.7,
278,=279,Instituto Tecnológico y de Estudios Superiores de Monterrey,41.9,42.6,84.6,56.2,55.2,30.4,3.6,/universities/instituto-tecnologico-y-de-estudios-superiores-de-monterrey,Mexico,instituto-tecnologico-y-de-estudios-superiores-de-monterrey,http://www.wikidata.org/entity/Q1343885,grid.419886.a,
279,=281,Universität Mannheim,41.8,31.8,85.3,18.0,21.8,14.2,74.8,/universities/universitat-mannheim,Germany,universitat-mannheim,http://www.wikidata.org/entity/Q317070,grid.5601.2,
280,=281,Universitat Pompeu Fabra,41.8,41.4,40.4,40.8,78.8,42.5,34.1,/universities/universitat-pompeu-fabra,Spain,universitat-pompeu-fabra,http://www.wikidata.org/entity/Q24543,grid.5612.0,
