,Rank,Name,score_list,Academic_reputation,Employer_reputation,Faculty_Student,International_Faculty,International_Students,Citations,href,location,QS_World_University_ID,item,GRID_ID,fuzz
632,601-650,University Duesseldorf,,,,25.9,21.6,,34.5,/universities/university-duesseldorf,Germany,university-duesseldorf,http://www.wikidata.org/entity/Q317032,grid.411327.2,
633,601-650,Université de Rennes 1,,,,,,18.1,23.5,/universities/universite-de-rennes-1,France,universite-de-rennes-1,http://www.wikidata.org/entity/Q726595,grid.410368.8,
634,601-650,Université de Sherbrooke,,,,31.0,,63.6,,/universities/universite-de-sherbrooke,Canada,universite-de-sherbrooke,http://www.wikidata.org/entity/Q2579532,grid.86715.3d,
635,601-650,Université Nice Sophia Antipolis,,,,,,42.7,67.7,/universities/universite-nice-sophia-antipolis,France,universite-nice-sophia-antipolis,http://www.wikidata.org/entity/Q1198571,grid.10737.32,
636,601-650,University Paris 2 Panthéon-Assas,,,,52.4,,,40.8,/universities/university-paris-2-pantheon-assas,France,university-paris-2-pantheon-assas,http://www.wikidata.org/entity/Q662976,grid.33831.3a,
637,601-650,Universiti Teknologi Petronas (Petronas),,,,,,85.1,69.8,/universities/universiti-teknologi-petronas-petronas,Malaysia,universiti-teknologi-petronas-petronas,http://www.wikidata.org/entity/Q2096395,grid.444487.f,
638,601-650,University of Alabama,,,,,38.4,,,/universities/university-alabama,United States,university-alabama,http://www.wikidata.org/entity/Q492318,grid.411015.0,
639,601-650,University of Baghdad,,,,49.2,,,,/universities/university-baghdad,Iraq,university-baghdad,http://www.wikidata.org/entity/Q550376,grid.411498.1,
640,601-650,University of Houston,,,,,43.9,,26.3,/universities/university-houston,United States,university-houston,http://www.wikidata.org/entity/Q1472358,grid.266436.3,
641,601-650,University of Johannesburg,,,,28.6,,61.2,,/universities/university-johannesburg,South Africa,university-johannesburg,http://www.wikidata.org/entity/Q1972050,grid.412988.e,
642,601-650,University of Ljubljana,,,,36.1,,,,/universities/university-ljubljana,Slovenia,university-ljubljana,http://www.wikidata.org/entity/Q1377,grid.8954.0,
643,601-650,University of Mississippi,,,,40.8,33.7,21.6,,/universities/university-mississippi,United States,university-mississippi,http://www.wikidata.org/entity/Q1138384,grid.251313.7,
644,601-650,University of New Hampshire,,,,51.9,30.8,,,/universities/university-new-hampshire,United States,university-new-hampshire,http://www.wikidata.org/entity/Q49207,grid.167436.1,
645,601-650,University of Portsmouth,,,,,,66.6,82.6,/universities/university-portsmouth,United Kingdom,university-portsmouth,http://www.wikidata.org/entity/Q2744209,grid.4701.2,
646,601-650,University of Seoul ,,,,33.9,,,,/universities/university-seoul,,university-seoul,http://www.wikidata.org/entity/Q488334,grid.267134.5,
647,601-650,Ulster University,,,,,21.9,97.1,24.0,/universities/ulster-university,United Kingdom,ulster-university,http://www.wikidata.org/entity/Q2096524,grid.12641.30,
648,601-650,Ural Federal University - UrFU,,,,57.8,,,,/universities/ural-federal-university-urfu,Russia,ural-federal-university-urfu,http://www.wikidata.org/entity/Q1506552,grid.412761.7,
649,601-650,Warsaw University of Technology,,,49.7,,,,,/universities/warsaw-university-technology,Poland,warsaw-university-technology,http://www.wikidata.org/entity/Q1718656,grid.1035.7,
650,601-650,Worcester Polytechnic Institute,,,,25.2,35.5,,74.3,/universities/worcester-polytechnic-institute,United States,worcester-polytechnic-institute,http://www.wikidata.org/entity/Q195046,grid.268323.e,
651,651-700,Al-Imam Mohammad Ibn Saud Islamic University,,,,46.4,,97.8,32.0,/universities/al-imam-mohammad-ibn-saud-islamic-university,Saudi Arabia,al-imam-mohammad-ibn-saud-islamic-university,http://www.wikidata.org/entity/Q3716653,grid.440750.2,
652,651-700,Beijing University of Technology,,,,25.0,,,,/universities/beijing-university-technology,China,beijing-university-technology,http://www.wikidata.org/entity/Q1674548,grid.28703.3e,
653,651-700,Brigham Young University,,,40.3,,23.9,,,/universities/brigham-young-university,United States,brigham-young-university,http://www.wikidata.org/entity/Q332498,grid.253294.b,
654,651-700,Brno University of Technology,,,40.2,,,,56.7,/universities/brno-university-technology,Czech Republic,brno-university-technology,http://www.wikidata.org/entity/Q1122171,grid.4994.0,
655,651-700,Comenius University in Bratislava,,,,37.2,,,22.4,/universities/comenius-university-bratislava,Slovakia,comenius-university-bratislava,http://www.wikidata.org/entity/Q31392,grid.7634.6,
656,651-700,Coventry University,,,,,,63.7,99.8,/universities/coventry-university,United Kingdom,coventry-university,http://www.wikidata.org/entity/Q1138080,grid.8096.7,
657,651-700,Dublin Institute of Technology,,,,,,39.0,64.2,/universities/dublin-institute-technology,Ireland,dublin-institute-technology,http://www.wikidata.org/entity/Q3098071,grid.33695.3a,
658,651-700,George Mason University,,,,25.2,,,,/universities/george-mason-university,United States,george-mason-university,http://www.wikidata.org/entity/Q1411222,grid.22448.38,
659,651-700,Gifu University,,,,68.4,,,,/universities/gifu-university,Japan,gifu-university,http://www.wikidata.org/entity/Q1375986,grid.256342.4,
660,651-700,Istanbul Technical University,,,51.8,,,,,/universities/istanbul-technical-university,Turkey,istanbul-technical-university,http://www.wikidata.org/entity/Q344334,grid.10516.33,
661,651-700,Jordan University of Science & Technology,,,36.1,,,16.7,70.3,/universities/jordan-university-science-technology,Jordan,jordan-university-science-technology,http://www.wikidata.org/entity/Q2919325,grid.37553.37,
662,651-700,Justus-Liebig-University Giessen,,,,,40.6,,,/universities/justus-liebig-university-giessen,Germany,justus-liebig-university-giessen,http://www.wikidata.org/entity/Q317053,grid.8664.c,
663,651-700,Kazakh-British Technical University,,,,35.7,,56.6,,/universities/kazakh-british-technical-university,Kazakhstan,kazakh-british-technical-university,http://www.wikidata.org/entity/Q1734762,grid.443463.2,
664,651-700,Kyungpook National University,,,,,21.5,,,/universities/kyungpook-national-university,South Korea,kyungpook-national-university,http://www.wikidata.org/entity/Q487841,grid.258803.4,
665,651-700,Lebanese American University,,,,,,89.3,59.6,/universities/lebanese-american-university,Lebanon,lebanese-american-university,http://www.wikidata.org/entity/Q464361,grid.411323.6,
666,651-700,London Metropolitan University,,,,,,66.2,98.5,/universities/london-metropolitan-university,United Kingdom,london-metropolitan-university,http://www.wikidata.org/entity/Q1869028,grid.23231.31,
667,651-700,Louisiana State University,,,,,49.7,,,/universities/louisiana-state-university,United States,louisiana-state-university,http://www.wikidata.org/entity/Q1521725,grid.64337.35,
668,651-700,Maynooth University,,,,,,88.0,24.1,/universities/maynooth-university,Ireland,maynooth-university,http://www.wikidata.org/entity/Q2601879,grid.95004.38,
669,651-700,Memorial University of Newfoundland,,,,43.4,,,43.0,/universities/memorial-university-newfoundland,Canada,memorial-university-newfoundland,http://www.wikidata.org/entity/Q1895354,grid.25055.37,
670,651-700,National and Kapodistrian University of Athens,,,34.1,,23.8,,,/universities/national-kapodistrian-university-athens,Greece,national-kapodistrian-university-athens,http://www.wikidata.org/entity/Q547867,grid.5216.0,
671,651-700,Osaka City University,,,,50.3,,,,/universities/osaka-city-university,Japan,osaka-city-university,http://www.wikidata.org/entity/Q1143396,grid.261445.0,
672,651-700,Osaka Prefecture University,,,,49.4,22.1,,,/universities/osaka-prefecture-university,Japan,osaka-prefecture-university,http://www.wikidata.org/entity/Q290456,grid.261455.1,
673,651-700,Palacký University in Olomouc,,,,29.4,,27.7,21.1,/universities/palacky-university-olomouc,Czech Republic,palacky-university-olomouc,http://www.wikidata.org/entity/Q1637611,grid.10979.36,
674,651-700,"Rutgers - The State University of New Jersey, Newark",,,,26.7,,28.4,,/universities/rutgers-state-university-new-jersey-newark,United States,rutgers-state-university-new-jersey-newark,http://www.wikidata.org/entity/Q7382780,grid.469131.8,
675,651-700,"Sofia University ""St. Kliment Ohridski""",,,,48.8,,,,/universities/sofia-university-st-kliment-ohridski,Bulgaria,sofia-university-st-kliment-ohridski,http://www.wikidata.org/entity/Q841581,grid.11355.33,
676,651-700,Stevens Institute of Technology,,,,,43.3,17.3,98.1,/universities/stevens-institute-technology,United States,stevens-institute-technology,http://www.wikidata.org/entity/Q657222,grid.217309.e,
677,651-700,Temple University,,,,28.1,21.2,,,/universities/temple-university,United States,temple-university,http://www.wikidata.org/entity/Q1420239,grid.264727.2,
678,651-700,Universidad Adolfo Ibàñez,,,76.0,,,41.2,,/universities/universidad-adolfo-ibanez,Chile,universidad-adolfo-ibanez,http://www.wikidata.org/entity/Q611995,grid.440617.0,
679,651-700,Universidad Anahuac,,,46.5,42.8,,23.1,,/universities/universidad-anahuac,Mexico,universidad-anahuac,http://www.wikidata.org/entity/Q7894232,grid.412847.c,
680,651-700,Universidad Central de Venezuela,,,43.9,,,,,/universities/universidad-central-de-venezuela,Venezuela,universidad-central-de-venezuela,http://www.wikidata.org/entity/Q936476,grid.8171.f,
681,651-700,Universidad de La Sabana,,,44.8,,,,,/universities/universidad-de-la-sabana,Colombia,universidad-de-la-sabana,http://www.wikidata.org/entity/Q7895617,grid.412166.6,
682,651-700,University of Salamanca,,,,,,,27.7,/universities/university-salamanca,Spain,university-salamanca,http://www.wikidata.org/entity/Q308963,grid.11762.33,
683,651-700,Universidad Iberoamericana IBERO,,,51.3,,,,,/universities/universidad-iberoamericana-ibero,Mexico,universidad-iberoamericana-ibero,http://www.wikidata.org/entity/Q689462,grid.441047.2,
684,651-700,Universidade Federal de São Carlos (UFSCAR),,,,37.8,,,,/universities/universidade-federal-de-sao-carlos-ufscar,Brazil,universidade-federal-de-sao-carlos-ufscar,http://www.wikidata.org/entity/Q5440482,grid.411247.5,
685,651-700,University of Modena and Reggio Emilia,,,,,49.3,,,/universities/university-modena-reggio-emilia,Italy,university-modena-reggio-emilia,http://www.wikidata.org/entity/Q1243705,grid.7548.e,
686,651-700,Universität Rostock,,,,,47.6,,,/universities/universitat-rostock,Germany,universitat-rostock,http://www.wikidata.org/entity/Q159895,grid.10493.3f,
687,651-700,University at Albany SUNY,,,,,44.2,,,/universities/university-albany-suny,United States,university-albany-suny,http://www.wikidata.org/entity/Q1780816,grid.265850.c,
688,651-700,University of Calcutta,,,,,28.0,,,/universities/university-calcutta,India,university-calcutta,http://www.wikidata.org/entity/Q1145306,grid.59056.3f,
689,651-700,University of Crete,,,,,45.4,,,/universities/university-crete,Greece,university-crete,http://www.wikidata.org/entity/Q2302473,grid.8127.c,
690,651-700,University of Debrecen,,,,25.0,,,53.6,/universities/university-debrecen,Hungary,university-debrecen,http://www.wikidata.org/entity/Q903092,grid.7122.6,
691,651-700,University of Denver,,,,34.1,,,27.4,/universities/university-denver,United States,university-denver,http://www.wikidata.org/entity/Q519427,grid.266239.a,
692,651-700,University of Haifa,,,,,32.1,,,/universities/university-haifa,Israel,university-haifa,http://www.wikidata.org/entity/Q591115,grid.18098.38,
693,651-700,University of Kwazulu-Natal,,,,,,68.7,,/universities/university-kwazulu-natal,South Africa,university-kwazulu-natal,http://www.wikidata.org/entity/Q727516,grid.16463.36,
694,651-700,University of Latvia,,,,36.4,,,,/universities/university-latvia,Latvia,university-latvia,http://www.wikidata.org/entity/Q498407,grid.9845.0,
695,651-700,University of Milano-Bicocca ,,,,,38.8,,,/universities/university-milano-bicocca,,university-milano-bicocca,http://www.wikidata.org/entity/Q1073674,grid.7563.7,
696,651-700,University of Patras,,,,,47.3,,,/universities/university-patras,Greece,university-patras,http://www.wikidata.org/entity/Q1462246,grid.11047.33,
697,651-700,Plymouth University,,,,,32.7,56.0,34.0,/universities/plymouth-university,United Kingdom,plymouth-university,http://www.wikidata.org/entity/Q1711558,grid.11201.33,
698,651-700,University of Sharjah,,,,,,100.0,100.0,/universities/university-sharjah,United Arab Emirates,university-sharjah,http://www.wikidata.org/entity/Q7896294,grid.412789.1,
699,651-700,University of Windsor,,,,,70.9,,32.9,/universities/university-windsor,Canada,university-windsor,http://www.wikidata.org/entity/Q2065769,grid.267455.7,
700,651-700,University of Zagreb,,,,34.4,,,,/universities/university-zagreb,Croatia,university-zagreb,http://www.wikidata.org/entity/Q675848,grid.4808.4,
701,651-700,Victoria University,,,,,25.0,,93.2,/universities/victoria-university,Australia,victoria-university,http://www.wikidata.org/entity/Q180514,grid.1019.9,
702,651-700,Virginia Commonwealth University,,,,48.3,,,,/universities/virginia-commonwealth-university,United States,virginia-commonwealth-university,http://www.wikidata.org/entity/Q2303536,grid.224260.0,
703,651-700,Yeungnam University,,,,,,21.6,,/universities/yeungnam-university,South Korea,yeungnam-university,http://www.wikidata.org/entity/Q56148,grid.413028.c,
704,701+,Kasetsart University,,29.7,,,,,,/universities/kasetsart-university,Thailand,kasetsart-university,http://www.wikidata.org/entity/Q452406,grid.9723.f,
705,701+,Universidad Nacional de Rosario (UNR),,27.5,,,,,,/universities/universidad-nacional-de-rosario-unr,Argentina,universidad-nacional-de-rosario-unr,http://www.wikidata.org/entity/Q5255905,grid.10814.3c,
706,701+,Abu Dhabi University,,,,,,100.0,100.0,/universities/abu-dhabi-university,United Arab Emirates,abu-dhabi-university,http://www.wikidata.org/entity/Q4670157,grid.444459.c,
707,701+,Ain Shams University,,,41.5,,,,,/universities/ain-shams-university,Egypt,ain-shams-university,http://www.wikidata.org/entity/Q2723670,grid.7269.a,
708,701+,Airlangga University,,,,,,,,/universities/airlangga-university,Indonesia,airlangga-university,http://www.wikidata.org/entity/Q1494353,grid.440745.6,
709,701+,Al Azhar University,,,,,,,67.0,/universities/al-azhar-university,Egypt,al-azhar-university,http://www.wikidata.org/entity/Q173959,grid.411303.4,
710,701+,Alexandria University ,,,34.4,,,,,/universities/alexandria-university,,alexandria-university,http://www.wikidata.org/entity/Q1424632,grid.7155.6,
711,701+,Alexandru Ioan Cuza University,,,,,,,,/universities/alexandru-ioan-cuza-university,Romania,alexandru-ioan-cuza-university,http://www.wikidata.org/entity/Q1523902,grid.8168.7,
712,701+,Alpen-Adria-Universitaet Klagenfurt,,,,,,86.2,64.3,/universities/alpen-adria-universitaet-klagenfurt,Austria,alpen-adria-universitaet-klagenfurt,http://www.wikidata.org/entity/Q690639,grid.7520.0,
713,701+,Ankara Üniversitesi,,,,,,,,/universities/ankara-universitesi,Turkey,ankara-universitesi,http://www.wikidata.org/entity/Q1060621,grid.7256.6,
714,701+,Aoyama Gakuin University,,,,,,,,/universities/aoyama-gakuin-university,Japan,aoyama-gakuin-university,http://www.wikidata.org/entity/Q616359,grid.252311.6,
715,701+,Athens University of Economics and Business,,,39.7,,,,,/universities/athens-university-economics-business,Greece,athens-university-economics-business,http://www.wikidata.org/entity/Q1474656,grid.16299.35,
716,701+,Auburn University,,,,,27.2,,,/universities/auburn-university,United States,auburn-university,http://www.wikidata.org/entity/Q540672,grid.252546.2,
717,701+,Australian Catholic University,,,,,,,,/universities/australian-catholic-university,Australia,australian-catholic-university,http://www.wikidata.org/entity/Q781371,grid.411958.0,
718,701+,Babes-Bolyai University,,,,,,,,/universities/babes-bolyai-university,Romania,babes-bolyai-university,http://www.wikidata.org/entity/Q538452,grid.7399.4,
719,701+,Baku State University,,,,30.5,,,,/universities/baku-state-university,Azerbaijan,baku-state-university,http://www.wikidata.org/entity/Q1633799,grid.37600.32,
720,701+,Banaras Hindu University,,,,,23.7,,,/universities/banaras-hindu-university,India,banaras-hindu-university,http://www.wikidata.org/entity/Q806116,grid.411507.6,
721,701+,Baylor University,,,,,,,,/universities/baylor-university,United States,baylor-university,http://www.wikidata.org/entity/Q812573,grid.252890.4,
722,701+,Beijing Jiaotong University,,,,,,,,/universities/beijing-jiaotong-university,China,beijing-jiaotong-university,http://www.wikidata.org/entity/Q4587760,grid.181531.f,
723,701+,Belarusian National Technical University (BNTU),,,,38.3,,,,/universities/belarusian-national-technical-university-bntu,Belarus,belarusian-national-technical-university-bntu,http://www.wikidata.org/entity/Q815268,grid.9427.8,
724,701+,Benemérita Universidad Autónoma de Puebla,,,,,,,,/universities/benemerita-universidad-autonoma-de-puebla,Mexico,benemerita-universidad-autonoma-de-puebla,http://www.wikidata.org/entity/Q495032,grid.411659.e,
725,701+,Binghamton University SUNY,,,,,27.8,,42.8,/universities/binghamton-university-suny,United States,binghamton-university-suny,http://www.wikidata.org/entity/Q863813,grid.264260.4,
726,701+,Bogor Agricultural University,,,,,,,,/universities/bogor-agricultural-university,Indonesia,bogor-agricultural-university,http://www.wikidata.org/entity/Q2306715,grid.440754.6,
727,701+,Budapest University of Technology and Economics,,,40.3,,,,,/universities/budapest-university-technology-economics,Hungary,budapest-university-technology-economics,http://www.wikidata.org/entity/Q1186843,grid.6759.d,
728,701+,Charles Sturt University,,,,,,44.0,27.8,/universities/charles-sturt-university,Australia,charles-sturt-university,http://www.wikidata.org/entity/Q1066188,grid.1037.5,
729,701+,Chungnam National University,,,,28.5,,,,/universities/chungnam-national-university,South Korea,chungnam-national-university,http://www.wikidata.org/entity/Q489488,grid.254230.2,
730,701+,Clemson University,,,,,38.2,,,/universities/clemson-university,United States,clemson-university,http://www.wikidata.org/entity/Q631066,grid.26090.3d,
731,701+,Corvinus University of Budapest,,,49.5,,,,39.2,/universities/corvinus-university-budapest,Hungary,corvinus-university-budapest,http://www.wikidata.org/entity/Q851164,grid.17127.32,
732,701+,Cukurova University,,,,,,,,/universities/cukurova-university,Turkey,cukurova-university,,grid.98622.37,101.0
733,701+,Dankook University,,,,54.8,,,,/universities/dankook-university,South Korea,dankook-university,http://www.wikidata.org/entity/Q491127,grid.411982.7,
734,701+,De La Salle University,,,42.7,,,,,/universities/de-la-salle-university,Philippines,de-la-salle-university,http://www.wikidata.org/entity/Q1815710,grid.411987.2,
735,701+,Diponegoro University,,,,,,,,/universities/diponegoro-university,Indonesia,diponegoro-university,http://www.wikidata.org/entity/Q4200627,grid.412032.6,
736,701+,Vasyl` Stus Donetsk National University,,,,44.5,,,,/universities/vasyl-stus-donetsk-national-university,Ukraine,vasyl-stus-donetsk-national-university,,grid.438846.5,103.0
737,701+,Doshisha University,,,,,,21.2,,/universities/doshisha-university,Japan,doshisha-university,http://www.wikidata.org/entity/Q921088,grid.255178.c,
738,701+,Karaganda State University named after academician E.A.Buketov,,,,56.2,,,,/universities/karaganda-state-university-named-after-academician-eabuketov,Kazakhstan,karaganda-state-university-named-after-academician-eabuketov,http://www.wikidata.org/entity/Q920456,grid.443550.3,
739,701+,Edith Cowan University,,,,,,50.6,53.6,/universities/edith-cowan-university,Australia,edith-cowan-university,http://www.wikidata.org/entity/Q1284960,grid.1038.a,
740,701+,Fordham University ,,,,26.1,,,35.1,/universities/fordham-university,,fordham-university,http://www.wikidata.org/entity/Q130965,grid.256023.0,
741,701+,Fu Jen Catholic University,,,,,,,,/universities/fu-jen-catholic-university,Taiwan,fu-jen-catholic-university,http://www.wikidata.org/entity/Q685664,grid.256105.5,
742,701+,Gazi Üniversitesi,,,,,,,,/universities/gazi-universitesi,Turkey,gazi-universitesi,http://www.wikidata.org/entity/Q1496662,grid.25769.3f,
743,701+,Georgia State University,,,,,31.2,,,/universities/georgia-state-university,United States,georgia-state-university,http://www.wikidata.org/entity/Q1509333,grid.256304.6,
744,701+,Gunma University,,,,47.3,,17.2,,/universities/gunma-university,Japan,gunma-university,http://www.wikidata.org/entity/Q178017,grid.256642.1,
745,701+,Hacettepe University,,,,,,,,/universities/hacettepe-university,Turkey,hacettepe-university,http://www.wikidata.org/entity/Q1567050,grid.14442.37,
746,701+,Instituto Politécnico Nacional (IPN),,,47.1,,,,,/universities/instituto-politecnico-nacional-ipn,Mexico,instituto-politecnico-nacional-ipn,http://www.wikidata.org/entity/Q1539696,grid.418275.d,
747,701+,Istanbul University,,,,,,,,/universities/istanbul-university,Turkey,istanbul-university,http://www.wikidata.org/entity/Q192964,grid.9601.e,
748,701+,Kansas State University ,,,,,21.3,,,/universities/kansas-state-university,,kansas-state-university,http://www.wikidata.org/entity/Q31249,grid.36567.31,
749,701+,Kaunas University of Technology,,,,37.0,,,,/universities/kaunas-university-technology,Lithuania,kaunas-university-technology,http://www.wikidata.org/entity/Q625158,grid.6901.e,
750,701+,Kazakh Ablai Khan University of International Relations and World Languages,,,,42.8,,,,/universities/kazakh-ablai-khan-university-international-relations-world-languages,Kazakhstan,kazakh-ablai-khan-university-international-relations-world-languages,http://www.wikidata.org/entity/Q3739702,grid.443424.1,
751,701+,Kent State University,,,,,30.9,22.0,21.3,/universities/kent-state-university,United States,kent-state-university,http://www.wikidata.org/entity/Q1473615,grid.258518.3,
752,701+,Khazar University,,,,38.7,,61.2,35.9,/universities/khazar-university,Azerbaijan,khazar-university,,grid.442897.4,101.0
753,701+,Khon Kaen University,,,,,,,,/universities/khon-kaen-university,Thailand,khon-kaen-university,http://www.wikidata.org/entity/Q368329,grid.9786.0,
754,701+,King Faisal University,,,,,,99.7,,/universities/king-faisal-university,Saudi Arabia,king-faisal-university,http://www.wikidata.org/entity/Q3070702,grid.412140.2,
755,701+,King Mongkut's University of Technology Thonburi,,,,,,,,/universities/king-mongkuts-university-technology-thonburi,Thailand,king-mongkuts-university-technology-thonburi,http://www.wikidata.org/entity/Q476521,grid.412151.2,
756,701+,Konkuk University,,,,34.6,,,,/universities/konkuk-university,South Korea,konkuk-university,http://www.wikidata.org/entity/Q41765,grid.258676.8,
757,701+,Kuwait University,,,,,,63.0,35.5,/universities/kuwait-university,Kuwait,kuwait-university,http://www.wikidata.org/entity/Q3273657,grid.411196.a,
758,701+,Lahore University of Management Sciences (LUMS),,,42.9,,,,,/universities/lahore-university-management-sciences-lums,Pakistan,lahore-university-management-sciences-lums,http://www.wikidata.org/entity/Q13139758,grid.440540.1,
759,701+,Lobachevsky University,,,,44.8,,,,/universities/lobachevsky-university,Russia,lobachevsky-university,http://www.wikidata.org/entity/Q492766,grid.28171.3d,
760,701+,University of Lodz,,,,,,,,/universities/university-lodz,Poland,university-lodz,http://www.wikidata.org/entity/Q137503,grid.10789.37,
761,701+,Loyola University Chicago,,,,32.2,,,,/universities/loyola-university-chicago,United States,loyola-university-chicago,http://www.wikidata.org/entity/Q1537759,grid.164971.c,
762,701+,Makerere University,,,,,,,21.1,/universities/makerere-university,Uganda,makerere-university,,grid.11194.3c,101.0
763,701+,Manchester Metropolitan University,,,,,,30.9,41.4,/universities/manchester-metropolitan-university,United Kingdom,manchester-metropolitan-university,http://www.wikidata.org/entity/Q1888771,grid.25627.34,
764,701+,Marquette University,,,,35.4,,,,/universities/marquette-university,United States,marquette-university,http://www.wikidata.org/entity/Q188370,grid.259670.f,
765,701+,Miami University,,,,,,,,/universities/miami-university,United States,miami-university,http://www.wikidata.org/entity/Q590643,grid.259956.4,
766,701+,National Chengchi University,,,,,,,,/universities/national-chengchi-university,Taiwan,national-chengchi-university,http://www.wikidata.org/entity/Q712849,grid.412042.1,
767,701+,"National Technical University  ""Kharkiv Polytechnic Institute""",,,,52.9,,,,/universities/national-technical-university-kharkiv-polytechnic-institute,Ukraine,national-technical-university-kharkiv-polytechnic-institute,http://www.wikidata.org/entity/Q1164068,grid.18192.33,
768,701+,New Jersey Institute of Technology (NJIT),,,,,28.3,,65.6,/universities/new-jersey-institute-technology-njit,United States,new-jersey-institute-technology-njit,http://www.wikidata.org/entity/Q3272013,grid.260896.3,
769,701+,Nicolaus Copernicus University,,,,32.0,,,,/universities/nicolaus-copernicus-university,Poland,nicolaus-copernicus-university,http://www.wikidata.org/entity/Q1752712,grid.5374.5,
770,701+,Niigata University,,,,55.1,,,,/universities/niigata-university,Japan,niigata-university,http://www.wikidata.org/entity/Q267111,grid.260975.f,
771,701+,Northumbria University at Newcastle,,,,,,37.8,45.7,/universities/northumbria-university-newcastle,United Kingdom,northumbria-university-newcastle,http://www.wikidata.org/entity/Q2503794,grid.42629.3b,
772,701+,North-West University,,,,,,,,/universities/north-west-university,South Africa,north-west-university,http://www.wikidata.org/entity/Q1998811,grid.25881.36,
773,701+,Nottingham Trent University,,,31.5,,,39.6,23.6,/universities/nottingham-trent-university,United Kingdom,nottingham-trent-university,http://www.wikidata.org/entity/Q2002619,grid.12361.37,
774,701+,Novosibirsk State Technical University,,,,,,,47.2,/universities/novosibirsk-state-technical-university,Russia,novosibirsk-state-technical-university,http://www.wikidata.org/entity/Q1467445,grid.77667.37,
775,701+,Ochanomizu University,,,,,,,,/universities/ochanomizu-university,Japan,ochanomizu-university,http://www.wikidata.org/entity/Q1152391,grid.412314.1,
776,701+,Ohio University,,,,,,,,/universities/ohio-university,United States,ohio-university,http://www.wikidata.org/entity/Q1075339,grid.20627.31,
777,701+,Oklahoma State University ,,,,,22.4,,,/universities/oklahoma-state-university,,oklahoma-state-university,http://www.wikidata.org/entity/Q749718,grid.65519.3e,
778,701+,Panjab University,,,,,,,,/universities/panjab-university,India,panjab-university,,grid.261674.0,101.0
779,701+,Paris Lodron University of Salzburg,,,,,,,92.1,/universities/paris-lodron-university-salzburg,Austria,paris-lodron-university-salzburg,http://www.wikidata.org/entity/Q27265,grid.7039.d,
780,701+,Plekhanov Russian University of Economics,,,,36.1,,,,/universities/plekhanov-russian-university-economics,Russia,plekhanov-russian-university-economics,http://www.wikidata.org/entity/Q2004114,grid.446263.1,
781,701+,Pontificia Universidad Católica del Ecuador (PUCE),,,,32.7,,,,/universities/pontificia-universidad-catolica-del-ecuador-puce,Ecuador,pontificia-universidad-catolica-del-ecuador-puce,http://www.wikidata.org/entity/Q1537436,grid.412527.7,
782,701+,Pontifícia Universidade Católica do Rio Grande do Sul (PUCRS),,,,,,,,/universities/pontificia-universidade-catolica-do-rio-grande-do-sul-pucrs,Brazil,pontificia-universidade-catolica-do-rio-grande-do-sul-pucrs,http://www.wikidata.org/entity/Q600634,grid.412519.a,
783,701+,Prince of Songkla University,,,,,,,,/universities/prince-songkla-university,Thailand,prince-songkla-university,http://www.wikidata.org/entity/Q1519696,grid.7130.5,
784,701+,Baku Engineering University,,,,,,75.4,,/universities/baku-engineering-university,Azerbaijan,baku-engineering-university,,grid.37600.32,103.0
785,701+,Quaid-i-Azam University,,,,,48.3,,,/universities/quaid-i-azam-university,Pakistan,quaid-i-azam-university,http://www.wikidata.org/entity/Q2047109,grid.412621.2,
786,701+,Ritsumeikan University,,,,,,28.2,,/universities/ritsumeikan-university,Japan,ritsumeikan-university,http://www.wikidata.org/entity/Q1152190,grid.262576.2,
787,701+,Ryerson University,,,,,29.6,,,/universities/ryerson-university,Canada,ryerson-university,http://www.wikidata.org/entity/Q611723,grid.68312.3e,
788,701+,Saitama University,,,,25.1,,,,/universities/saitama-university,Japan,saitama-university,http://www.wikidata.org/entity/Q1322412,grid.263023.6,
789,701+,San Diego State University,,,,,37.9,,,/universities/san-diego-state-university,United States,san-diego-state-university,http://www.wikidata.org/entity/Q913861,grid.263081.e,
790,701+,Seoul National University of Science and Technology,,,,,,,,/universities/seoul-national-university-science-technology,South Korea,seoul-national-university-science-technology,http://www.wikidata.org/entity/Q482678,grid.412485.e,
791,701+,Institute of Technology Sepuluh Nopember,,,,,,,,/universities/institute-technology-sepuluh-nopember,Indonesia,institute-technology-sepuluh-nopember,http://www.wikidata.org/entity/Q7452397,grid.444380.f,
792,701+,Shahid Beheshti University (SBU),,,,,23.6,,,/universities/shahid-beheshti-university-sbu,"Iran, Islamic Republic of",shahid-beheshti-university-sbu,http://www.wikidata.org/entity/Q609586,grid.412502.0,
793,701+,Shinshu University,,,,,29.4,,,/universities/shinshu-university,Japan,shinshu-university,http://www.wikidata.org/entity/Q1209029,grid.263518.b,
794,701+,Smith College,,,,44.5,,,35.8,/universities/smith-college,United States,smith-college,http://www.wikidata.org/entity/Q49204,grid.263724.6,
795,701+,Southern Methodist University,,,,43.4,,,24.1,/universities/southern-methodist-university,United States,southern-methodist-university,http://www.wikidata.org/entity/Q1536258,grid.263864.d,
796,701+,Sumy State University,,,,54.3,,,47.5,/universities/sumy-state-university,Ukraine,sumy-state-university,http://www.wikidata.org/entity/Q4446047,grid.446019.e,
